Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
22	1840000	1.5	0.014547037	-20.053663	4.498389	-246.67929	1219.0	39.992664	0.15818116	2.247831e-05	149.0	0.05504355	18.163488	4.724536	1.8711424e-05	0.21810102	0.0	1.05523	-0.00043334617	3.1610099e-12	3.1841269	5.3644094	-3.940767	332.84653	-3.9966495	332.84152	22.0	1434.6357
23	1920000	1.5	0.014616577	-19.905779	4.7465153	-246.13098	1219.0	40.392796	0.17089194	1.681831e-05	149.0	0.046391934	18.317282	4.9379005	0.0013230545	0.24933006	0.0078625	0.88827205	0.004772693	1.0822446e-10	2.919116	4.9487724	-6.283381	332.62314	-6.293769	332.6162	23.0	1507.852
24	2000000	1.5	0.014675439	-19.941433	4.702017	-255.87909	1219.0	37.811714	0.18405733	1.8148163e-05	149.0	0.03934906	18.16994	4.86892	0.00054017385	0.27631044	0.0049875	0.747712	0.0044768103	9.899225e-08	2.624834	5.866496	-55.88619	326.19598	-55.929977	326.29285	24.0	1581.0079
25	2080000	1.5	0.014725265	-20.618462	4.795352	-259.8667	1219.0	37.270466	0.19970992	2.3179602e-05	25.0	0.029553574	18.22228	4.9225745	0.019588398	0.27914527	0.0533625	0.53567386	0.022517528	3.2636588e-05	2.4267044	5.85473	-267.99368	116.99048	-267.51303	117.03135	25.0	1629.254
26	2160000	1.5	0.014767439	-21.135412	4.598009	-286.12402	1219.0	36.490112	0.22497907	5.6407094e-05	4.0	0.0634677	18.251839	4.859041	0.016452843	0.2792108	0.0583875	1.19082	0.019525815	7.152738e-05	2.8740714	10.196276	-293.66956	70.365715	-292.9514	70.067635	26.0	1674.4963
27	2240000	1.5	0.014803143	-23.004333	4.803857	-301.9199	1219.0	34.4726	0.24438457	6.608998e-05	2.0	-0.062850714	18.169	4.5314655	0.026842931	0.2790239	0.0819625	-1.2969441	0.03930421	0.0001245818	2.7712634	11.816134	-310.70187	34.516403	-311.34396	34.492626	27.0	1718.5359
28	2320000	1.5	0.014833362	-24.421183	4.3064437	-322.59225	1219.0	30.383781	0.2748685	5.0678278e-05	1.0	-0.15910316	17.83952	3.6290438	0.024401806	0.27889916	0.0976125	-3.093832	0.04584878	0.00016493397	4.823175	17.121986	-336.73096	16.846615	-336.7806	16.753395	28.0	1761.9679
29	2400000	1.5	0.014858946	-26.222652	3.7704985	-348.38553	1219.0	36.064552	0.30688488	0.0001429988	1.0	-0.0839197	18.518675	3.406603	0.039316624	0.27871537	0.13835	-1.673926	0.06078087	0.00023243586	5.480334	23.326632	-372.9566	3.323272	-372.5173	3.4306874	29.0	1805.3429
30	2480000	1.5	0.0148806	-28.315443	3.9510906	-377.81387	1219.0	48.290512	0.3337284	0.00018096877	1.0	0.0027279616	19.884624	3.938153	0.015961733	0.27852055	0.0710625	0.05715354	0.028573664	0.0002609353	4.689086	35.9107	-394.16074	1.0238413	-393.79904	1.0269933	30.0	1848.9475
31	2560000	1.5	0.014898927	-30.626963	4.387448	-395.80502	1219.0	57.906963	0.34387803	5.3854175e-05	4.0	0.106043145	21.011084	4.7997108	0.034805443	0.27769876	0.282525	2.2038698	0.024153458	0.00013494835	1.7934154	45.961876	-371.83905	6.2212787	-372.27066	6.1309094	31.0	1893.0193
32	2640000	1.5	0.014914451	-31.523294	2.5135674	-362.5894	1219.0	15.133322	0.3088748	2.661717e-05	2.0	-0.30249685	16.781628	1.2741625	0.02579471	0.27715373	0.1016625	-5.38858	0.022034775	0.00016767647	2.8791747	63.995632	-340.9026	28.166819	-341.13754	28.134773	32.0	1936.823
33	2720000	1.5	0.01492758	-29.406876	0.89746726	-337.87714	1219.0	13.901733	0.27988902	2.1629778e-05	5.0	0.08625474	16.700914	1.2696053	0.02644952	0.27589345	0.0581	1.4695319	0.030222528	0.0005124439	2.0870032	42.271442	-342.9432	28.658133	-342.35544	28.550388	33.0	1981.2059
34	2800000	1.5	0.014938699	-27.96757	1.2112361	-351.50293	1219.0	8.748903	0.2869529	1.2607328e-05	149.0	-0.1099044	16.209778	0.7445279	0.00225459	0.24381043	0.0258	-1.9103361	0.001974834	0.00028604086	1.1206124	68.1903	-319.1158	49.77637	-320.08978	49.32212	34.0	2054.4668
35	2880000	1.5	0.014948113	-28.788528	0.6194528	-347.28537	1219.0	6.3354826	0.2736149	1.1311968e-05	149.0	-0.01611293	15.9859705	0.5541579	0.0017723374	0.23766519	0.0219625	-0.28394055	0.00068699225	0.00023131006	0.14626548	72.70245	-310.78348	77.631516	-310.59344	77.54478	35.0	2127.4502
36	2960000	1.5	0.014956073	-28.573072	0.5536498	-349.53918	1219.0	5.3735476	0.2755823	1.1172221e-05	31.0	-0.021988094	15.901784	0.46548936	0.018078288	0.2391324	0.0574125	-0.406278	0.020951211	0.0003972597	0.1586068	82.79025	-330.01453	71.04896	-330.68814	70.67788	36.0	2176.8003
37	3040000	1.5	0.01496282	-28.823547	0.43243867	-365.97946	1219.0	2.543429	0.3022357	1.4992113e-05	149.0	-0.0540673	15.62994	0.20745593	0.002486051	0.2191071	0.0275625	-0.91555595	0.0034774952	0.00024231698	0.25714165	116.866234	-326.03845	73.97424	-325.46295	74.33295	37.0	2250.1345
38	3120000	1.5	0.0149685275	-30.04896	0.19998293	-372.5858	1219.0	2.1684957	0.30170152	2.356267e-05	149.0	-0.005714025	15.595108	0.17928398	0.0014557079	0.19853711	0.014175	-0.10175325	0.0004082491	0.00022013085	0.040133476	118.66048	-330.68655	59.85113	-331.75903	58.986755	38.0	2324.631
39	3200000	1.5	0.014973358	-30.626474	0.16553202	-372.9742	1219.0	1.8079156	0.2883903	2.7430808e-05	149.0	-0.004923045	15.556702	0.14671817	0.002043885	0.17378673	0.0200375	-0.08815257	0.0006010308	0.00017090265	0.037272535	119.83872	-329.2649	53.031136	-328.86478	53.11949	39.0	2398.199
40	3280000	1.5	0.014977453	-30.57166	0.14140806	-372.35248	1219.0	1.6772405	0.2818566	3.1516945e-05	149.0	-0.00146902	15.544227	0.13642114	0.00045142995	0.16617084	0.00475	-0.028074041	0.00015742717	0.00015710197	0.039967876	114.68997	-323.11185	59.262054	-323.73972	58.333122	40.0	2471.6895
41	3360000	1.5	0.014980911	-30.600193	0.1314207	-372.1211	1219.0	1.5340852	0.27526942	2.9839397e-05	149.0	-0.0018037682	15.530126	0.1251427	0.0014292765	0.14585292	0.0086375	-0.03421705	0.00044390082	0.00012603813	0.03359413	114.66003	-313.8776	63.653908	-314.2651	63.152004	41.0	2544.9138
42	3440000	1.5	0.014983846	-30.609976	0.12188799	-371.69403	1219.0	1.5173947	0.28278843	2.6055422e-05	149.0	0.00032796816	15.529027	0.12366382	0.0008106353	0.12456382	0.0036625	0.003546692	-0.0012125435	0.000119936645	0.031028863	114.13751	-304.10297	76.543144	-305.09125	76.28028	42.0	2618.0566
43	3520000	1.5	0.014986322	-30.565027	0.13176669	-363.2209	1219.0	1.3816531	0.25644967	2.0339561e-05	149.0	-0.0047248616	15.528609	0.11267174	0.0012457888	0.10639881	0.0106375	-0.08229467	0.0006516346	0.00012633669	0.021028748	111.01711	-312.3477	68.049225	-312.79962	67.34129	43.0	2692.7456
44	3600000	1.5	0.0149884205	-29.910088	0.10311526	-369.4642	1219.0	1.4017193	0.258466	2.2756538e-05	149.0	0.0025710282	15.528272	0.115049265	0.0010620137	0.096943736	0.0074375	0.03931146	-7.40035e-05	0.00011689577	0.028913809	120.18221	-302.24664	80.190834	-302.15634	79.81887	44.0	2766.0078
45	3680000	1.5	0.0149901975	-30.475618	0.11532369	-366.8473	1219.0	1.2668364	0.25073528	2.3375902e-05	149.0	-0.0027843143	15.527494	0.103786	0.00076482585	0.09035897	0.0065875	-0.047769073	-0.0007716283	0.00010691545	0.0214304	121.56084	-292.9403	89.836975	-292.83868	89.71771	45.0	2839.3152
46	3760000	1.5	0.0149917025	-30.086996	0.10853544	-359.8038	1219.0	1.3426156	0.25977507	1.3342564e-05	149.0	0.00024595697	15.527036	0.11016465	0.0016201307	0.07045174	0.0140375	-0.00035800418	0.0006762668	0.00011683033	0.018938482	112.47243	-296.14676	89.41219	-295.47003	89.2324	46.0	2912.612
47	3840000	1.5	0.014992981	-29.799368	0.106785364	-365.30484	1219.0	1.2876182	0.24027085	1.9857853e-05	149.0	-0.00046959944	15.526266	0.10548244	0.0005095555	0.059135314	0.004625	-0.01058301	1.4821387e-05	0.00011685002	0.02179516	128.39542	-300.99332	84.69467	-300.86948	84.87598	47.0	2987.9158
48	3920000	1.5	0.014994055	-30.124584	0.103945225	-367.0577	1219.0	1.3436247	0.24369407	2.3491844e-05	149.0	0.0019880214	15.525791	0.11215303	0.0014961038	0.03681028	0.01125	0.030374182	-0.0009434116	0.00011441493	0.025619544	131.88615	-294.77734	89.27428	-295.6093	89.11669	48.0	3061.6667
49	4000000	1.5	0.014994966	-30.250896	0.10343411	-356.6764	1219.0	1.3377125	0.24941616	1.7026623e-05	149.0	0.0016164996	15.5251875	0.11026364	0.002067012	0.016652584	0.0208125	0.021867383	-0.000119083306	0.00012841493	0.025503619	124.41097	-299.15305	91.11055	-298.49432	91.01325	49.0	3134.912
50	4080000	1.5	0.01499574	-29.509775	0.12101256	-357.10263	1219.0	1.3716487	0.24591061	1.3011833e-05	149.0	-0.002226424	15.524775	0.11207632	0.0013394791	0.0019857883	0.0127125	-0.04162286	0.0010414579	0.00014536256	0.0145858135	125.73921	-303.11127	90.39654	-303.5701	89.328224	50.0	3208.1055
51	4160000	1.5	0.0149963945	-29.473063	0.110622354	-361.14526	1219.0	1.2786287	0.24418315	1.5097094e-05	149.0	-0.0013197606	15.524018	0.10571825	0.0010292773	-0.012351871	0.0072625	-0.026044048	0.00077613903	0.00015126602	0.017632566	134.65842	-310.1794	84.22723	-310.19904	83.932274	51.0	3281.4866
52	4240000	1.5	0.014996949	-29.6741	0.10464108	-365.88263	1219.0	1.4468067	0.24594049	1.859939e-05	149.0	0.0046566734	15.523959	0.12421593	0.0023623535	-0.04676962	0.015025	0.07318161	-0.00027114313	0.00014291785	0.032400206	145.15474	-303.14365	90.19433	-302.33594	90.52674	52.0	3355.3599
53	4320000	1.5	0.014997421	-30.350294	0.113823764	-363.3852	1219.0	1.328091	0.22195597	1.3083222e-05	149.0	0.00065910374	15.523217	0.11605512	0.0012687875	-0.06110692	0.01375	0.0079304585	-0.0011063091	0.00012598593	0.02249996	147.54756	-289.96362	102.34672	-290.73822	102.459274	53.0	3428.796
54	4400000	1.5	0.014997812	-30.268822	0.11199723	-351.5203	1219.0	1.8679526	0.22773747	1.0578057e-05	149.0	0.010069337	15.558734	0.15424824	0.0012024248	-0.06743157	0.0138375	0.16198356	0.0010769439	0.00014415647	0.052904956	136.62224	-294.94083	102.101944	-295.42038	102.11642	54.0	3501.953
55	4480000	1.5	0.014998151	-28.842522	0.13728511	-358.65735	1219.0	1.3639277	0.21155007	1.2959858e-05	149.0	-0.0049177883	15.523768	0.11663864	0.0032628174	-0.10589492	0.0334375	-0.08754449	0.0006020856	0.0001591975	0.02889404	139.8507	-305.9559	93.404396	-305.2704	93.85557	55.0	3575.123
56	4560000	1.5	0.014998434	-29.620667	0.11841272	-362.33316	1219.0	1.3102787	0.21506348	1.1259184e-05	149.0	-0.00029464083	15.52314	0.11703979	0.0005356608	-0.10986495	0.0026875	-0.0075001814	-0.00036664907	0.00014822469	0.026045362	152.34834	-303.53882	92.83529	-303.8723	92.99221	56.0	3650.996
57	4640000	1.5	0.0149986725	-29.932716	0.11108727	-358.83472	1219.0	1.2149988	0.20658979	9.603299e-06	149.0	-0.00057956745	15.52223	0.1081881	0.0014916203	-0.13914919	0.0112	-0.012563886	-0.00060217077	0.00015065137	0.016771246	145.37767	-303.49066	95.10437	-303.87247	95.43275	57.0	3724.3738
58	4720000	1.5	0.014998881	-30.001448	0.108578786	-360.80634	1219.0	1.2289362	0.20125213	7.4664335e-06	149.0	0.0008540223	15.521375	0.11183992	0.0009698424	-0.14043343	0.0077125	0.011446278	-0.0007333473	0.00013558767	0.01931358	151.47072	-296.4729	97.66782	-297.37033	97.32083	58.0	3797.7346
59	4800000	1.5	0.014999048	-29.523397	0.11078821	-356.59717	1219.0	1.2298614	0.21662073	8.558169e-06	149.0	-0.0002861735	15.520496	0.109572165	0.0018560936	-0.17065406	0.0144	-0.008396919	0.00042975845	0.00013200573	0.018583197	140.96935	-297.70807	97.558014	-298.65466	97.30546	59.0	3870.9866
60	4880000	1.5	0.014999196	-29.687452	0.11493968	-359.4078	1219.0	1.2501497	0.20297496	8.540085e-06	149.0	-0.00031238614	15.519712	0.113399245	0.0005983172	-0.1774056	0.0029625	-0.0077265142	-4.9388313e-05	0.00012770484	0.01866974	143.77043	-298.64682	93.88641	-298.45312	93.98833	60.0	3944.5854
61	4960000	1.5	0.014999316	-29.473234	0.11179518	-358.92087	1219.0	1.157916	0.20948467	7.875211e-06	149.0	-0.0011982471	15.518612	0.10668125	0.00087450363	-0.19348907	0.0061375	-0.022768084	-2.2271824e-05	0.00013250494	0.01524104	142.74973	-295.80923	95.25208	-297.07608	94.50367	61.0	4018.3677
62	5040000	1.5	0.014999421	-30.521818	0.09994912	-353.90942	1219.0	1.1728992	0.20904616	9.548016e-06	149.0	0.00084139546	15.517592	0.10364534	0.0007575489	-0.21590637	0.0056875	0.011125171	-0.00029172443	0.00013220275	0.017947337	140.73032	-299.4128	92.67016	-300.1363	91.994385	62.0	4091.7288
63	5120000	1.5	0.01499951	-29.054544	0.10761932	-357.93814	1219.0	1.1928583	0.21127121	8.375787e-06	149.0	0.00065705855	15.516623	0.11020773	0.0006240774	-0.23041463	0.004175	0.008429376	-0.00059317023	0.00014040919	0.016594585	146.67102	-292.54507	100.625374	-292.6588	100.88066	63.0	4165.0195
64	5200000	1.5	0.014999585	-30.797678	0.10557944	-353.58884	1219.0	1.6487806	0.20345089	1.2519619e-05	149.0	0.008946082	15.529803	0.14355594	0.002165091	-0.25444102	0.017725	0.14276703	0.0007663414	0.00015514858	0.051854607	138.6539	-306.70435	88.6844	-307.8831	88.12004	64.0	4238.268
65	5280000	1.5	0.014999655	-29.905453	0.1507521	-356.70154	1219.0	1.2218536	0.20580363	1.8399101e-05	149.0	-0.009015797	15.516085	0.112758495	0.0020864666	-0.26262307	0.0370875	-0.15456744	0.0011651947	0.00016754377	0.025289617	140.80956	-313.88654	84.03112	-314.60242	83.96255	65.0	4313.002
66	5360000	1.5	0.014999704	-28.41736	0.12198505	-363.80405	1219.0	1.463049	0.1946447	1.3178736e-05	149.0	0.005200718	15.516146	0.14391813	0.00097576744	-0.2629499	0.0075125	0.08174214	0.00019937402	0.0001577801	0.029037192	160.97096	-307.49194	90.00985	-307.80078	90.18234	66.0	4386.2944
67	5440000	1.5	0.014999748	-29.864231	0.13416155	-359.506	1219.0	1.2054405	0.20803614	1.0073004e-05	149.0	-0.0033181948	15.514969	0.12129342	0.0025581096	-0.29975057	0.0216	-0.059496153	0.00044961585	0.00015714874	0.016499331	144.3127	-305.04913	89.332	-305.321	90.27739	67.0	4459.4746
68	5520000	1.5	0.014999791	-30.678497	0.11002543	-354.08142	1219.0	1.2730831	0.19477916	1.17886375e-05	149.0	0.0018619066	15.5142975	0.11871952	0.00080182723	-0.30169845	0.0027375	0.02775994	-0.00018980265	0.00014073448	0.018306265	130.86768	-303.08063	89.069756	-303.72864	88.47224	68.0	4532.648
69	5600000	1.5	0.01499982	-29.065477	0.120273024	-354.31143	1219.0	1.2542486	0.2000668	1.6794755e-05	149.0	-0.0010458076	15.513436	0.11622278	0.0018573856	-0.32920364	0.0156625	-0.021259287	-0.00028231984	0.00015664381	0.016470755	136.46251	-312.64777	80.208694	-313.01694	79.71226	69.0	4607.675
70	5680000	1.5	0.014999851	-28.625975	0.12434592	-359.48666	1219.0	1.236053	0.21281095	1.2147148e-05	149.0	-1.695873e-05	15.5125885	0.12447141	0.0007797611	-0.33723494	0.006475	-0.0035667534	-0.00010784891	0.00015307477	0.016056528	158.56458	-311.03354	80.834816	-311.44894	79.854675	70.0	4681.135
71	5760000	1.5	0.014999868	-29.95358	0.1255829	-358.74484	1219.0	1.2218409	0.21970546	9.916295e-06	149.0	-0.00044077737	15.511698	0.12472672	0.0010441787	-0.3549967	0.0101375	-0.01109299	-4.6839716e-05	0.00014358206	0.013742827	159.71268	-304.0187	85.56371	-304.13058	85.00733	71.0	4754.4688
72	5840000	1.5	0.014999894	-30.747072	0.11471691	-353.4908	1219.0	1.25612	0.20458098	2.1650249e-05	149.0	0.0007073256	15.510943	0.118852444	0.0010066039	-0.36276054	0.009525	0.00841392	-0.00023921413	0.00014315773	0.013306357	149.96779	-301.92615	88.87253	-302.5103	88.334496	72.0	4827.546
73	5920000	1.5	0.01499991	-29.598175	0.118468165	-352.32867	1219.0	1.4868565	0.19731806	2.9734472e-05	149.0	0.0035532494	15.51103	0.13403083	0.0013451847	-0.37196875	0.012125	0.05418768	0.00010942345	0.00016231567	0.020917077	139.07076	-312.46182	78.69996	-313.0171	78.300156	73.0	4900.589
74	6000000	1.5	0.014999923	-27.548456	0.13439581	-356.97638	1219.0	1.2448261	0.20424323	1.6663762e-05	149.0	-0.0027232422	15.509981	0.12352225	0.0011278851	-0.39038834	0.005325	-0.048047878	-0.00034200973	0.00015460448	0.014528446	151.06548	-313.21384	74.91832	-312.72766	74.921	74.0	4974.8306
75	6080000	1.5	0.014999928	-29.527922	0.13190985	-357.89923	1219.0	1.3365756	0.20130238	1.1801965e-05	149.0	0.00038257518	15.509521	0.13437434	0.00073082483	-0.39689973	0.005875	0.0027179488	-9.615772e-05	0.00017298751	0.014325041	161.89088	-312.2927	77.67521	-313.16412	76.49813	75.0	5048.2085
76	6160000	1.5	0.014999942	-29.334612	0.1284286	-355.36942	1219.0	1.2982738	0.19931242	1.25598835e-05	149.0	-0.0005391257	15.508767	0.1273747	0.001443026	-0.42445192	0.0102875	-0.012387086	-0.00036557025	0.00016754882	0.0120723555	153.63588	-312.42154	77.302956	-312.85968	75.818	76.0	5121.4575
77	6240000	1.5	0.014999954	-31.221834	0.13361053	-351.5406	1219.0	1.6977522	0.19657692	1.3448569e-05	149.0	0.0039555575	15.526879	0.15114543	0.0017782204	-0.43436578	0.014775	0.059360832	0.0001421814	0.00020853637	0.016917648	155.84831	-318.6478	63.951584	-319.10233	63.434067	77.0	5194.826
78	6320000	1.5	0.014999957	-27.781721	0.1479658	-353.28198	1219.0	1.3171148	0.2162487	1.5075797e-05	149.0	-0.006006896	15.508675	0.12302727	0.00083024404	-0.42431593	0.00395	-0.10310129	-0.00017134991	0.00019608668	0.009929018	160.73157	-320.01056	63.097176	-319.9333	62.438488	78.0	5270.1685
79	6400000	1.5	0.01499997	-27.861013	0.12923975	-357.6394	1219.0	1.3713188	0.21559682	1.1949401e-05	149.0	0.0022168562	15.50828	0.13896784	0.0006023983	-0.43759155	0.0032	0.033037752	-0.00015048141	0.00017102597	0.012418065	175.44945	-315.3951	66.10413	-315.24454	66.23912	79.0	5343.544
80	6480000	1.5	0.014999973	-30.273575	0.1357269	-353.70618	1219.0	1.4614104	0.2276702	1.7257646e-05	149.0	0.00056228676	15.508133	0.13922559	0.0006062496	-0.44566968	0.0030625	0.0057395445	-0.0001539402	0.00019547045	0.009545246	165.51363	-315.1719	64.957886	-315.5509	65.349815	80.0	5416.957
81	6560000	1.5	0.014999973	-28.223078	0.13652249	-353.7179	1219.0	1.3424903	0.21342278	1.1531904e-05	149.0	-0.0018057377	15.507511	0.12932964	0.0006263873	-0.45438096	0.0015875	-0.033079363	-0.00030637556	0.00017803955	0.008596933	166.1414	-315.27264	63.100258	-314.98392	62.44575	81.0	5490.4873
