Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
17	1440000	1.5	0.013957752	-24.883322	3.1052942	-292.39148	1219.0	37.445522	0.18610102	0.00021423725	149.0	0.021685041	19.537773	3.1770308	0.0031654022	0.34623477	0.0305	0.43291864	-0.007965842	3.4686608	9.439191	-6.813282	332.57434	-6.7847137	332.5784	17.0	906.5431
18	1520000	1.5	0.014117749	-23.591692	3.000236	-277.6657	1219.0	36.23022	0.18667074	0.00017845075	149.0	0.05250981	19.492239	3.2164564	0.00070210185	0.32014322	0.002075	1.0766404	-0.0036129283	3.6577227	7.117189	-3.7132468	332.88635	-3.7038102	332.88635	18.0	964.4893
19	1600000	1.5	0.014253196	-22.500858	3.1681614	-269.2545	1219.0	36.1764	0.17946762	0.00018325755	149.0	0.057143025	19.589476	3.4046507	9.250609e-05	0.30703208	1.25e-05	1.1777993	-0.0019388002	3.5981874	6.3324423	-3.0456195	332.94785	-3.0638585	332.94586	19.0	1022.49207
20	1680000	1.5	0.014367847	-21.80855	3.4100661	-268.52457	1219.0	35.969444	0.18463567	0.00017654247	149.0	0.041874077	19.672125	3.589777	0.00059323385	0.28484416	0.0009	0.86674005	-0.003075595	2.967423	5.593034	-3.042574	332.9481	-3.0295632	332.94962	20.0	1080.5488
21	1760000	1.5	0.014464887	-21.716558	3.5883214	-260.7905	1219.0	36.913345	0.18640025	0.0002116618	124.0	0.07333294	19.868212	3.8986242	0.019514907	0.27163175	0.0344375	1.4838215	0.017850842	3.53215	6.0468087	-241.99716	149.79482	-241.0177	149.898	21.0	1136.255
22	1840000	1.5	0.014547037	-21.229969	3.917265	-280.47363	1219.0	37.457787	0.20286925	0.0002317029	16.0	0.0128794545	20.02899	3.9683518	0.0242873	0.269249	0.0450375	0.23318681	0.016221983	2.624757	8.796761	-276.23233	111.7221	-276.1136	111.42264	22.0	1182.9767
23	1920000	1.5	0.014616577	-22.463316	3.9356863	-281.2691	1219.0	33.872887	0.21222071	0.00019874405	2.0	-0.05013434	19.770721	3.7333856	0.025394756	0.26885414	0.061275	-1.0681494	0.026268635	2.3656049	10.960892	-293.28384	76.24246	-293.83484	76.26908	23.0	1228.4941
24	2000000	1.5	0.014675439	-22.85814	3.6612134	-295.27805	1219.0	29.377531	0.23039098	0.00020536655	2.0	-0.10597212	19.409098	3.2253144	0.08891884	0.26847124	0.1028875	-2.4159372	0.10768539	2.8972797	15.075129	-331.83984	31.559156	-332.2723	31.275427	24.0	1274.0935
25	2080000	1.5	0.014725265	-24.082819	3.0852456	-321.23096	1219.0	19.93797	0.26880094	0.00022914079	1.0	-0.24664165	18.549444	2.0540364	0.052403852	0.26830718	0.1103875	-4.845313	0.07550504	6.375064	36.64472	-358.27338	11.444593	-358.12924	11.526539	25.0	1319.4106
26	2160000	1.5	0.014767439	-26.132172	2.0945606	-346.3378	1219.0	16.543701	0.2769653	0.00025500005	1.0	-0.14399546	18.254557	1.4923164	0.0317795	0.26813555	0.10165	-2.7845974	0.05004493	3.4584491	44.999264	-376.20517	2.9704106	-376.0502	3.0855446	26.0	1364.8563
27	2240000	1.5	0.014803143	-28.2093	1.597786	-367.32004	1219.0	15.466967	0.30387503	0.00028309893	1.0	-0.07761505	18.189816	1.2794192	0.03739481	0.26794007	0.1192125	-1.5129806	0.052079633	1.8060365	54.284874	-397.48392	1.4671751	-397.73615	1.4472822	27.0	1410.4082
28	2320000	1.5	0.014833362	-30.074047	1.6780508	-390.22906	1219.0	24.957727	0.3271346	0.00039267394	5.0	0.094995715	19.223894	2.072553	0.016753322	0.2670155	0.1420125	1.8840504	0.014529391	1.2738818	68.06949	-387.15112	1.3099366	-386.95816	1.2535378	28.0	1456.1903
29	2400000	1.5	0.014858946	-31.383776	1.2453516	-372.30185	1219.0	7.341032	0.30441847	0.00030790968	149.0	-0.1501658	17.485268	0.6307994	0.005970973	0.22080371	0.056725	-2.794248	-0.0026156665	0.87484354	79.24276	-346.3422	5.478526	-345.62283	5.4153156	29.0	1514.2812
30	2480000	1.5	0.0148806	-30.662045	0.2936147	-364.42996	1219.0	1.646204	0.2790112	0.0001945497	149.0	-0.03927634	16.908339	0.14009443	0.0016337424	0.20465328	0.013575	-0.7064182	0.00040668793	0.07909452	103.888374	-345.10065	11.440446	-345.48523	10.995475	30.0	1572.4722
31	2560000	1.5	0.014898927	-30.041857	0.14642332	-366.49072	1219.0	1.6580037	0.27977905	0.00015648683	149.0	-0.0053409967	16.908716	0.13446859	0.00044638148	0.19191113	0.0017625	-0.09604825	-0.0006667345	0.025725607	108.08284	-344.42944	16.50523	-344.00824	16.027067	31.0	1630.4146
32	2640000	1.5	0.014914451	-30.060057	0.13504237	-365.14444	1219.0	1.5424025	0.29458913	0.00014198816	149.0	-0.0041956655	16.897398	0.124927476	0.00076312973	0.18172002	0.006125	-0.076292984	9.249854e-05	0.024256703	109.7838	-345.6961	21.048733	-344.97073	20.697441	32.0	1688.4503
33	2720000	1.5	0.01492758	-29.97591	0.121784985	-366.8899	1219.0	1.432138	0.27130538	0.000133717	149.0	-0.0029470695	16.895224	0.11365974	0.00018170611	0.16670895	0.000425	-0.053113062	-0.00034994946	0.017771777	114.35284	-345.66693	20.640312	-346.21164	20.195871	33.0	1746.428
34	2800000	1.5	0.014938699	-30.072124	0.11466167	-365.56152	1219.0	1.3397084	0.27870703	0.00012694235	149.0	-0.0028443872	16.894688	0.108606875	0.0006153229	0.1509347	0.002275	-0.051638667	-0.0003869272	0.014267551	114.07845	-345.44345	26.136154	-346.32693	25.955364	34.0	1804.4935
35	2880000	1.5	0.014948113	-30.127375	0.10789245	-366.0998	1219.0	1.2751563	0.27159232	0.00011103228	149.0	-0.002363177	16.893955	0.102610655	0.000110844005	0.14493787	0.0014	-0.04268355	-0.0001279788	0.013727076	116.25724	-346.64392	27.278072	-347.72717	26.732521	35.0	1862.497
36	2960000	1.5	0.014956073	-29.988325	0.10470585	-366.3933	1219.0	1.3440294	0.28156644	0.00010220526	149.0	-8.611979e-05	16.893497	0.108036354	0.00075947	0.13599372	0.0042375	-0.0026449182	0.00024290629	0.0151475575	112.705826	-347.74142	24.395807	-349.67365	23.385126	36.0	1920.4615
37	3040000	1.5	0.01496282	-30.009731	0.10882128	-367.59885	1219.0	1.284193	0.2768742	0.00010140303	149.0	-0.0019908512	16.892721	0.10435767	0.00051761296	0.1251905	0.003275	-0.03606325	-0.00017200208	0.017646879	106.160965	-347.8812	22.995897	-348.2255	22.29249	37.0	1978.7295
38	3120000	1.5	0.0149685275	-30.153013	0.104809165	-367.74988	1219.0	1.2721865	0.2922725	9.2480026e-05	149.0	0.000168007	16.891983	0.10452876	0.0006002652	0.10926771	0.002925	0.002714758	-0.000478405	0.018104581	97.2049	-348.47394	20.13451	-349.08673	19.350702	38.0	2036.9271
39	3200000	1.5	0.014973358	-30.469048	0.10507058	-367.06577	1219.0	1.2566855	0.27544564	8.24216e-05	149.0	-0.0001164304	16.891197	0.10339634	0.0003119216	0.100951426	0.0027125	-0.0023440449	-0.00016637711	0.017641652	91.130516	-348.7209	23.879797	-349.97903	23.603151	39.0	2095.0608
40	3280000	1.5	0.014977453	-30.345604	0.1043865	-367.43143	1219.0	1.3112061	0.2907827	8.011349e-05	149.0	0.001268796	16.890633	0.108313404	0.00050160306	0.0883944	0.00645	0.022421943	-0.00079734076	0.020284269	81.03319	-349.423	28.251244	-349.98535	27.987638	40.0	2153.1575
41	3360000	1.5	0.014980911	-30.78939	0.107518576	-365.6891	1219.0	1.2338514	0.2910143	7.472954e-05	149.0	-0.0007711969	16.889725	0.10351442	0.001403168	0.066241145	0.0107625	-0.014685556	-0.00065462495	0.016847726	78.193535	-348.20575	23.191755	-348.97446	22.783762	41.0	2211.3286
42	3440000	1.5	0.014983846	-30.157766	0.10263723	-366.54572	1219.0	1.277194	0.28144312	6.759016e-05	149.0	0.0010351359	16.889048	0.10636638	0.00043607512	0.05017674	0.001725	0.018353546	-0.00034555397	0.018679295	77.70957	-347.95557	21.588676	-349.3826	20.973286	42.0	2269.8745
43	3520000	1.5	0.014986322	-29.987444	0.10612788	-365.71915	1219.0	1.2271031	0.2647261	6.364686e-05	149.0	-0.0003669239	16.88813	0.10409186	0.00083507807	0.035214067	0.0057125	-0.0070149507	-0.0003970276	0.017516235	74.96167	-348.01907	18.353483	-349.67493	18.172771	43.0	2328.2476
44	3600000	1.5	0.0149884205	-30.050415	0.102276124	-364.54077	1219.0	1.1871675	0.26471132	5.7919293e-05	149.0	-0.00018728214	16.887138	0.10118934	0.0008515747	0.0230304	0.006975	-0.0038579812	-0.00042926177	0.016274463	78.61363	-346.88858	16.160646	-346.84094	15.973732	44.0	2386.354
45	3680000	1.5	0.0149901975	-29.996115	0.099121585	-363.13477	1219.0	1.1370553	0.25937968	5.7175865e-05	149.0	-0.00056961115	16.885998	0.096984	0.0014492429	-0.011421919	0.013425	-0.0109356195	-0.0010046863	0.013879343	83.02299	-346.2948	12.661866	-347.58466	12.607404	45.0	2444.5535
46	3760000	1.5	0.0149917025	-30.635515	0.09331819	-362.56757	1219.0	1.1460377	0.26472282	5.273911e-05	149.0	0.000947744	16.884895	0.09732276	0.00094956445	-0.041691065	0.0054875	0.016522845	-0.0005066362	0.013161598	90.85636	-346.28467	11.825191	-348.01157	11.859159	46.0	2502.6401
47	3840000	1.5	0.014992981	-30.339222	0.095933236	-362.2606	1219.0	1.1377696	0.2562788	5.0065457e-05	149.0	0.00048269366	16.883747	0.09828432	0.0011646765	-0.07602286	0.009125	0.007569435	-0.00018417588	0.013467099	96.45165	-346.44833	10.231987	-346.8894	9.619725	47.0	2560.84
48	3920000	1.5	0.014994055	-30.483067	0.094393924	-361.10037	1219.0	1.1091717	0.24764207	4.9866027e-05	149.0	0.0005322944	16.882524	0.09687453	0.0006534851	-0.07962108	0.0052375	0.00899629	-0.00018048477	0.012982249	102.323265	-345.92004	8.715214	-346.94757	8.879369	48.0	2619.152
49	4000000	1.5	0.014994966	-29.055984	0.09747167	-361.34106	1219.0	1.111051	0.2508049	4.918552e-05	149.0	0.00020660149	16.881308	0.09863982	0.0011814205	-0.09615934	0.0072	0.0032903785	-0.0005424392	0.013495154	108.265976	-345.35086	6.3391676	-345.5986	6.1388016	49.0	2677.3113
50	4080000	1.5	0.01499574	-29.37409	0.09614636	-360.13916	1219.0	1.0697994	0.24345808	4.836984e-05	149.0	-0.000447971	16.879967	0.094517514	0.0008341924	-0.10301018	0.0018	-0.008078558	-0.00018217831	0.011020032	113.112816	-345.82822	9.327187	-346.34183	9.2305	50.0	2735.6091
51	4160000	1.5	0.0149963945	-30.464172	0.09355292	-360.8688	1219.0	1.1170818	0.26499417	3.951817e-05	149.0	0.0012911914	16.878813	0.09924222	0.00044479498	-0.105418675	0.0030125	0.022778852	-0.00013265648	0.012969366	110.43182	-346.6242	10.316401	-347.41504	10.29249	51.0	2793.7925
52	4240000	1.5	0.014996949	-29.642141	0.10125292	-361.85342	1219.0	1.1705616	0.25394073	3.972071e-05	149.0	0.0010108955	16.877779	0.10596397	0.0019309946	-0.1393696	0.0135125	0.017266987	-0.00023591462	0.015734393	105.1527	-346.57205	8.649052	-346.94907	8.080762	52.0	2852.027
53	4320000	1.5	0.014997421	-30.484385	0.10016228	-361.05066	1219.0	1.1440881	0.2377747	3.840917e-05	149.0	0.0009080429	16.876608	0.104386084	0.0008682848	-0.15328002	0.0066625	0.015367206	0.000109591674	0.014733937	122.26641	-347.684	11.757904	-347.42792	12.054764	53.0	2910.2341
54	4400000	1.5	0.014997812	-30.41634	0.10251547	-361.82672	1219.0	1.2076814	0.24241605	3.6725418e-05	149.0	0.002400268	16.875738	0.113278136	0.0005948679	-0.16351499	0.0034625	0.042483382	-0.00012619286	0.017444791	116.84498	-348.0038	9.991689	-348.9619	9.802853	54.0	2968.6445
55	4480000	1.5	0.014998151	-30.124159	0.109963804	-361.76965	1219.0	1.2131451	0.23777285	4.0109204e-05	149.0	0.0011896961	16.874765	0.115797095	0.001188423	-0.18853435	0.010475	0.020476058	-0.00043525657	0.017393878	119.29731	-346.6561	11.986579	-348.00613	11.766269	55.0	3026.8447
56	4560000	1.5	0.014998434	-30.877745	0.1095481	-360.3597	1219.0	1.1306039	0.24770708	3.332055e-05	149.0	-0.00034558488	16.8736	0.109183036	0.0008306408	-0.21644111	0.00765	-0.0072266427	0.00015398502	0.014312447	123.03971	-345.25085	15.582091	-346.60114	16.064337	56.0	3085.2935
57	4640000	1.5	0.0149986725	-31.093853	0.10584031	-359.88034	1219.0	1.1293422	0.21698442	3.0160922e-05	149.0	0.00066726614	16.872437	0.10986636	0.0011764207	-0.24769448	0.0069875	0.011485157	-0.0002397377	0.0137393065	130.72122	-344.776	17.540356	-345.85477	17.047869	57.0	3143.3984
58	4720000	1.5	0.014998881	-30.350187	0.10553291	-359.3024	1219.0	1.1177951	0.21661857	2.5611647e-05	149.0	0.0009822662	16.87124	0.110987745	0.00074768934	-0.25676394	0.0038125	0.017376667	-0.00036599292	0.013020137	128.82916	-345.72266	13.213961	-347.19534	13.314021	58.0	3201.4336
59	4800000	1.5	0.014999048	-29.11734	0.11266941	-360.08093	1219.0	1.1459187	0.2294015	2.8031529e-05	149.0	0.00084454095	16.870153	0.117757544	0.00047062355	-0.2693949	0.001025	0.014763175	-5.10067e-05	0.014787394	136.70482	-345.74255	11.836287	-346.1779	11.579713	59.0	3259.4497
60	4880000	1.5	0.014999196	-30.170118	0.11446863	-359.54605	1219.0	1.1276656	0.22859415	2.6075923e-05	149.0	0.00018070027	16.868956	0.1169947	0.0018107906	-0.29320574	0.014425	0.0024325973	0.00016351986	0.0136521105	137.92717	-344.60263	10.5470085	-345.829	10.61324	60.0	3317.7947
61	4960000	1.5	0.014999316	-29.97031	0.11239429	-359.0657	1219.0	1.1063641	0.23154971	2.3825398e-05	149.0	0.00024998045	16.867725	0.11516448	0.0009786047	-0.3168249	0.006125	0.004106064	-0.00035782548	0.012432118	132.58673	-344.25586	9.211291	-344.56348	9.241684	61.0	3376.259
62	5040000	1.5	0.014999421	-29.6627	0.11438937	-358.45398	1219.0	1.0830691	0.23981616	2.3561452e-05	149.0	-0.00061399624	16.866426	0.1136661	0.0010330004	-0.3336754	0.0071375	-0.011618172	-0.00031087743	0.011677971	141.00044	-343.60706	11.758769	-344.42618	11.712576	62.0	3434.387
63	5120000	1.5	0.01499951	-30.009865	0.1121709	-358.16904	1219.0	1.0743012	0.23794155	2.4718154e-05	149.0	-0.00012270792	16.8651	0.113587305	0.0002481117	-0.33341554	0.003725	-0.0028846746	0.00018903695	0.011617387	141.5529	-342.70413	14.391094	-343.8556	14.143738	63.0	3492.5996
64	5200000	1.5	0.014999585	-29.89551	0.1100962	-358.40863	1219.0	1.069811	0.23094237	2.309107e-05	149.0	0.0004686899	16.863762	0.113976315	0.001335332	-0.36049747	0.0137375	0.007487133	-0.00023122215	0.011274399	140.1134	-343.3904	12.987514	-343.33353	13.753774	64.0	3550.7695
65	5280000	1.5	0.014999655	-29.471943	0.11320356	-358.50113	1219.0	1.080008	0.22662377	2.3567613e-05	149.0	0.00029068155	16.862461	0.11672351	0.0014872354	-0.38664293	0.0074625	0.0045219776	-0.00022164574	0.011742454	137.63275	-344.21088	9.803827	-344.77313	9.651932	65.0	3608.9238
66	5360000	1.5	0.014999704	-30.21249	0.11361629	-358.07367	1219.0	1.0913156	0.2295858	2.1715392e-05	149.0	0.00040129528	16.861187	0.11768364	0.0015599416	-0.41071215	0.011525	0.0058961	-0.00022610788	0.011266749	144.42778	-343.47797	12.516391	-344.8067	12.2661295	66.0	3668.1548
67	5440000	1.5	0.014999748	-30.492476	0.11537031	-358.86145	1219.0	1.1260523	0.25443023	2.4681876e-05	149.0	0.0011973346	16.860037	0.12290228	0.0008963732	-0.43341637	0.0054375	0.021228475	-0.00032930137	0.012274018	149.54285	-342.956	12.602608	-343.7684	12.545745	67.0	3726.4795
68	5520000	1.5	0.014999791	-29.471643	0.12281	-358.49255	1219.0	1.0987287	0.2381011	2.4245302e-05	149.0	-0.001034962	16.85875	0.12113458	0.00065165455	-0.43659073	0.0013875	-0.018643888	-0.00037942067	0.011758953	150.2689	-342.37415	12.908898	-343.12854	13.162252	68.0	3784.7175
69	5600000	1.5	0.01499982	-29.566748	0.11834447	-357.78516	1219.0	1.085916	0.25077206	2.3409002e-05	149.0	-0.0006054184	16.857458	0.118576564	0.0018865695	-0.46092227	0.0165125	-0.01161822	0.0002431942	0.010618874	147.56593	-341.61407	16.00074	-343.0912	15.519816	69.0	3842.8376
70	5680000	1.5	0.014999851	-30.164612	0.11815917	-357.53146	1219.0	1.1273597	0.26034942	2.635984e-05	149.0	0.00042408833	16.856329	0.122623295	0.001345514	-0.486804	0.00795	0.0069068335	-0.00048164796	0.011033393	153.26524	-340.80215	15.603262	-341.5089	14.852164	70.0	3901.2998
71	5760000	1.5	0.014999868	-29.753685	0.12034894	-357.32568	1219.0	1.1529914	0.25798392	2.6223372e-05	149.0	0.000357288	16.85522	0.124380946	0.0014880075	-0.51214606	0.007375	0.0055033434	-0.0001152132	0.010573974	150.72139	-341.4484	16.07617	-342.66425	16.14882	71.0	3959.5557
72	5840000	1.5	0.014999894	-30.335897	0.12551205	-357.99088	1219.0	1.2423326	0.27460402	2.5646581e-05	149.0	0.0014561709	16.854454	0.1342472	0.001446162	-0.5419168	0.0119125	0.02516893	-0.00023465976	0.011795321	160.09433	-340.97095	15.870332	-342.88416	15.402211	72.0	4017.92
73	5920000	1.5	0.01499991	-29.406807	0.13443422	-357.66226	1219.0	1.2767475	0.2573441	2.7157872e-05	149.0	-0.00012992627	16.853672	0.13692744	0.001185803	-0.54993254	0.00865	-0.0030809736	-0.00048986264	0.011914564	155.85109	-341.14093	18.984943	-341.80927	18.394842	73.0	4076.1672
74	6000000	1.5	0.014999923	-30.154316	0.1362221	-357.78513	1219.0	1.421694	0.25236458	2.8694723e-05	149.0	0.0021777677	16.853483	0.14807867	0.0008734284	-0.5628	0.0085	0.038066823	-0.000476995	0.012759559	156.52615	-340.56116	17.313496	-341.7517	17.199257	74.0	4134.8647
75	6080000	1.5	0.014999928	-29.536703	0.15097459	-357.56433	1219.0	1.4972191	0.27471325	3.0935837e-05	149.0	0.00029300313	16.853338	0.15499096	0.0007365002	-0.575377	0.00405	0.0042197374	-9.286232e-05	0.013184748	158.19246	-343.70383	14.631898	-344.4851	14.48151	75.0	4193.246
76	6160000	1.5	0.014999942	-28.823978	0.15686086	-358.89	1219.0	1.3974425	0.2742196	3.8815197e-05	149.0	-0.0021969914	16.852892	0.1505563	0.0035555884	-0.59435934	0.0494375	-0.0401275	0.0013089372	0.013502583	159.693	-346.04166	12.653754	-346.2644	12.464924	76.0	4251.639
77	6240000	1.5	0.014999954	-28.734247	0.15508923	-360.96588	1219.0	1.382282	0.275794	3.783413e-05	149.0	-0.000576655	16.852476	0.15597373	0.0011549359	-0.6131211	0.00565	-0.011015192	-0.000112473484	0.016308744	168.18628	-344.8116	11.539413	-346.9848	11.623065	77.0	4309.813
78	6320000	1.5	0.014999957	-29.740381	0.15542288	-360.1691	1219.0	1.3410026	0.28690922	3.0413688e-05	149.0	-0.0015464644	16.851938	0.15255277	0.0021770077	-0.6304465	0.0233875	-0.029862951	0.0009072308	0.014449733	169.4873	-343.90094	11.895021	-344.73993	11.471766	78.0	4368.1235
79	6400000	1.5	0.01499997	-29.83595	0.15383981	-359.8353	1219.0	1.3745617	0.31317556	2.8410159e-05	149.0	-0.00019452251	16.851532	0.15656993	0.0018316042	-0.6421018	0.0224	-0.004352501	0.00097261055	0.014428179	172.2232	-342.7364	10.453034	-343.82596	9.819038	79.0	4426.3286
80	6480000	1.5	0.014999973	-29.135004	0.15319222	-358.59927	1219.0	1.3039458	0.33053142	3.1444048e-05	149.0	-0.0018565254	16.850853	0.14915843	0.0015263011	-0.6634947	0.0069625	-0.03387481	-8.13776e-05	0.012553567	168.06538	-342.5702	8.747133	-343.71024	9.494586	80.0	4484.496
81	6560000	1.5	0.014999973	-29.268456	0.14858498	-358.71802	1219.0	1.2639333	0.31544954	2.8845923e-05	149.0	-0.0014849186	16.850086	0.14587751	0.0013997705	-0.67932856	0.0124375	-0.0280874	5.182438e-05	0.012213117	167.41603	-344.3524	6.6864834	-346.4495	6.7721186	81.0	4542.6606
82	6640000	1.5	0.014999983	-28.900602	0.14335449	-358.9927	1219.0	1.2185619	0.32258794	3.084116e-05	149.0	-0.0007880779	16.849186	0.1435237	0.00086444494	-0.69631475	0.0043875	-0.014456204	-0.00029602452	0.012105225	164.90762	-344.668	7.338281	-345.97247	6.8114414	82.0	4600.7075
83	6720000	1.5	0.014999985	-29.61255	0.14296664	-359.10468	1219.0	1.2818284	0.31984892	2.5882322e-05	149.0	0.00081648916	16.848536	0.1498368	0.0013875366	-0.70525706	0.008125	0.013315248	-0.00028154574	0.012280284	163.57262	-345.21945	6.0066934	-345.3957	5.464795	83.0	4658.9624
84	6800000	1.5	0.014999987	-29.265776	0.14625372	-358.44138	1219.0	1.2705735	0.31039295	2.7453945e-05	149.0	-0.00048868434	16.847727	0.14721887	0.0012014003	-0.7261782	0.01105	-0.009310049	0.00022247773	0.011729999	157.89584	-344.90118	4.9933786	-345.37012	4.5059314	84.0	4717.04
85	6880000	1.5	0.014999988	-29.179125	0.14580564	-357.7519	1219.0	1.228438	0.32540095	2.9653043e-05	149.0	-0.0015401136	16.846857	0.14208922	0.0008641121	-0.7374718	0.00815	-0.027861312	-0.00016401328	0.009824108	156.59618	-343.97327	6.366466	-345.25345	6.4299874	85.0	4775.109
