Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
10	880000	1.5	0.01165305	-38.154118	14.703006	-413.14505	1219.0	126.973755	0.3375063	0.00035773328	149.0	-1.0027215	24.775042	10.765385	0.0067406427	0.71882635	0.0646	-25.93949	-0.008036062	3.483491e-10	22.620079	36.845417	-7.8973136	332.4903	-7.922425	332.48688	10.0	556.64996
11	960000	1.5	0.012166867	-33.28348	8.732333	-381.1631	1219.0	93.622665	0.2880959	0.00044446238	149.0	-0.30596593	21.68256	7.5012064	0.0062463	0.6392788	0.0604	-6.999087	-0.0075131026	4.8045245e-11	6.1283097	18.697706	-6.289422	332.62668	-6.233728	332.63184	11.0	630.37476
12	1040000	1.5	0.012601807	-30.735722	6.669304	-361.80142	1219.0	80.72901	0.2571664	0.0004441793	149.0	-0.04386971	20.69978	6.475929	0.006303355	0.5612517	0.0573375	-1.0095379	-0.0072151464	2.9539857e-11	3.9008405	13.63829	-5.7858734	332.67697	-5.76009	332.67776	12.0	703.8221
13	1120000	1.5	0.012969971	-28.779081	4.989374	-335.63123	1219.0	58.455612	0.23069577	0.0003679372	149.0	-0.07602599	18.63317	4.664046	0.0058327382	0.4840708	0.056325	-1.526458	-0.00754229	3.0815076e-11	3.9900384	12.747648	-5.2340026	332.72684	-5.3254585	332.71906	13.0	780.30444
14	1200000	1.5	0.0132816145	-26.81024	3.7586575	-313.31317	1219.0	45.778763	0.19448398	0.00018561576	149.0	-0.015335047	17.495943	3.6658762	0.006108512	0.40742397	0.0570375	-0.3158886	-0.007714956	1.339274e-11	3.4467163	10.9848175	-4.154025	332.82166	-4.1097813	332.82553	14.0	853.8549
15	1280000	1.5	0.013545423	-24.939474	3.01629	-292.36563	1219.0	37.201614	0.1823091	8.522129e-05	149.0	0.01865289	16.747719	3.067761	0.0034281653	0.35061455	0.03005	0.323599	-0.0067577073	1.8670411e-10	3.7121956	9.843559	-5.4196153	332.71063	-5.4852343	332.70288	15.0	927.56134
16	1360000	1.5	0.013768726	-23.359915	2.8747222	-276.08185	1219.0	36.013176	0.16344921	4.8405585e-05	149.0	0.063975915	16.73867	3.1200035	0.0018576006	0.30757383	0.0145875	1.1326687	-0.0055884807	2.9313905e-11	3.8605309	7.686749	-3.9520826	332.84613	-3.9632618	332.8449	16.0	1001.2253
17	1440000	1.5	0.013957752	-22.141985	3.067018	-267.02213	1219.0	35.88588	0.15683194	3.579489e-05	149.0	0.051672544	16.833961	3.2651107	0.0005714076	0.28209022	0.001775	0.921743	-0.0033448539	6.00108e-08	3.9623692	6.403759	-18.455914	335.6701	-18.383562	335.02853	17.0	1075.7109
18	1520000	1.5	0.014117749	-21.433062	3.2571902	-262.41876	1219.0	36.507816	0.15826592	2.8749191e-05	149.0	0.057270825	16.98731	3.4884493	3.5518475e-05	0.28031707	0.0	1.0302337	-0.0005201076	4.7360667e-11	3.6813126	6.0412626	-4.343318	332.8011	-4.352243	332.8023	18.0	1149.7863
19	1600000	1.5	0.014253196	-21.105331	3.4903102	-263.13306	1219.0	36.43008	0.16605958	2.5315641e-05	149.0	0.050471038	17.081276	3.6944444	0.0008094199	0.2558885	0.0016875	0.9139458	-0.0034664609	1.39913124e-11	3.0565696	5.897382	-4.094076	332.8284	-4.1102343	332.82654	19.0	1223.531
20	1680000	1.5	0.014367847	-21.073305	3.7257063	-256.07404	1219.0	37.54688	0.16456506	2.6374608e-05	149.0	0.078430675	17.298162	4.0501914	0.0020317235	0.21293166	0.015125	1.4348136	-0.005561842	7.2785e-12	3.43705	5.8048997	-3.8743467	332.85645	-3.8709948	332.85974	20.0	1297.1985
21	1760000	1.5	0.014464887	-20.469315	4.1971846	-245.68309	1219.0	40.383663	0.1579434	1.9070163e-05	149.0	0.07890568	17.694138	4.5283713	0.005614054	0.18078336	0.0194875	1.4675744	0.00020094299	1.2953031e-05	3.7545254	5.7534413	-135.96889	274.7686	-135.63579	275.1269	21.0	1370.8873
22	1840000	1.5	0.014547037	-19.713633	4.568904	-246.55205	1219.0	41.65898	0.15135136	1.6022605e-05	149.0	0.06565207	17.936722	4.847792	0.0010545679	0.20847419	0.0066875	1.2343596	0.0030780556	3.2001244e-05	3.406702	5.826888	-56.07141	319.37338	-56.096954	319.4322	22.0	1445.4718
23	1920000	1.5	0.014616577	-19.845076	4.809217	-247.21912	1219.0	40.906734	0.17010605	1.2723399e-05	6.0	0.03691322	17.978094	4.970441	0.033347923	0.20942788	0.017625	0.67187023	0.024268273	0.0002633438	2.6850083	5.009822	-115.92232	234.96184	-117.37475	234.14091	23.0	1490.74
24	2000000	1.5	0.014675439	-20.178328	4.8222365	-266.13635	1219.0	39.02653	0.19271591	1.9515108e-05	149.0	0.022823676	17.903553	4.9229455	0.00052806165	0.20837972	0.00415	0.42395732	0.00067597505	0.00013809193	2.3006315	14.7561035	-92.9127	262.4806	-91.413826	262.31158	24.0	1564.5598
25	2080000	1.5	0.014725265	-21.786213	5.0692744	-263.962	1219.0	39.924736	0.18879676	2.2303875e-05	5.0	-0.003804476	18.106178	5.0689735	0.020714099	0.2089529	0.017075	-0.10486135	0.023880895	0.00023725038	2.25117	10.192829	-133.38441	201.84796	-134.96167	201.31541	25.0	1609.4272
26	2160000	1.5	0.014767439	-21.904594	4.9406977	-278.33038	1219.0	38.826256	0.21324587	4.0487528e-05	3.0	0.014647194	18.108969	5.013398	0.017722564	0.20953794	0.0214625	0.26530343	0.033335414	0.00021032889	2.223415	17.289688	-177.77097	140.71965	-177.2713	140.55168	26.0	1654.0282
27	2240000	1.5	0.014803143	-23.228226	4.887157	-292.33444	1219.0	38.24947	0.22904238	3.0263918e-05	20.0	0.014646409	18.159084	4.9533057	0.01638396	0.21098304	0.018175	0.21280293	0.06190359	0.00016461428	2.0235426	22.28442	-202.97707	122.96629	-203.5043	122.03162	27.0	1701.9146
28	2320000	1.5	0.014833362	-24.574524	4.7893257	-305.2941	1219.0	37.39901	0.25752524	3.009204e-05	149.0	0.008737195	18.181355	4.836213	0.006887841	0.27035236	0.056675	0.14431435	0.008908108	0.00013187615	1.8345264	25.348316	-177.88895	146.35406	-179.04816	145.5766	28.0	1776.086
29	2400000	1.5	0.014858946	-26.492912	4.850752	-307.60413	1219.0	36.069878	0.2772668	2.8267275e-05	40.0	-0.04239866	18.152939	4.6891656	0.01679391	0.2892985	0.0880875	-0.8533332	0.015866708	0.00024502017	1.9037117	22.628452	-259.7289	82.1269	-258.80518	81.53276	29.0	1827.9683
30	2480000	1.5	0.0148806	-25.373823	4.2653885	-332.8947	1219.0	37.71138	0.28297308	0.0001241319	35.0	0.092380725	18.435694	4.641238	0.022027813	0.2744422	0.020775	-4.362232	0.046556983	0.00018811184	4.095513	33.950954	-298.1409	63.417763	-295.8171	63.004005	30.0	1879.0385
31	2560000	1.5	0.014898927	-29.726131	4.673644	-329.71133	1219.0	35.533806	0.2880728	7.475239e-05	4.0	-0.074271694	18.312977	4.3472123	0.015128691	0.2728028	0.0622875	-1.4614828	0.0076260855	0.00046688653	2.0395584	21.373627	-324.38156	39.410267	-320.5804	39.207012	31.0	1923.5854
32	2640000	1.5	0.014914451	-28.877604	4.222141	-342.26553	1219.0	34.94835	0.2991	4.5520872e-05	3.0	-0.015317589	18.351263	4.154372	0.030927198	0.27186254	0.1261625	-0.44515586	0.025961155	0.0010023542	1.977008	25.29703	-341.2804	28.224268	-344.21542	28.05632	32.0	1968.0514
33	2720000	1.5	0.01492758	-29.375963	3.9479015	-360.2213	1219.0	33.24343	0.31967956	4.4493678e-05	2.0	-0.06630837	18.286987	3.6553311	0.0903135	0.27133414	0.2325125	-1.4278022	0.06816794	0.002987171	3.4145133	37.70723	-367.7353	14.6608715	-367.45956	14.547363	33.0	2012.4154
34	2800000	1.5	0.014938699	-29.756716	3.7431238	-373.60406	1219.0	38.105106	0.3813242	0.00035976782	2.0	-0.050832737	18.88039	3.498282	0.017883178	0.27087235	0.0851	-1.0678173	0.017150877	0.004044011	5.099952	51.82269	-362.5352	9.488642	-364.003	9.462192	34.0	2057.4775
35	2880000	1.5	0.014948113	-31.315819	3.564431	-371.50458	1219.0	37.83556	0.379066	6.593672e-05	2.0	-0.056814406	18.96345	3.292658	0.017416619	0.2704797	0.123125	-1.2493255	0.010065483	0.0025471738	1.8525234	49.52387	-351.46408	9.472901	-351.7009	9.384087	35.0	2101.861
36	2960000	1.5	0.014956073	-32.22355	2.6172879	-362.2438	1219.0	23.09376	0.34551057	3.2913442e-05	2.0	-0.11354432	17.568571	2.1326735	0.044143163	0.27013874	0.19335	-2.1905856	0.020431908	0.0016735804	1.1165713	45.523945	-336.10773	16.994745	-336.82425	16.98975	36.0	2146.148
37	3040000	1.5	0.01496282	-32.081123	1.6208822	-350.63412	1219.0	18.448332	0.3664257	2.9578578e-05	1.0	0.04732462	17.14871	1.8052777	0.015997853	0.26998425	0.1091	0.8183753	0.0062597967	0.0022731377	1.8429213	47.007954	-331.18918	23.020731	-330.9723	23.224354	37.0	2190.3525
38	3120000	1.5	0.0149685275	-31.283787	1.8253231	-343.607	1219.0	21.332222	0.32077473	2.0284338e-05	2.0	0.067661755	17.493887	2.1039994	0.041683257	0.26972392	0.131225	1.2288642	0.011983287	0.0015699107	1.3207219	35.924923	-302.9987	34.982872	-301.29056	34.9968	38.0	2234.6128
39	3200000	1.5	0.014973358	-31.899553	2.2862835	-325.02603	1219.0	30.225136	0.28621563	2.503043e-05	2.0	0.15179358	18.463495	2.9151747	0.021548385	0.2694535	0.0656375	2.9423277	0.0037560672	0.0009702758	3.668545	32.03051	-271.26996	59.844925	-272.34406	59.44778	39.0	2279.0825
40	3280000	1.5	0.014977453	-30.65488	2.9950616	-310.24713	1219.0	34.437954	0.2844563	2.360087e-05	2.0	0.08781502	18.968363	3.352821	0.01737692	0.26925874	0.0267125	1.7341052	0.0021800452	0.0010312224	1.9895742	17.454617	-237.96094	112.76951	-241.34525	111.279335	40.0	2323.423
41	3360000	1.5	0.014980911	-29.754622	3.3725708	-300.89105	1219.0	35.56126	0.2739786	2.3742808e-05	2.0	0.04266533	19.176159	3.5383534	0.020973934	0.26902863	0.0249	0.8778191	0.005436872	0.0012337021	1.5695807	13.158734	-210.05887	151.8694	-209.21886	151.78064	41.0	2368.663
42	3440000	1.5	0.014983846	-29.35494	3.522251	-290.99536	1219.0	35.783405	0.27417108	2.168698e-05	2.0	0.037301783	19.29836	3.6654398	0.026999157	0.2688093	0.02525	0.73766166	0.015723081	0.00124065	1.5716414	12.533857	-183.61105	187.43196	-184.83292	186.65657	42.0	2412.867
43	3520000	1.5	0.014986322	-28.933138	3.6829507	-280.41565	1219.0	36.368855	0.2777131	2.555796e-05	2.0	0.039032537	19.459538	3.8347723	0.025579538	0.26868203	0.0244125	0.79042023	0.025665388	0.00090681936	1.618236	12.429067	-164.96838	218.71773	-165.76596	217.78145	43.0	2457.1956
44	3600000	1.5	0.0149884205	-28.286697	3.9011605	-270.24512	1219.0	37.2795	0.27552783	2.6089303e-05	2.0	0.03661107	19.657207	4.0453134	0.019332096	0.26861644	0.0224625	0.7283864	0.0261181	0.000509118	1.8397067	12.9353895	-146.36342	244.0927	-145.8213	243.88547	44.0	2501.4
45	3680000	1.5	0.0149901975	-27.317072	3.9923987	-265.18533	1219.0	36.95279	0.25771505	3.827037e-05	34.0	0.039854687	19.727354	4.1534767	0.015168993	0.2650719	0.0219875	0.791406	0.024555793	0.0007016589	1.7238836	12.592651	-168.38905	218.26422	-167.77788	218.57141	45.0	2551.9888
46	3760000	1.5	0.0149917025	-26.585938	4.1692266	-272.64688	1219.0	37.0256	0.24761753	3.0045305e-05	4.0	0.017221296	19.84179	4.235245	0.015680283	0.26447293	0.0233625	0.31877896	0.01718901	0.00080466643	1.8746325	9.331839	-187.28737	194.05301	-187.47752	193.93997	46.0	2596.7197
47	3840000	1.5	0.014992981	-26.313356	4.2041845	-278.37332	1219.0	36.69502	0.24665606	3.4571218e-05	3.0	0.007133998	19.910345	4.229107	0.02531093	0.26401374	0.0260375	0.12692495	0.010592449	0.00070176914	1.5186868	7.563932	-211.97417	165.22821	-212.77136	164.3653	47.0	2641.1672
48	3920000	1.5	0.014994055	-26.233578	4.281564	-286.74265	1219.0	36.795723	0.252419	3.371627e-05	3.0	-0.017233478	20.024395	4.204968	0.023317054	0.26371932	0.026825	-0.3893862	0.0099936575	0.0004106745	1.4455632	7.6584635	-244.30817	130.2649	-243.98372	129.08678	48.0	2686.612
49	4000000	1.5	0.014994966	-26.495144	4.2306232	-295.67163	1219.0	36.448223	0.24333358	2.8800296e-05	4.0	-0.03013686	20.09417	4.102544	0.017185375	0.26361653	0.02555	-0.6591927	0.011433149	0.00013179707	1.4316325	10.87177	-286.05075	68.64986	-284.76636	67.963486	49.0	2731.4802
50	4080000	1.5	0.01499574	-26.70204	4.000849	-310.88876	1219.0	34.93918	0.24576469	6.827641e-05	4.0	-0.02579389	20.04863	3.8918648	0.017929139	0.2638702	0.085875	-0.61766887	0.02033642	0.00029802546	1.7927756	16.046438	-333.28937	35.11729	-331.62485	35.17947	50.0	2776.144
51	4160000	1.5	0.0149963945	-27.39647	3.635559	-330.78217	1219.0	29.442474	0.26532975	6.935188e-05	2.0	-0.06429483	19.589153	3.3659148	0.039596356	0.26405475	0.1739375	-1.4999274	0.044712953	0.0012417126	1.6344144	26.212463	-370.36765	23.068182	-367.87317	23.110033	51.0	2820.3965
52	4240000	1.5	0.014996949	-27.896294	3.0308487	-353.01575	1219.0	25.25809	0.29335842	8.281992e-05	1.0	-0.06794631	19.253912	2.7388697	0.023050759	0.2641256	0.1448125	-1.4950229	0.031041015	0.0017155214	3.3706598	36.88398	-377.2662	13.614521	-375.6203	13.585226	52.0	2864.668
53	4320000	1.5	0.014997421	-29.341784	2.7236142	-362.26724	1219.0	24.738262	0.3266367	0.00041034707	1.0	-0.08906715	19.278275	2.33367	0.031322956	0.2641716	0.1711125	-1.889068	0.034218866	0.0026093917	2.9658277	35.764713	-375.64017	6.3719215	-371.95847	6.248661	53.0	2908.7803
54	4400000	1.5	0.014997812	-29.619532	2.4819999	-368.93002	1219.0	26.211977	0.339487	0.0001326671	1.0	-0.0699219	19.499079	2.1682832	0.032574713	0.26420262	0.17935	-1.518919	0.039051507	0.0038165587	2.6428132	48.261845	-377.47336	1.2157079	-374.47952	1.2938406	54.0	2953.0015
55	4480000	1.5	0.014998151	-29.830671	2.5553188	-378.4505	1219.0	33.043217	0.33812776	0.0001048242	1.0	0.038765706	20.280418	2.6772752	0.027253872	0.26421687	0.1502375	0.76721746	0.03540911	0.003817878	1.8910949	58.75649	-384.2045	3.1842673	-387.98843	3.4004788	55.0	2997.3386
56	4560000	1.5	0.014998434	-30.363743	3.0539355	-392.43756	1219.0	43.559624	0.32511222	0.00093006494	2.0	0.13151279	21.461548	3.5547016	0.028899053	0.2642274	0.12865	2.959671	0.033749375	0.0038901768	1.3508946	69.0894	-395.63568	10.530493	-400.52148	10.880268	56.0	3041.9568
57	4640000	1.5	0.0149986725	-31.294737	4.0123982	-408.3152	1219.0	57.931534	0.32387763	0.00015369672	3.0	0.2180621	23.058695	4.871134	0.016691063	0.2642183	0.1286125	5.0751696	0.016811844	0.0018576761	2.072259	81.38226	-389.52014	4.1884604	-393.14883	4.2730637	57.0	3086.5208
58	4720000	1.5	0.014998881	-33.183308	4.2742763	-398.68164	1219.0	39.94518	0.3241334	7.833158e-05	2.0	-0.2131932	21.386599	3.4171042	0.04715754	0.2641971	0.1826375	-4.93132	0.038535576	0.0011729976	1.8276467	75.149536	-382.18872	0.7333814	-377.56604	0.73045045	58.0	3130.8115
59	4800000	1.5	0.014999048	-32.90915	2.6921582	-378.67905	1219.0	19.716423	0.3158937	4.9340906e-05	1.0	-0.24907424	19.42476	1.6664513	0.018774658	0.26418114	0.11575	-5.139384	0.0151848495	0.001521899	1.9083145	64.17376	-372.1765	2.5816925	-368.23325	2.62614	59.0	3175.0747
60	4880000	1.5	0.014999196	-31.382378	1.4229575	-366.14194	1219.0	16.608746	0.29122066	4.958315e-05	1.0	-0.008976866	19.150135	1.3838431	0.01954856	0.26416183	0.1140875	-0.22816579	0.013312883	0.0015036704	0.6628959	48.014233	-365.77414	6.176409	-363.42438	6.3324404	60.0	3219.1794
61	4960000	1.5	0.014999316	-30.512096	1.1534624	-357.8484	1219.0	15.207876	0.3024228	5.7207293e-05	1.0	0.042925112	19.04423	1.3289323	0.018037623	0.26413894	0.1064875	0.8172696	0.009644626	0.0016617387	0.9685667	42.730453	-367.76218	11.714616	-365.2841	11.631904	61.0	3263.2803
62	5040000	1.5	0.014999421	-30.171988	1.2155088	-352.4853	1219.0	16.392681	0.2929932	5.81123e-05	1.0	0.063680835	19.204857	1.4778982	0.015113162	0.26411128	0.0938375	1.2572299	0.0056366944	0.0015721198	1.0117854	42.70655	-368.15247	18.582489	-366.38953	18.585169	62.0	3307.3157
63	5120000	1.5	0.01499951	-30.427073	1.4167727	-347.65817	1219.0	20.028463	0.28026348	6.179715e-05	2.0	0.10727553	19.616991	1.8659219	0.02593953	0.26404575	0.108275	2.2072723	0.011018038	0.0010532171	1.7833078	42.649857	-345.0171	31.027178	-344.77698	30.85336	63.0	3352.3008
64	5200000	1.5	0.014999585	-31.221632	1.8828412	-334.67548	1219.0	27.508463	0.25261003	4.9019563e-05	7.0	0.1696575	20.434767	2.5843174	0.01693341	0.2635241	0.0586625	3.6078172	0.009851572	0.0006622003	3.5735598	38.143536	-334.2249	35.754684	-332.8984	35.564465	64.0	3397.4807
65	5280000	1.5	0.014999655	-30.990524	2.6907113	-325.2672	1219.0	28.64568	0.25432155	4.5234316e-05	2.0	0.011487589	20.61949	2.7392683	0.021856638	0.2633903	0.0599	0.19866791	0.009633664	0.00096051255	0.88005066	18.189144	-328.52597	25.034307	-328.03915	24.910725	65.0	3441.8826
66	5360000	1.5	0.014999704	-29.638006	2.7382586	-323.34882	1219.0	23.0941	0.29029983	5.6642086e-05	2.0	-0.10375781	20.135046	2.2965395	0.055718098	0.26330754	0.0847375	-2.2641442	0.034639042	0.0023954448	1.7108308	22.716595	-325.60773	13.864223	-325.0316	13.5572815	66.0	3486.3203
67	5440000	1.5	0.014999748	-29.070122	2.2630968	-323.64905	1219.0	14.626943	0.28877044	6.645299e-05	1.0	-0.17891873	19.339998	1.5050154	0.02456408	0.2632747	0.0745375	-3.6768703	0.032088365	0.002513644	2.864811	42.379215	-334.654	9.376758	-331.61456	9.347502	67.0	3530.3247
68	5520000	1.5	0.014999791	-27.975128	1.4540251	-335.12845	1219.0	10.650512	0.29102972	5.2092928e-05	1.0	-0.09968014	18.97521	1.0290699	0.03152355	0.2632439	0.0810125	-2.100538	0.037874274	0.0026397028	1.1773694	47.82449	-341.48193	5.335167	-339.32553	5.204586	68.0	3574.2842
69	5600000	1.5	0.01499982	-28.182665	1.0316794	-346.17422	1219.0	6.8800597	0.28516364	5.267246e-05	1.0	-0.09948606	18.619705	0.6078475	0.038322322	0.26321578	0.0918375	-2.0650852	0.05158876	0.0029117565	1.0022942	62.58615	-345.90622	1.771122	-346.13403	1.755726	69.0	3618.4724
70	5680000	1.5	0.014999851	-28.23947	0.6220618	-357.76385	1219.0	3.9557927	0.3024644	4.465183e-05	1.0	-0.068238996	18.339037	0.33004144	0.04712215	0.26318836	0.0994625	-1.3601216	0.054115374	0.0031594592	0.5234271	74.075325	-349.8101	0.9521442	-353.62973	0.9412506	70.0	3663.4575
71	5760000	1.5	0.014999868	-29.143063	0.3255042	-368.84598	1219.0	2.7640605	0.30035648	2.9770314e-05	1.0	-0.02181229	18.22677	0.22172712	0.056997992	0.2631621	0.113	-0.47500265	0.055492427	0.003606605	0.11315832	86.66135	-359.67206	1.7967776	-361.4345	1.8169281	71.0	3707.5955
72	5840000	1.5	0.014999894	-29.843822	0.2372638	-381.99808	1219.0	4.2005887	0.33793673	4.4034045e-05	1.0	0.027753746	18.378725	0.34279978	0.06038467	0.26313496	0.1259125	0.48401734	0.05949859	0.0039873887	0.15152842	103.14167	-370.61734	3.372384	-372.07495	3.4841034	72.0	3751.733
73	5920000	1.5	0.01499991	-30.956425	0.33442304	-394.2308	1219.0	5.67692	0.33936483	9.056476e-05	1.0	0.04420259	18.539646	0.50815135	0.073682204	0.26310536	0.1493625	0.80918115	0.06324191	0.0048542945	0.34882963	119.40519	-382.24048	6.0759974	-383.46957	6.024724	73.0	3795.9446
74	6000000	1.5	0.014999923	-31.678238	0.59513503	-409.53442	1219.0	10.121062	0.37579376	0.00019667778	1.0	0.09640492	19.004549	0.98236316	0.084659725	0.26307368	0.167125	1.867205	0.06508027	0.0055737053	0.9112281	140.35478	-395.39087	9.756275	-400.64484	10.026132	74.0	3840.0732
75	6080000	1.5	0.014999928	-32.930893	1.1133789	-423.68784	1219.0	15.158002	0.40240782	0.00021402336	1.0	0.11035853	19.541307	1.5546652	0.07872597	0.26302743	0.1725	2.2253082	0.06705725	0.0067309476	1.4699458	159.75403	-414.71133	14.017677	-415.32428	14.2703705	75.0	3884.2378
76	6160000	1.5	0.014999942	-34.041485	1.9717631	-439.04578	1219.0	25.168465	0.42542538	0.00024665697	1.0	0.14035769	20.620874	2.531591	0.045377266	0.2629814	0.1471375	2.9848757	0.04619931	0.0068417825	1.647376	174.79214	-425.12582	18.058784	-425.7863	18.021023	76.0	3928.3784
77	6240000	1.5	0.014999954	-35.510372	2.8531175	-447.99478	1219.0	33.3469	0.45511618	0.0014378468	1.0	0.12491592	21.507996	3.3476481	0.023062777	0.2629352	0.1184875	2.706521	0.021451617	0.007351176	1.6513041	178.75269	-432.3459	21.679485	-433.42676	21.713701	77.0	3972.7708
78	6320000	1.5	0.014999957	-36.36907	3.658125	-454.62512	1219.0	40.57214	0.4662568	0.00013807628	2.0	0.11107672	22.337051	4.086772	0.015424611	0.2628474	0.0893625	2.481781	0.014299716	0.008180658	1.5586842	182.49643	-438.82047	24.723011	-440.03046	24.997366	78.0	4017.4458
79	6400000	1.5	0.01499997	-37.11372	4.2990217	-461.35468	1219.0	45.37734	0.45233232	8.919667e-05	3.0	0.09211149	22.942959	4.6446047	0.027476247	0.26272538	0.145425	1.9044969	0.02598774	0.0060830405	1.6229432	189.10005	-425.07007	20.033522	-429.929	20.137306	79.0	4062.0222
80	6480000	1.5	0.014999973	-38.82241	3.8538933	-454.98676	1219.0	32.020847	0.4665951	0.00011640969	1.0	-0.062076036	21.707193	3.5607708	0.015586206	0.26268676	0.1069	-1.6715137	0.011596825	0.007319939	1.6449789	193.89731	-419.23056	17.529655	-422.56903	17.500751	80.0	4106.172
81	6560000	1.5	0.014999973	-38.06754	3.2272518	-450.1722	1219.0	26.573236	0.44233346	6.569462e-05	1.0	-0.032769144	21.232147	3.0553393	0.02251761	0.26265	0.1180125	-1.0125083	0.017622659	0.0071103326	1.5379428	180.0053	-412.43524	15.045601	-415.3778	15.047291	81.0	4150.184
82	6640000	1.5	0.014999983	-37.763596	2.6647387	-442.83914	1219.0	20.783487	0.4411501	5.697461e-05	1.0	-0.03167625	20.720005	2.4966571	0.028399725	0.26261476	0.122725	-0.92865604	0.0210923	0.00677017	1.3671924	170.33028	-404.4942	12.61707	-408.03146	12.730421	82.0	4194.257
83	6720000	1.5	0.014999985	-37.341106	2.179743	-435.49612	1219.0	16.32311	0.43852726	5.255137e-05	1.0	-0.024331648	20.3279	2.0437953	0.034048036	0.26258323	0.122125	-0.76077014	0.02031456	0.006462335	1.0805317	160.36165	-396.8794	10.270034	-399.07465	10.220504	83.0	4238.382
