Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
10	880000	1.5	0.01165305	-54.367355	29.591047	-579.96533	1219.0	319.2493	0.6014314	0.00019293827	15.0	-0.54547215	45.520134	27.66819	0.015079498	0.8850957	0.1989875	-25.814436	-0.015053436	12.366599	112.64084	-243.69307	70.2501	-243.56113	70.4658	10.0	1450.8607
11	960000	1.5	0.012166867	-44.9886	22.568916	-485.41428	1219.0	222.62144	0.51709574	0.0002289648	149.0	-0.852058	36.577023	19.340094	0.014691178	0.78349406	0.1055375	-32.330845	-0.013929107	18.35301	55.27058	-20.492405	333.56732	-20.498257	333.4467	11.0	1614.9371
12	1040000	1.5	0.012601807	-38.12276	13.639891	-407.78397	1219.0	122.73628	0.3903234	0.0004633346	149.0	-0.86713403	27.017355	10.197955	0.007163019	0.69925374	0.06565	-24.418407	-0.008647182	18.079597	38.47014	-6.7238045	332.58636	-6.778362	332.58038	12.0	1778.4269
13	1120000	1.5	0.012969971	-33.178036	8.655762	-380.69388	1219.0	98.2218	0.31487352	0.00041308216	149.0	-0.1627759	24.854355	7.9890165	0.0074019553	0.6189818	0.06195	-4.275541	-0.00800532	4.367653	18.351225	-5.5326247	332.70087	-5.572841	332.6973	13.0	1941.6991
14	1200000	1.5	0.0132816145	-30.562618	6.279608	-353.7539	1219.0	72.36373	0.27180645	0.0003996337	149.0	-0.09473344	22.498505	5.9006057	0.0066095176	0.5404534	0.0590125	-2.266366	-0.007932623	3.5585356	15.033257	-4.8345866	332.75882	-4.852434	332.75684	14.0	2105.0144
15	1280000	1.5	0.013545423	-28.415234	4.7269373	-326.60666	1219.0	53.985382	0.24253933	0.00014585521	149.0	-0.06287369	20.830433	4.473535	0.0047818483	0.462903	0.0536625	-1.4111701	-0.008180574	3.6209474	13.711794	-5.2149396	332.72812	-5.2545657	332.7248	15.0	2268.1492
16	1360000	1.5	0.013768726	-26.116589	3.5595665	-303.71875	1219.0	40.14658	0.21658075	6.337273e-05	117.0	-0.04156826	19.58791	3.3913329	0.015497366	0.41369003	0.066275	-0.8979537	0.007270295	3.3903196	10.676235	-293.732	86.604355	-294.1094	86.60258	16.0	2428.7346
17	1440000	1.5	0.013957752	-24.640371	3.388517	-309.05283	1219.0	39.46182	0.22094175	4.643655e-05	3.0	-0.01959574	19.619469	3.3015835	0.034165036	0.41252524	0.0666375	-0.4593355	0.028608536	2.1132872	9.979631	-317.84146	37.962257	-318.0482	37.67711	17.0	2580.1255
18	1520000	1.5	0.014117749	-25.059189	3.475299	-329.4633	1219.0	39.856415	0.26915854	5.8199035e-05	2.0	-0.0372481	19.806175	3.309196	0.030058023	0.41172594	0.0687125	-0.8676421	0.043267123	2.4310284	16.120544	-342.62634	16.354267	-342.79532	16.426645	18.0	2731.2058
19	1600000	1.5	0.014253196	-26.668266	3.5336254	-348.3301	1219.0	40.413475	0.29524547	4.7282712e-05	11.0	-0.04477599	19.983744	3.3365774	0.017515099	0.40721133	0.0813875	-0.96868634	0.010797853	2.1266313	21.396845	-303.31543	62.864437	-304.5368	62.311035	19.0	2882.7583
20	1680000	1.5	0.014367847	-27.752838	2.445309	-320.26785	1219.0	30.455557	0.2693334	3.8738974e-05	142.0	0.020340774	19.049856	2.5302792	0.015206366	0.340858	0.0711875	0.36693558	0.0063503142	2.8377197	18.184956	-297.38727	78.421974	-298.76968	77.79312	20.0	3045.6091
21	1760000	1.5	0.014464887	-25.842354	2.140304	-314.70563	1219.0	23.70938	0.26819015	2.2679245e-05	2.0	-0.03731796	18.44461	1.9858582	0.019249018	0.34016877	0.0496875	-0.8161479	0.033773314	1.5079403	28.479593	-309.54755	61.600388	-310.46005	61.57398	21.0	3196.4307
22	1840000	1.5	0.014547037	-25.533484	1.9842817	-321.99298	1219.0	21.603022	0.26835304	1.81505e-05	1.0	-0.046880413	18.296204	1.7886504	0.016779883	0.33986333	0.0508875	-0.9405542	0.03207236	1.3024492	30.093822	-321.9377	46.511475	-321.8704	46.44793	22.0	3347.3125
23	1920000	1.5	0.014616577	-26.137629	1.7403076	-328.76514	1219.0	18.574	0.2837487	2.0266167e-05	1.0	-0.04962435	18.054873	1.5313501	0.026885245	0.33957273	0.06035	-0.94091886	0.044382893	1.0351821	37.800385	-334.77142	28.086424	-334.00867	27.429232	23.0	3498.35
24	2000000	1.5	0.014675439	-26.789679	1.5186554	-338.2681	1219.0	15.477158	0.30612722	2.4940102e-05	1.0	-0.061329365	17.785925	1.2598761	0.039997626	0.33930093	0.0683625	-1.1701262	0.057310924	0.8667967	46.754997	-350.56613	9.246309	-351.08936	9.271195	24.0	3649.1191
25	2080000	1.5	0.014725265	-27.62774	1.244392	-350.41824	1219.0	11.597554	0.3260424	3.298637e-05	1.0	-0.070433676	17.437918	0.9479922	0.053226575	0.33905315	0.0793875	-1.4311931	0.07321631	0.7484459	62.218037	-368.01785	1.7092471	-367.81784	1.7015971	25.0	3800.2087
26	2160000	1.5	0.014767439	-28.735266	0.9389453	-364.84418	1219.0	7.6301446	0.35982642	4.022456e-05	1.0	-0.07189824	17.078053	0.6369455	0.07057445	0.33882478	0.098125	-1.4258705	0.07867848	0.7152244	79.6062	-386.76163	2.2498627	-386.8137	2.3161247	26.0	3951.8948
27	2240000	1.5	0.014803143	-30.13618	0.65024024	-382.4715	1219.0	8.38659	0.38669485	5.9039547e-05	1.0	0.010483201	17.170881	0.6899756	0.07867108	0.33859426	0.120425	0.18691756	0.070580274	0.33679253	97.88013	-411.1094	5.0255084	-408.818	4.962392	27.0	4102.7134
28	2320000	1.5	0.014833362	-31.458544	0.81811994	-400.81665	1219.0	13.521432	0.39193606	0.00014962602	1.0	0.0798835	17.70537	1.1479421	0.06400768	0.33836317	0.130975	1.4747567	0.060532685	0.81626296	117.46967	-427.98016	9.221582	-423.04092	9.141963	28.0	4253.549
29	2400000	1.5	0.014858946	-32.835766	1.3305588	-418.70123	1219.0	19.824707	0.44386187	0.00021002472	1.0	0.11673111	18.383467	1.817061	0.027953412	0.33813813	0.1090375	2.2748694	0.034117524	1.5881783	132.8517	-438.35745	12.65537	-434.63712	12.641754	29.0	4404.968
30	2480000	1.5	0.0148806	-34.240047	2.090179	-429.9065	1219.0	27.965223	0.4523964	0.00025727128	6.0	0.12870325	19.287258	2.6269145	0.052203804	0.33700702	0.1373625	2.5341895	0.035226293	1.8143901	136.99365	-412.61676	7.864067	-408.5713	7.721693	30.0	4556.7437
31	2560000	1.5	0.014898927	-34.930862	2.146264	-412.65158	1219.0	14.017732	0.40450898	0.00017923195	1.0	-0.18828924	17.923368	1.361529	0.025234211	0.33683822	0.090425	-3.6109726	0.02472737	1.6396827	134.16853	-397.56064	5.1868834	-394.79968	5.336707	31.0	4707.4116
32	2640000	1.5	0.014914451	-33.67637	1.2304598	-400.74887	1219.0	10.023431	0.42022285	0.00011653469	1.0	-0.08093434	17.55148	0.8876539	0.030367112	0.33666563	0.0861875	-1.4933896	0.021874692	0.78480595	118.004715	-386.05624	3.289622	-383.7114	3.2469127	32.0	4858.2554
33	2720000	1.5	0.01492758	-32.50668	0.8730414	-388.3356	1219.0	8.3186655	0.38980848	7.255033e-05	1.0	-0.04470371	17.406303	0.6852231	0.032586385	0.33650512	0.0798625	-0.88893837	0.03308316	0.5421852	101.77274	-374.68567	1.7696922	-371.3587	1.6848556	33.0	5008.8496
34	2800000	1.5	0.014938699	-31.603237	0.6327241	-377.00488	1219.0	6.3945255	0.39269724	3.961469e-05	1.0	-0.026111854	17.230362	0.5200464	0.017142989	0.33633345	0.0632875	-0.45816636	0.016218835	0.2803185	89.09774	-365.9555	1.5745466	-364.8392	1.6496195	34.0	5159.7715
35	2880000	1.5	0.014948113	-30.592138	0.57556516	-368.7984	1219.0	8.224117	0.3808269	2.702538e-05	7.0	0.02351819	17.43352	0.6737512	0.022696331	0.33529428	0.0656125	0.41235	0.0299301	0.33988956	75.0761	-371.65784	1.9165332	-370.70837	1.976719	35.0	5311.9976
36	2960000	1.5	0.014956073	-30.241734	0.59639996	-377.71655	1219.0	6.3932	0.3885755	2.9814531e-05	149.0	-0.017886365	17.262114	0.52099025	0.0014578869	0.30466795	0.0119375	-0.3320255	-0.000240202	0.2263561	87.778114	-362.20267	2.3752651	-364.68402	2.3446069	36.0	5475.3403
37	3040000	1.5	0.01496282	-31.038202	0.41456738	-377.16656	1219.0	4.4058642	0.37608528	3.593211e-05	149.0	-0.013263377	17.074608	0.35894597	0.0009559566	0.2779343	0.0039875	-0.24251907	-0.00032369365	0.13712068	94.04208	-361.98938	2.2908008	-363.87256	2.2588842	37.0	5638.57
38	3120000	1.5	0.0149685275	-31.053482	0.30203328	-376.91226	1219.0	3.118012	0.36835623	3.229033e-05	149.0	-0.011773311	16.950281	0.2538514	0.00076704787	0.2550073	0.0046	-0.21399431	-1.671021e-05	0.08685163	99.22151	-361.5767	2.4597225	-363.1645	2.4804664	38.0	5802.0234
39	3200000	1.5	0.014973358	-31.025957	0.22522378	-376.0346	1219.0	2.7176745	0.3589961	3.1916272e-05	149.0	-0.0006687327	16.916685	0.22333246	0.00071876775	0.23476958	0.0018125	-0.013311055	-0.00067413825	0.07600504	99.65949	-359.3252	2.5005221	-359.93777	2.3850057	39.0	5965.4487
40	3280000	1.5	0.014977453	-31.00514	0.19928764	-374.53647	1219.0	2.0695214	0.37298313	3.2126736e-05	149.0	-0.0073209456	16.853367	0.16910657	0.0006965745	0.2161284	0.0019375	-0.13173456	-0.00045453606	0.045574304	93.437744	-358.58023	4.139399	-360.69485	3.8941393	40.0	6130.155
41	3360000	1.5	0.014980911	-30.863693	0.16721785	-374.63565	1219.0	2.0829508	0.3942654	3.4742967e-05	149.0	0.000375906	16.8551	0.16952181	0.0006320832	0.20159483	0.004125	0.005222017	0.00021652169	0.046936445	84.06148	-358.69687	3.1555505	-361.43024	3.1779258	41.0	6293.54
42	3440000	1.5	0.014983846	-31.091322	0.15701236	-373.61154	1219.0	1.712248	0.36579853	3.2507764e-05	149.0	-0.0043481505	16.81912	0.14001292	0.0010004652	0.18834744	0.006	-0.078552745	-0.00014252796	0.036960695	75.3394	-357.80478	2.479512	-358.8586	2.3511958	42.0	6457.0537
43	3520000	1.5	0.014986322	-31.114548	0.14161672	-371.75925	1219.0	1.5542058	0.3690686	3.135665e-05	149.0	-0.0037009206	16.80364	0.1274573	-1.0154822e-05	0.18183899	0.000725	-0.066094674	-9.1295886e-05	0.031561673	69.12313	-357.1616	2.3894224	-359.02173	2.3809133	43.0	6620.4214
44	3600000	1.5	0.0149884205	-30.482756	0.13429067	-371.53558	1219.0	1.4971141	0.37205276	3.030264e-05	149.0	-0.0030786814	16.800497	0.12257473	0.00077184266	0.17293969	0.0044625	-0.05541382	-0.00013851862	0.028785113	59.49657	-357.50467	2.416995	-359.31772	2.5211987	44.0	6783.9634
45	3680000	1.5	0.0149901975	-29.87125	0.1309415	-372.29794	1219.0	1.6046108	0.36830696	3.0243998e-05	149.0	-0.0003304868	16.808945	0.12973869	0.0007751777	0.15372264	0.001525	-0.006298636	-0.00056015834	0.03095536	56.23805	-357.1074	2.3529253	-359.7109	2.318337	45.0	6948.504
46	3760000	1.5	0.0149917025	-30.85564	0.13069788	-372.12103	1219.0	1.5061057	0.3590338	3.3537723e-05	149.0	-0.0019162829	16.800697	0.12452489	0.0011765786	0.13094962	0.00765	-0.03508103	-0.0005938702	0.031838726	53.689495	-357.80618	2.229876	-359.16122	2.1879086	46.0	7112.9946
47	3840000	1.5	0.014992981	-30.929403	0.13329884	-371.74286	1219.0	1.5425781	0.36173582	3.414877e-05	149.0	-0.001890037	16.80271	0.12738003	0.0011164871	0.12780488	0.01545	-0.035207894	0.00029017698	0.03315517	57.245075	-358.30457	2.4003701	-360.47757	2.4019132	47.0	7276.497
48	3920000	1.5	0.014994055	-30.350443	0.13348843	-372.24698	1219.0	1.6267363	0.37144828	3.8653136e-05	149.0	-0.00028288577	16.811577	0.13406828	0.00063633913	0.1297245	0.0109125	-0.006051016	7.991409e-06	0.03688462	56.84082	-358.05035	2.3682375	-360.13675	2.3670835	48.0	7440.189
49	4000000	1.5	0.014994966	-30.1559	0.14081372	-372.19937	1219.0	1.6310409	0.39370877	3.8986782e-05	149.0	-0.0019260237	16.812082	0.13476136	0.000417613	0.124584205	0.0060125	-0.034994937	-1.2700176e-05	0.035622176	61.70235	-357.80682	2.2572641	-361.26093	2.388332	49.0	7603.6436
50	4080000	1.5	0.01499574	-30.64577	0.1414271	-371.77338	1219.0	1.5479481	0.36402008	4.6049983e-05	149.0	-0.0036384445	16.803911	0.12831049	0.0008978058	0.11641526	0.0066	-0.06530528	-0.00034660977	0.033601955	57.538673	-357.20322	2.1637983	-357.66794	2.1224957	50.0	7767.654
51	4160000	1.5	0.0149963945	-30.321556	0.13562502	-371.53485	1219.0	1.5170404	0.3978823	4.8439077e-05	149.0	-0.0029220283	16.801443	0.12496943	0.0006184831	0.105636954	0.0033625	-0.05229041	-0.00041130141	0.03110563	58.092827	-356.8431	2.2258554	-358.45694	2.1881375	51.0	7930.833
52	4240000	1.5	0.014996949	-30.937075	0.13253237	-371.1374	1219.0	1.5729758	0.3904114	3.563917e-05	149.0	-0.001141372	16.80656	0.1290537	0.0020104107	0.07385886	0.0176375	-0.021466248	-0.0012138509	0.03317199	59.172325	-357.67926	2.269658	-360.05975	2.2103264	52.0	8094.245
53	4320000	1.5	0.014997421	-30.588957	0.13558534	-370.59222	1219.0	1.5718824	0.36648577	3.203634e-05	149.0	-0.0018452108	16.806541	0.12965003	0.0018065638	0.04849946	0.014525	-0.03394458	-0.00085737533	0.033429466	66.39288	-357.1371	2.2585933	-358.69876	2.251461	53.0	8257.594
54	4400000	1.5	0.014997812	-30.559397	0.1361852	-370.302	1219.0	1.5739331	0.38223106	3.3942873e-05	149.0	-0.0019334326	16.80698	0.12995274	0.0053594084	0.04508269	0.0639125	-0.037588652	0.003419309	0.033623066	69.70805	-359.79367	2.6864274	-361.8617	2.598001	54.0	8421.043
55	4480000	1.5	0.014998151	-28.42747	0.13129108	-373.29044	1219.0	1.9436413	0.34048635	4.4010587e-05	149.0	0.006329053	16.844912	0.15958796	0.0017523732	0.01660192	0.016425	0.11153815	-0.0008000787	0.05293337	93.73963	-360.30096	2.7218757	-362.64825	2.6703	55.0	8584.367
56	4560000	1.5	0.014998434	-30.929482	0.161109	-372.44778	1219.0	1.9487715	0.34285837	3.5850382e-05	149.0	-0.00056457665	16.846327	0.1608114	0.00049190247	0.013239026	0.0024375	-0.01030722	-0.0002908638	0.048324414	91.14345	-360.64145	2.6680262	-362.41724	2.6552742	56.0	8747.559
57	4640000	1.5	0.0149986725	-30.536053	0.16239715	-372.16312	1219.0	1.9034647	0.34366012	4.64706e-05	149.0	-0.0017154954	16.842976	0.1573946	0.0017280222	-0.008660436	0.0166125	-0.031777106	-0.0003983528	0.046411633	93.26135	-361.88904	2.6804686	-363.9884	2.7682066	57.0	8910.757
58	4720000	1.5	0.014998881	-30.54523	0.15920535	-371.47916	1219.0	1.910604	0.3389884	3.8986025e-05	149.0	-0.0008113932	16.844885	0.15804794	0.00085656234	0.005423546	0.0070625	-0.015322549	-9.5500756e-05	0.04663939	105.98048	-361.50467	2.8119195	-363.36053	2.822081	58.0	9074.162
59	4800000	1.5	0.014999048	-30.23062	0.15963593	-372.9592	1219.0	2.0026627	0.35999078	3.3018463e-05	149.0	0.0008339173	16.855398	0.16530159	0.0018298292	-0.020281672	0.0155375	0.012872213	0.00016121836	0.050268397	99.94392	-359.76755	2.6234326	-362.59485	2.6597629	59.0	9237.621
60	4880000	1.5	0.014999196	-30.549953	0.16713782	-371.95676	1219.0	1.9115399	0.34757376	3.208223e-05	149.0	-0.0027576122	16.84748	0.15743661	0.00066286	-0.03989327	0.0021875	-0.049910095	-0.00054109126	0.046133984	107.54255	-358.93338	2.6046996	-361.98618	2.6987946	60.0	9400.675
61	4960000	1.5	0.014999316	-31.0661	0.16076204	-370.668	1219.0	1.8676821	0.34265995	3.0056855e-05	149.0	-0.0020155045	16.844315	0.15445139	0.0022193505	-0.07108581	0.0160625	-0.036945943	-0.00053154374	0.044200316	119.9483	-361.02744	2.6994898	-362.6277	2.7060003	61.0	9564.227
62	5040000	1.5	0.014999421	-30.620275	0.15653045	-370.23096	1219.0	1.9218309	0.3393127	2.4197969e-05	149.0	7.189306e-05	16.850744	0.15916887	0.001420037	-0.08785403	0.0142125	0.00036986885	-0.00027180542	0.046726596	137.2943	-359.3934	2.527627	-361.68677	2.590505	62.0	9727.677
63	5120000	1.5	0.01499951	-30.523937	0.16112189	-368.2845	1219.0	1.7653682	0.35322624	2.1154321e-05	149.0	-0.004063921	16.836002	0.14624402	0.008908517	-0.09633052	0.02645	-0.08160486	0.005278721	0.04098013	141.74358	-354.7253	1.8303107	-357.32025	1.8939147	63.0	9891.256
64	5200000	1.5	0.014999585	-29.904604	0.15397625	-363.78738	1219.0	1.2022227	0.39120978	3.1465574e-05	149.0	-0.013209926	16.811192	0.100731745	0.0012111921	-0.10331321	0.013875	-0.23910552	0.0010657434	0.033246063	149.50287	-354.29974	1.6965333	-354.85178	1.6435616	64.0	10054.911
65	5280000	1.5	0.014999655	-30.0769	0.110263675	-362.94894	1219.0	1.0951653	0.39027286	3.275216e-05	149.0	-0.0049354867	16.809927	0.09165568	0.0014365932	-0.13484323	0.010825	-0.08855199	-0.00058520975	0.017706098	156.58328	-354.0397	1.7391974	-355.3105	1.6896362	65.0	10218.669
66	5360000	1.5	0.014999704	-30.010021	0.10017773	-362.7278	1219.0	1.1450174	0.39317495	2.5096884e-05	149.0	-0.0015681959	16.808859	0.09563656	0.0010277875	-0.1658485	0.0078375	-0.028859429	-0.00015634309	0.019068444	163.00108	-354.61688	1.8124046	-354.80695	1.700301	66.0	10383.292
67	5440000	1.5	0.014999748	-30.44941	0.10324309	-362.75284	1219.0	1.1683855	0.39279357	2.454036e-05	149.0	-0.0018481291	16.807785	0.09742138	0.0017575127	-0.19419391	0.0112875	-0.033382256	-0.0004446249	0.019640693	176.18893	-353.37354	1.7245857	-355.34824	1.761054	67.0	10546.906
68	5520000	1.5	0.014999791	-29.70428	0.10441483	-361.51584	1219.0	1.1137185	0.39675155	2.4562014e-05	66.0	-0.0031936255	16.806553	0.09287743	0.015314556	-0.19601259	0.115125	-0.06009182	0.014182445	0.017611446	179.09932	-356.98123	2.149187	-357.954	2.1221242	68.0	10703.657
69	5600000	1.5	0.01499982	-28.81876	0.09592794	-365.50256	1219.0	1.4792095	0.38830224	2.6329315e-05	149.0	0.00590656	16.806784	0.12272528	0.0017333983	-0.22349882	0.0137125	0.10427227	-0.0005393155	0.03447538	188.37787	-355.63913	2.1165438	-357.2234	2.057291	69.0	10868.319
70	5680000	1.5	0.014999851	-30.063234	0.12634523	-365.0091	1219.0	1.4503511	0.39801434	2.1599873e-05	14.0	-0.0018982273	16.806208	0.120224364	0.015559947	-0.2257147	0.12325	-0.036090117	0.015679235	0.02858527	186.60751	-359.2452	2.6041358	-362.24234	2.7945771	70.0	11020.339
71	5760000	1.5	0.014999868	-29.269394	0.118850514	-368.88864	1219.0	1.8595505	0.4249834	2.1202903e-05	149.0	0.0077888086	16.840744	0.15347457	0.0018038544	-0.25438714	0.014375	0.13810383	-0.00024412146	0.04958466	193.32652	-360.13385	2.5859542	-362.09695	2.5257614	71.0	11183.846
72	5840000	1.5	0.014999894	-31.020472	0.15247452	-368.11816	1219.0	1.8313376	0.41792965	2.3971943e-05	149.0	-0.00072648627	16.838472	0.15128353	0.0018078083	-0.28227088	0.0144375	-0.014794658	0.0005066602	0.042098798	200.76286	-361.07385	2.543161	-363.66016	2.6575205	72.0	11347.321
73	5920000	1.5	0.01499991	-30.663809	0.15052123	-367.6259	1219.0	1.8017018	0.44422668	2.3087992e-05	149.0	-0.0008162766	16.836378	0.14902787	0.0033313164	-0.31753084	0.0298125	-0.019160975	0.0018595257	0.041050304	201.25693	-361.2327	2.7747123	-362.81577	2.739446	73.0	11510.953
74	6000000	1.5	0.014999923	-30.50531	0.14694048	-368.96063	1219.0	1.9981565	0.42723447	2.1028562e-05	149.0	0.003816014	16.85732	0.16492468	0.0007592992	-0.31064776	0.0038875	0.067531	-0.00018786473	0.049572624	202.20427	-363.06134	2.8705547	-365.6169	2.9748323	74.0	11674.913
75	6080000	1.5	0.014999928	-30.751053	0.16285603	-369.46365	1219.0	2.0668783	0.4192234	2.146616e-05	149.0	0.001373829	16.86557	0.17060135	0.0006940973	-0.3237915	0.0064625	0.023746977	-0.00019816385	0.050890386	201.70926	-361.6477	2.7922344	-362.38998	2.7363727	75.0	11838.736
76	6160000	1.5	0.014999942	-30.744091	0.16911855	-368.9961	1219.0	2.0017016	0.42022	3.4135333e-05	10.0	-0.0013743895	16.860498	0.1653448	0.017447745	-0.3237791	0.1249625	-0.029217456	0.015852468	0.04806992	198.32236	-365.8429	3.4855628	-366.7973	3.4753268	76.0	11990.649
77	6240000	1.5	0.014999954	-30.076809	0.158389	-372.48056	1219.0	2.3856442	0.43341225	2.6233087e-05	149.0	0.008596935	16.901237	0.19657531	0.002079867	-0.33196115	0.019525	0.14813676	0.0026071412	0.06924104	207.37822	-364.4553	3.3119388	-367.2052	3.4104106	77.0	12154.433
78	6320000	1.5	0.014999957	-30.65877	0.19544068	-371.25714	1219.0	2.2305582	0.45026237	2.7618677e-05	149.0	-0.003186516	16.887676	0.18416044	0.0017683567	-0.36673075	0.015975	-0.058192052	-4.3269265e-05	0.057270326	206.46692	-363.8384	3.157589	-365.72998	3.2259321	78.0	12318.292
79	6400000	1.5	0.01499997	-31.2523	0.18140803	-370.50333	1219.0	2.111556	0.45285636	2.437898e-05	149.0	-0.002150631	16.877695	0.17451642	0.001037224	-0.35729676	0.0153	-0.040554695	0.0005830024	0.052253596	212.59743	-362.66312	3.0193624	-364.02405	2.979983	79.0	12485.394
80	6480000	1.5	0.014999973	-30.728697	0.17293453	-369.76605	1219.0	1.9914469	0.50227493	2.4259622e-05	149.0	-0.002457576	16.86725	0.16477756	0.00084860536	-0.3608561	0.0099125	-0.04573362	-5.1552342e-05	0.047385354	208.66612	-364.74216	3.1643004	-365.73447	3.1756282	80.0	12649.559
81	6560000	1.5	0.014999973	-30.42975	0.16497512	-370.461	1219.0	2.038529	0.44850272	2.5739835e-05	149.0	0.00034050955	16.873457	0.16858682	0.0025672065	-0.39232272	0.0315375	0.003310795	0.00019691543	0.04808576	214.20544	-366.4654	3.148864	-366.15298	3.1244051	81.0	12813.371
82	6640000	1.5	0.014999983	-31.136074	0.1671684	-370.00626	1219.0	2.0553694	0.48420984	3.2352727e-05	149.0	0.00014288884	16.876661	0.16994736	0.0033515242	-0.42898646	0.031775	0.0014463732	0.00065986754	0.048990343	224.3904	-366.66666	2.9394498	-365.66467	2.9222906	82.0	12977.208
83	6720000	1.5	0.014999985	-31.05811	0.171788	-369.44366	1219.0	1.9531657	0.5047637	2.4853283e-05	95.0	-0.0029213596	16.867846	0.16170107	0.017159196	-0.4456601	0.1232125	-0.054353643	0.015750816	0.04560188	232.03767	-371.19772	3.5900185	-369.42517	3.5580153	83.0	13136.786
84	6800000	1.5	0.014999987	-30.44124	0.15831095	-372.55588	1219.0	2.3631284	0.4965805	2.5761012e-05	149.0	0.008200034	16.911108	0.19497657	0.003207775	-0.43512774	0.0472625	0.1458653	0.0022425533	0.066605635	238.68767	-369.15344	3.1983798	-368.69574	3.2340605	84.0	13301.042
85	6880000	1.5	0.014999988	-31.24095	0.1953116	-370.93442	1219.0	2.1668427	0.49707252	2.2919075e-05	101.0	-0.0043773376	16.893272	0.1791406	0.015079994	-0.43697694	0.1247125	-0.078126095	0.013184287	0.054451503	234.5765	-365.43942	2.6786592	-365.94315	2.7764914	85.0	13460.947
