Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
19	1600000	1.5	0.014253196	-22.65316	3.3277683	-292.44193	1219.0	30.21955	0.20474355	3.010403e-05	1.0	-0.056435023	16.807255	3.0899754	0.015772182	0.30429223	0.047825	-1.0386133	0.02811189	0.00024212508	2.170747	14.496816	-291.51376	91.63034	-290.17532	91.85714	19.0	1133.5627
20	1680000	1.5	0.014367847	-23.66315	3.018658	-302.44122	1219.0	25.906921	0.22535595	2.5953466e-05	1.0	-0.075552545	16.45153	2.7077284	0.028287988	0.3040242	0.062675	-1.368848	0.04147461	0.000319034	1.7433012	18.049662	-317.62628	59.100876	-317.1269	59.01914	20.0	1177.3239
21	1760000	1.5	0.014464887	-24.560087	2.6783915	-316.30222	1219.0	21.838034	0.25063077	3.31562e-05	1.0	-0.10874847	16.115314	2.227514	0.036768384	0.3037686	0.0735875	-1.9305515	0.05724323	0.0004144651	2.078976	29.00794	-348.13092	29.200134	-348.46158	29.071915	21.0	1221.1311
22	1840000	1.5	0.014547037	-25.751305	2.1888552	-335.98148	1219.0	16.651007	0.27414265	4.3147917e-05	2.0	-0.14229041	15.646962	1.5976765	0.017370913	0.3033128	0.0618875	-2.3452075	0.035812784	0.0004516407	2.4674747	45.863873	-363.9665	15.416172	-363.1555	15.492188	22.0	1265.1
23	1920000	1.5	0.014616577	-27.335312	1.5709653	-348.65442	1219.0	13.247589	0.28236964	3.4999313e-05	149.0	-0.08456587	15.346907	1.2277224	0.003281515	0.2625461	0.0378	-1.4027455	-0.0024175968	0.00027954904	1.0275159	53.84035	-312.6275	47.304462	-312.65262	46.57487	23.0	1339.0883
24	2000000	1.5	0.014675439	-28.245403	1.0143175	-340.80966	1219.0	9.667336	0.2661668	3.2164284e-05	149.0	-0.022097336	15.014705	0.939127	0.002275843	0.23028374	0.017525	-0.36674297	0.0009997849	0.00024706475	0.30088198	67.0694	-309.63605	60.027496	-310.21536	59.06945	24.0	1413.0121
25	2080000	1.5	0.014725265	-27.840322	0.8675271	-340.4366	1219.0	7.614106	0.26304403	1.640073e-05	149.0	-0.03124647	14.831285	0.75186634	0.002829971	0.21375605	0.0321125	-0.5079493	0.0028215214	0.00019275399	0.20082079	72.16838	-312.5226	58.783356	-311.99298	58.774784	25.0	1486.9475
26	2160000	1.5	0.014767439	-27.901443	0.7037092	-348.15405	1219.0	4.9572043	0.25064406	1.6346114e-05	149.0	-0.056040894	14.578924	0.48067647	0.0036171037	0.20452523	0.0446	-0.8903754	0.006028649	0.00017177813	0.33400807	75.538635	-317.55078	57.842995	-317.8313	57.60718	26.0	1560.9207
27	2240000	1.5	0.014803143	-28.672188	0.43607163	-358.38965	1219.0	2.41124	0.2631114	1.3531235e-05	149.0	-0.055366825	14.331036	0.20824124	0.0018169205	0.19240475	0.0268875	-0.85992247	0.0030403822	0.00017300528	0.28593078	88.220634	-323.52362	52.577255	-323.9966	52.435516	27.0	1635.0195
28	2320000	1.5	0.014833362	-29.455162	0.18085253	-363.13312	1219.0	1.5190845	0.28002334	1.3262344e-05	149.0	-0.014516855	14.24331	0.12476995	0.0013076001	0.17863154	0.0132125	-0.22775938	0.0011799939	0.00017670677	0.030387014	97.936	-324.8864	54.86388	-324.18887	54.60101	28.0	1709.1273
29	2400000	1.5	0.014858946	-29.842154	0.11443533	-367.66553	1219.0	1.430603	0.2748507	1.5985932e-05	149.0	-0.0009895512	14.243053	0.11555877	0.00086684455	0.16331935	0.0042375	-0.018409036	-0.0003224843	0.00015609003	0.022674756	103.92932	-316.7659	67.54371	-317.037	67.07267	29.0	1783.3417
30	2480000	1.5	0.0148806	-30.173494	0.11318901	-367.738	1219.0	1.335216	0.25470498	2.7024274e-05	149.0	-0.002276971	14.242506	0.1085556	0.0008595849	0.15093362	0.0066	-0.03708275	-0.00068553345	0.00015300213	0.021228714	115.3506	-304.7224	86.2963	-305.11932	85.76283	30.0	1857.4716
31	2560000	1.5	0.014898927	-30.068419	0.1164027	-364.6064	1219.0	1.4974146	0.2591659	1.653129e-05	149.0	0.00033901812	14.242589	0.12176424	0.0009810115	0.13895512	0.0043375	0.0012804599	0.0006868058	0.00014993946	0.017921872	114.59518	-313.164	71.395645	-313.68985	70.534195	31.0	1931.5087
32	2640000	1.5	0.014914451	-29.944818	0.113039516	-366.32672	1219.0	1.3312606	0.25655007	2.0752024e-05	149.0	-0.0019253192	14.241864	0.10880369	0.00068898615	0.12500262	0.0043	-0.031759143	-0.0009906768	0.00015622568	0.021070467	113.840065	-314.2837	74.48964	-314.1695	74.32724	32.0	2005.7139
33	2720000	1.5	0.01492758	-30.084446	0.12285282	-361.23236	1219.0	1.3950036	0.24466689	1.5047233e-05	149.0	-0.0027862648	14.2415495	0.11439097	0.0020063852	0.10470986	0.0183125	-0.04881535	0.0011657568	0.00016994402	0.015548204	115.04179	-323.15195	63.38766	-323.46634	63.274387	33.0	2079.8176
34	2800000	1.5	0.014938699	-29.713388	0.102178946	-368.62546	1219.0	1.3917373	0.2587448	2.4111476e-05	149.0	0.0021509707	14.241099	0.11410532	0.000919028	0.09731555	0.006775	0.03081314	-0.0015691095	0.00016191583	0.02817319	125.288864	-310.82297	77.72672	-311.06534	77.752365	34.0	2153.9963
35	2880000	1.5	0.014948113	-30.260406	0.124255836	-360.52634	1219.0	1.3422178	0.23741254	1.5838097e-05	149.0	-0.0037414604	14.240565	0.11035863	0.0005881952	0.09408116	0.0043375	-0.060136925	-0.00011563145	0.00016715824	0.014342188	117.76222	-307.61887	85.062996	-307.65405	84.63742	35.0	2228.3877
36	2960000	1.5	0.014956073	-29.64839	0.11343397	-361.66156	1219.0	1.5242466	0.24569046	1.3546322e-05	149.0	0.0023196605	14.240939	0.1253129	0.002018238	0.07623279	0.0187375	0.029237494	0.00095931016	0.00019674198	0.017207282	117.73345	-322.32358	70.10642	-322.22928	70.41392	36.0	2302.6724
37	3040000	1.5	0.01496282	-29.705637	0.119660705	-365.7858	1219.0	1.3141874	0.25344664	2.4019242e-05	149.0	-0.003172882	14.239954	0.108048655	0.0010976419	0.056340575	0.0063125	-0.05312836	0.00052573805	0.00020269094	0.025769431	126.17289	-325.46625	66.327805	-325.5553	65.70284	37.0	2376.814
38	3120000	1.5	0.0149685275	-29.903719	0.106765136	-368.75287	1219.0	1.507211	0.24769104	2.8446093e-05	149.0	0.0043468736	14.240097	0.12530763	0.0011458632	0.052101497	0.01125	0.062722474	-0.0005314452	0.00017538099	0.03595093	126.78168	-310.0895	80.73543	-310.62473	80.32409	38.0	2451.0657
39	3200000	1.5	0.014973358	-30.62756	0.11583228	-361.09912	1219.0	1.3185931	0.24447536	2.4764106e-05	149.0	-0.001479117	14.239304	0.10912854	0.00042978095	0.033198476	0.0008625	-0.025633648	-0.000325503	0.0001905606	0.018545551	114.746376	-311.21054	81.69367	-311.60516	81.67536	39.0	2525.0952
40	3280000	1.5	0.014977453	-29.9077	0.11088069	-361.15674	1219.0	1.2068146	0.24952884	1.788807e-05	149.0	-0.0025243177	14.238369	0.10064118	0.001652395	0.008131862	0.0129625	-0.04346365	0.00049715844	0.00019559257	0.014914807	111.04609	-316.12854	76.796135	-316.1062	76.43111	40.0	2599.1267
41	3360000	1.5	0.014980911	-29.551937	0.103606604	-366.58878	1219.0	1.4079462	0.24617143	2.3403813e-05	149.0	0.0036843277	14.238234	0.1196287	0.0006329123	0.0008625984	0.003225	0.05284881	-0.00014698516	0.00017337663	0.029458148	121.51347	-309.54126	78.43548	-310.02255	78.03567	41.0	2673.4402
42	3440000	1.5	0.014983846	-30.078243	0.11503173	-363.3272	1219.0	1.2497411	0.24896269	2.3672936e-05	149.0	-0.0017047377	14.2372265	0.10725353	0.0012793102	-0.012984754	0.0123375	-0.029284528	-0.000749259	0.0001520154	0.019986596	116.57781	-291.8856	93.87011	-292.60193	93.571686	42.0	2747.498
43	3520000	1.5	0.014986322	-31.056475	0.09400648	-354.0228	1219.0	1.6223574	0.22334377	1.9352312e-05	149.0	0.009561679	14.247667	0.13412268	0.0010308072	-0.017595768	0.011075	0.14106682	0.00065590296	0.00017575012	0.050062988	112.6578	-301.44098	89.44442	-301.54034	89.17914	43.0	2821.7664
44	3600000	1.5	0.0149884205	-28.53567	0.12101886	-361.45578	1219.0	1.2599851	0.23192659	1.6029746e-05	149.0	-0.0036475614	14.236742	0.105734974	0.0019642457	-0.040539503	0.0210125	-0.061929096	0.0009440388	0.00018088393	0.023582498	109.4339	-314.25705	78.30554	-314.11218	78.48635	44.0	2895.8613
45	3680000	1.5	0.0149901975	-29.313524	0.10147312	-365.23645	1219.0	1.3879412	0.23215346	2.2176582e-05	149.0	0.004480565	14.236467	0.120433934	0.000810292	-0.056371447	0.005025	0.06480044	4.574547e-05	0.00017113645	0.027838657	123.68195	-311.05542	79.01578	-311.20547	78.22145	45.0	2970.0845
46	3760000	1.5	0.0149917025	-29.697071	0.120683216	-364.24536	1219.0	1.3267021	0.23038507	1.8665261e-05	149.0	-3.5636185e-06	14.235762	0.120129846	0.0024166352	-0.08123386	0.022275	-0.004308717	-0.0003077511	0.00014601741	0.024429707	126.20821	-297.59344	90.04859	-297.58032	89.85807	46.0	3044.3074
47	3840000	1.5	0.014992981	-32.02216	0.09159081	-354.71353	1219.0	1.2360228	0.22473335	1.588312e-05	149.0	0.0032331222	14.234914	0.10484657	0.002733361	-0.11104596	0.0272875	0.044805307	7.962636e-05	0.00016365721	0.022987079	129.75851	-300.8938	88.28792	-300.96744	88.513794	47.0	3118.622
48	3920000	1.5	0.014994055	-28.926662	0.10387489	-358.41556	1219.0	1.1796432	0.2091969	2.9091103e-05	149.0	-7.660875e-05	14.233898	0.10336093	0.0024570944	-0.14269817	0.02285	-0.0060090497	-0.00016532573	0.00015139203	0.017054519	123.5721	-307.4306	81.34642	-307.68607	80.84609	48.0	3192.8252
49	4000000	1.5	0.014994966	-29.278656	0.106932715	-361.50366	1219.0	1.2569281	0.22350974	2.4302813e-05	149.0	0.002806888	14.233189	0.11886042	0.0012182514	-0.15757966	0.0072625	0.04013157	-0.00039383888	0.000148644	0.020959849	138.77798	-298.632	89.53901	-298.23557	89.50521	49.0	3267.0007
50	4080000	1.5	0.01499574	-31.31694	0.09836061	-355.3643	1219.0	1.1428319	0.20833373	1.4087842e-05	149.0	0.0013023209	14.231988	0.10411791	0.00092035666	-0.17749318	0.0045125	0.017026626	-0.0003642066	0.00016428396	0.013839294	131.06264	-300.3013	89.28036	-300.57797	88.72575	50.0	3341.291
51	4160000	1.5	0.0149963945	-30.155525	0.108556174	-352.50723	1219.0	1.4189137	0.23269543	1.1972825e-05	28.0	0.0032842115	14.231953	0.12268303	0.020695379	-0.1791996	0.1259125	0.0368382	0.021538876	0.00022000342	0.023544852	121.41865	-328.68124	71.244545	-329.06186	70.976814	51.0	3390.5557
52	4240000	1.5	0.014996949	-25.44165	0.14541861	-376.90692	1219.0	2.886708	0.23330243	3.7664013e-05	149.0	0.040890317	14.371452	0.31892905	0.0016761328	-0.17261657	0.01955	0.62101525	0.00086944096	0.0002155736	0.20516452	273.0771	-330.49454	68.1296	-330.54706	67.50182	52.0	3464.838
53	4320000	1.5	0.014997421	-30.163921	0.33603415	-374.77118	1219.0	2.6319478	0.20720968	4.248009e-05	3.0	0.0043195235	14.348193	0.35436866	0.017361835	-0.17267346	0.116575	0.050176397	0.016211059	0.00016693783	0.07347471	177.30637	-307.84467	80.258835	-308.01706	80.15082	53.0	3509.115
54	4400000	1.5	0.014997812	-33.92732	0.19376275	-353.33978	1219.0	1.0890306	0.21740761	1.36995195e-05	149.0	-0.02023299	14.237705	0.107537985	0.0046720826	-0.22076344	0.04675	-0.31564584	0.0005790416	0.00014851312	0.052803334	194.92273	-289.48178	93.20729	-289.53763	92.97392	54.0	3583.278
55	4480000	1.5	0.014998151	-30.939463	0.09816219	-347.02393	1219.0	1.5188483	0.19650438	1.0495749e-05	149.0	0.0065726168	14.238115	0.1262289	0.0008577714	-0.21898887	0.00645	0.09704791	-3.5416604e-05	0.00014661581	0.031928543	140.23122	-287.62177	97.68397	-289.00943	96.61635	55.0	3657.476
56	4560000	1.5	0.014998434	-29.293976	0.13582864	-347.95126	1219.0	1.6570014	0.2048519	9.480657e-06	149.0	0.0002390244	14.251413	0.13669732	0.0017518313	-0.24304628	0.01465	-0.00034401473	0.0001553917	0.00014233048	0.035741553	129.30322	-288.83228	93.815186	-288.45444	93.39345	56.0	3731.7317
57	4640000	1.5	0.0149986725	-27.966965	0.12805651	-351.87473	1219.0	1.2034172	0.18893349	1.4307394e-05	149.0	-0.005404981	14.2371435	0.104948685	0.0021055045	-0.23370029	0.0351375	-0.088582374	0.0015620348	0.00015371677	0.025768884	148.36246	-299.79282	87.5111	-299.31256	87.25813	57.0	3805.98
58	4720000	1.5	0.014998881	-27.513798	0.10777078	-358.5533	1219.0	1.1293555	0.20661616	1.5975427e-05	149.0	0.0047146636	14.23598	0.12771629	0.0006928877	-0.2438307	0.0044	0.06839114	3.606148e-05	0.00014996208	0.025363797	162.72842	-293.9857	93.455635	-294.41827	92.895706	58.0	3880.243
59	4800000	1.5	0.014999048	-30.343105	0.113758765	-355.5791	1219.0	1.0074555	0.21680474	1.6812497e-05	149.0	0.00073077384	14.234457	0.11663047	0.0017129846	-0.27245763	0.0126125	0.0071849586	0.0001917595	0.00016036682	0.014124387	147.3505	-293.70258	93.73856	-294.0673	93.43051	59.0	3954.5815
60	4880000	1.5	0.014999196	-30.315104	0.109008946	-353.41043	1219.0	1.046154	0.20464082	1.2503891e-05	149.0	0.00040999026	14.233086	0.11091891	0.0019585514	-0.3045855	0.0152	0.0031486196	-0.00041891795	0.00014208439	0.014108919	151.3334	-291.29816	93.92552	-290.54306	94.99232	60.0	4028.9282
61	4960000	1.5	0.014999316	-29.810919	0.114786536	-352.083	1219.0	1.104796	0.19592129	1.1576054e-05	149.0	-0.0006670612	14.23187	0.11216321	0.001372963	-0.3357921	0.0099375	-0.012707504	-0.00042426557	0.00014625737	0.013167625	164.75755	-297.1901	91.352425	-298.0611	90.86113	61.0	4103.2314
62	5040000	1.5	0.014999421	-29.957403	0.1113331	-350.8213	1219.0	1.1593401	0.20628504	1.0403225e-05	14.0	-0.00047801033	14.230789	0.109723	0.017931927	-0.33414888	0.1184125	-0.0128823565	0.018777603	0.00017622068	0.012469478	159.45973	-318.43246	79.65725	-318.16797	79.81172	62.0	4149.733
63	5120000	1.5	0.01499951	-24.763506	0.2146491	-371.82657	1219.0	2.266521	0.20925204	3.2621516e-05	149.0	0.03071411	14.307241	0.34546527	0.007642797	-0.358932	0.0369125	0.4554672	0.0036457093	0.00016818383	0.12618749	293.1017	-299.2854	92.59329	-300.1904	91.99726	63.0	4223.9224
64	5200000	1.5	0.014999585	-31.524782	0.32323405	-368.2497	1219.0	1.9955643	0.20667033	2.5348965e-05	8.0	0.0022840772	14.280862	0.33351257	0.017284464	-0.36168522	0.1063375	0.021978669	0.01378237	0.00013947529	0.045239974	216.70094	-277.73178	103.853386	-278.075	104.39319	64.0	4269.1416
65	5280000	1.5	0.014999655	-31.893019	0.17907082	-347.68137	1219.0	1.5759166	0.21588346	1.4093568e-05	149.0	-0.008186319	14.23969	0.14554213	0.0014672858	-0.38929674	0.011275	-0.12851158	0.00040558891	0.00015007277	0.054536395	200.47078	-281.42645	102.384125	-282.25024	101.70352	65.0	4343.163
66	5360000	1.5	0.014999704	-30.464088	0.14944097	-339.2036	1219.0	3.1456332	0.19522373	3.5320692e-05	11.0	0.025171462	14.400623	0.25642577	0.0225731	-0.38924488	0.0976625	0.36193374	0.016958747	0.00016868243	0.12854925	152.90678	-302.66507	93.926544	-302.90433	94.4845	66.0	4389.077
67	5440000	1.5	0.014999748	-25.657001	0.26699024	-359.6957	1219.0	1.2911643	0.20068622	1.9261239e-05	149.0	-0.021828175	14.238595	0.17288482	0.0006544969	-0.37058637	0.0088875	-0.33653793	0.0003259247	0.00015806337	0.08289133	198.67406	-294.5584	102.07233	-294.83905	101.82871	67.0	4463.239
68	5520000	1.5	0.014999791	-30.321281	0.15070228	-356.52945	1219.0	1.3472933	0.20779304	1.6868004e-05	149.0	0.005897646	14.238131	0.17525221	0.00089188584	-0.3849974	0.008675	0.086842924	-0.00021583194	0.00017506923	0.018108979	165.09627	-297.79803	98.48336	-298.329	97.98292	68.0	4537.3804
69	5600000	1.5	0.01499982	-28.986376	0.1717046	-356.12997	1219.0	1.210491	0.20439091	1.26001305e-05	149.0	-0.0010375875	14.237152	0.1670278	0.001608218	-0.40498057	0.0218	-0.020756392	8.129263e-05	0.00015338277	0.01218753	163.9351	-290.4914	101.36553	-291.5537	100.51213	69.0	4613.631
70	5680000	1.5	0.014999851	-29.540154	0.16370545	-354.4067	1219.0	1.3999606	0.2128667	1.54981e-05	149.0	0.0018182	14.236976	0.1716993	0.0008647969	-0.43111366	0.00365	0.024589416	-0.0002501112	0.00015607433	0.01705394	168.63231	-291.19977	100.958954	-291.56616	100.64162	70.0	4687.9224
71	5760000	1.5	0.014999868	-30.66887	0.16045077	-348.01358	1219.0	2.0907574	0.21889658	1.8200231e-05	149.0	0.006276689	14.295054	0.18731624	0.0034371521	-0.45884657	0.035775	0.08976518	0.0008504917	0.0001805094	0.0332771	162.57857	-299.1678	95.57766	-299.31946	95.69598	71.0	4762.3247
72	5840000	1.5	0.014999894	-27.699394	0.20148467	-353.3859	1219.0	1.6201833	0.20424838	1.7802566e-05	149.0	-0.0064191655	14.248317	0.1740528	0.00095550687	-0.47137833	0.0101	-0.10188913	-3.884392e-05	0.00018226939	0.017100818	169.83925	-305.06213	88.20029	-305.66684	88.69672	72.0	4836.446
73	5920000	1.5	0.01499991	-29.316353	0.18465048	-353.3969	1219.0	1.6661793	0.20455873	1.960746e-05	149.0	-0.0011573583	14.253315	0.17936772	0.0017902405	-0.5059652	0.015175	-0.021851212	-7.9556274e-05	0.00019901237	0.010889135	175.51566	-304.8588	87.023155	-306.83127	85.81743	73.0	4910.781
74	6000000	1.5	0.014999923	-29.336025	0.17901975	-351.0816	1219.0	1.8678745	0.21345158	1.4309892e-05	149.0	0.00093451893	14.27435	0.18276238	0.0009619949	-0.53103155	0.005275	0.010511852	-0.00023338175	0.00020525172	0.011059472	173.41737	-307.56656	82.35906	-308.62173	81.476	74.0	4985.0337
75	6080000	1.5	0.014999928	-29.712269	0.19765723	-349.02072	1219.0	2.4520328	0.20907176	1.830793e-05	149.0	0.005125175	14.335003	0.21925308	0.00090369093	-0.54069376	0.0052625	0.07449215	-0.00023734178	0.00021527338	0.018158123	170.70859	-310.08487	78.33208	-310.69254	78.29529	75.0	5059.417
76	6160000	1.5	0.014999942	-28.180094	0.21991448	-349.84076	1219.0	2.3140202	0.21762505	2.4816176e-05	149.0	-0.002747724	14.323173	0.20805325	0.0014367481	-0.56125504	0.0100625	-0.046291847	-0.00019138317	0.00022612946	0.013957059	171.55228	-313.20676	74.55572	-314.4457	73.272156	76.0	5133.875
77	6240000	1.5	0.014999954	-28.58165	0.2184987	-349.65414	1219.0	2.3632376	0.20311761	1.8063869e-05	149.0	-0.0018267187	14.330721	0.21047114	0.00056032	-0.5678678	0.004275	-0.03260724	-0.0001407774	0.0002503106	0.012790479	178.33113	-317.88782	69.34557	-317.91013	70.595474	77.0	5208.0327
78	6320000	1.5	0.014999957	-28.897898	0.22948472	-350.2691	1219.0	2.743928	0.2115418	2.2180562e-05	149.0	0.0039385017	14.372068	0.24574238	0.00056392123	-0.5644751	0.003975	0.055601213	0.00012972375	0.00027178793	0.024400271	181.81525	-319.8615	65.18111	-321.07352	65.30874	78.0	5282.397
79	6400000	1.5	0.01499997	-28.31605	0.24672608	-351.3276	1219.0	2.574317	0.23749974	2.3132341e-05	149.0	-0.00076594535	14.35801	0.24281518	0.0009446329	-0.5456429	0.0063625	-0.01670065	-0.00023187914	0.000279741	0.017553926	182.80345	-320.86325	61.9811	-321.5943	61.38917	79.0	5356.6743
80	6480000	1.5	0.014999973	-27.823853	0.23068227	-351.92606	1219.0	2.1753044	0.23664299	1.7196327e-05	149.0	-0.00276409	14.320641	0.21867344	0.00051937765	-0.5414472	0.0038375	-0.046813417	-0.00024698602	0.00027248077	0.01383503	182.09917	-317.66702	64.41788	-318.49792	64.56743	80.0	5431.31
81	6560000	1.5	0.014999973	-28.509172	0.20212351	-350.1043	1219.0	2.0829918	0.23062682	1.5661853e-05	149.0	-0.0012362157	14.31321	0.19654523	0.00052998925	-0.52279574	0.00445	-0.023171209	-0.00017268372	0.00025017426	0.013719067	175.42247	-315.28622	65.10561	-315.63736	66.02785	81.0	5506.0474
