Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
41	3360000	1.5	0.014980911	-30.623787	0.13852176	-373.40366	1219.0	1.6742858	0.3313497	2.7176982e-05	149.0	-0.002366386	13.159157	0.13376856	0.0009457061	0.16611743	0.0056	-0.034467604	-0.00041523733	0.033633366	86.1003	-356.2797	5.5824804	-357.5044	5.3824425	41.0	2093.1406
42	3440000	1.5	0.014983846	-30.566015	0.12888974	-373.13538	1219.0	1.5820831	0.3247966	2.607773e-05	149.0	-0.0013587023	13.150231	0.1276981	0.00095379184	0.15234506	0.005025	-0.019895842	-0.00033332634	0.030895716	86.57132	-351.48242	5.9313927	-352.42828	5.9669766	42.0	2152.131
43	3520000	1.5	0.014986322	-30.68611	0.1267228	-372.0248	1219.0	1.5058969	0.30197445	3.0371186e-05	149.0	-0.0018575316	13.144365	0.12252313	0.0014376165	0.1362338	0.0138125	-0.027552923	-8.724947e-05	0.029249072	90.080894	-351.89478	13.805479	-352.29297	13.410004	43.0	2209.792
44	3600000	1.5	0.0149884205	-30.53611	0.12050448	-371.99078	1219.0	1.4889476	0.3064322	2.7281301e-05	149.0	-0.0004621183	13.144264	0.12124946	0.00069698755	0.12575173	0.0050875	-0.006762539	-0.00037501878	0.027268616	95.27726	-350.84796	13.321826	-349.88196	13.176214	44.0	2268.0986
45	3680000	1.5	0.0149901975	-30.97386	0.11955502	-370.07565	1219.0	1.3667669	0.30291438	2.866521e-05	149.0	-0.002162215	13.143807	0.11218987	0.00051868573	0.11301505	0.0015625	-0.03078327	-0.00020926433	0.022037257	99.80664	-351.0169	11.697099	-350.82468	11.680157	45.0	2326.5332
46	3760000	1.5	0.0149917025	-29.891687	0.11285446	-369.30475	1219.0	1.3371184	0.28709278	2.5807449e-05	149.0	-0.0010694162	13.143258	0.11032571	0.0014459896	0.096820116	0.0132625	-0.016229367	9.7661505e-05	0.021698657	102.43625	-350.7437	4.3302307	-351.99466	4.396625	46.0	2384.2625
47	3840000	1.5	0.014992981	-30.036543	0.109535106	-369.34857	1219.0	1.284747	0.2796781	2.6838132e-05	149.0	-0.0013318443	13.142555	0.1053597	0.00069072435	0.08121073	0.0022375	-0.01927463	-0.00023664885	0.019271094	107.37804	-349.03397	2.4528043	-348.59024	2.5442717	47.0	2443.7732
48	3920000	1.5	0.014994055	-30.485909	0.10464711	-368.01938	1219.0	1.2058393	0.2754258	2.1907419e-05	149.0	-0.0016714912	13.141621	0.099413164	0.001019342	0.06270516	0.009425	-0.024001954	-0.0005378304	0.016726485	110.33575	-347.4657	4.0638003	-348.1983	3.7755597	48.0	2501.686
49	4000000	1.5	0.014994966	-30.774876	0.10096137	-367.16644	1219.0	1.1989264	0.2736395	2.4632982e-05	149.0	-0.0009244461	13.140664	0.09877249	0.0011802324	0.04155231	0.00545	-0.013327124	-0.0004986595	0.016434243	112.14918	-348.30222	7.530589	-347.5094	6.945961	49.0	2560.3218
50	4080000	1.5	0.01499574	-30.819778	0.09884268	-365.54486	1219.0	1.1743306	0.29057652	2.0731637e-05	149.0	-0.000665642	13.139634	0.09788485	0.0006013701	0.032776713	0.002375	-0.009633937	-0.00033689613	0.016015379	122.099525	-346.35477	13.73383	-347.47906	12.511966	50.0	2619.223
51	4160000	1.5	0.0149963945	-30.249355	0.09791226	-364.35883	1219.0	1.1512856	0.2900602	2.0947711e-05	149.0	-0.00076112634	13.1385355	0.095861234	0.0021012346	0.023928761	0.0279	-0.011504209	0.0012574589	0.0142378695	120.6077	-350.30856	14.764989	-350.71832	14.711338	51.0	2677.565
52	4240000	1.5	0.014996949	-29.705153	0.09925925	-367.3956	1219.0	1.3523933	0.27193135	2.5776457e-05	149.0	0.0029579082	13.138229	0.11282124	0.00010096513	0.01629436	0.000175	0.04172048	-0.00019822044	0.022339523	130.73897	-348.49957	15.849116	-347.88715	15.06767	52.0	2735.571
53	4320000	1.5	0.014997421	-30.847206	0.10796297	-364.4367	1219.0	1.2144374	0.26467332	2.2271377e-05	149.0	-0.0015396433	13.13712	0.10199395	0.000442208	-0.00056004524	0.0027875	-0.022146666	-0.00024825314	0.017075626	127.19733	-344.89325	16.443209	-346.5952	16.365444	53.0	2794.1863
54	4400000	1.5	0.014997812	-30.517857	0.10085083	-364.10797	1219.0	1.1894038	0.26955482	2.0378444e-05	149.0	-0.00025318805	13.136134	0.100348964	0.0010257292	-0.01644075	0.004925	-0.0037083135	-0.00052083796	0.016199527	124.57638	-344.3705	10.780712	-345.15308	10.988086	54.0	2852.7666
