Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
25	2080000	1.5	0.014725265	-22.122206	3.9926953	-302.26724	1219.0	37.272022	0.24444291	4.9771865e-05	1.0	-0.06479846	20.084932	3.7086198	0.02450453	0.21897128	0.1174375	-1.3710815	0.049718738	0.00043784527	3.2632353	18.939943	-324.7737	46.4862	-324.75226	46.483196	25.0	1487.9602
26	2160000	1.5	0.014767439	-24.020388	4.079847	-326.23688	1219.0	46.093575	0.25964102	0.00012430853	1.0	0.025257707	21.105288	4.139126	0.034118805	0.21872947	0.2125125	0.62380546	0.05651391	0.0005538874	3.5281856	17.70639	-345.5952	34.663204	-346.34805	34.686268	26.0	1532.2994
27	2240000	1.5	0.014803143	-25.402685	5.2939396	-352.43942	1219.0	74.29856	0.2906633	0.00018733216	2.0	0.21830128	24.15794	6.0585494	0.04142875	0.21826148	0.2482875	5.5415516	0.067944996	0.00069594086	6.4225407	21.178234	-368.8297	57.888042	-368.9527	57.825397	27.0	1576.8855
28	2320000	1.5	0.014833362	-26.864237	7.6854835	-375.45456	1219.0	109.951256	0.30927864	0.00013726208	4.0	0.33361086	28.056622	8.883893	0.025408337	0.2172961	0.228325	9.535271	0.017773654	0.00028698568	5.841802	24.364744	-347.84882	30.27682	-348.51556	30.221804	28.0	1621.7876
29	2400000	1.5	0.014858946	-31.008932	6.482715	-348.65704	1219.0	60.524788	0.27644795	5.6343328e-05	3.0	-0.34797287	23.256855	5.12226	0.018360673	0.21637824	0.1492125	-8.534886	0.008803863	0.00038401657	8.538414	30.183426	-335.0683	39.877342	-335.3951	39.980137	29.0	1666.4742
30	2480000	1.5	0.0148806	-30.35721	3.9611878	-327.6236	1219.0	36.898247	0.2519048	5.6922494e-05	3.0	-0.14171427	21.01438	3.4117856	0.025901865	0.21549849	0.06245	-3.1197095	0.02998311	0.00072627777	3.9198477	26.424229	-339.5534	29.885363	-340.45236	29.859085	30.0	1711.1746
31	2560000	1.5	0.014898927	-27.30248	3.458789	-334.7248	1219.0	34.412964	0.26249164	2.497407e-05	2.0	-0.089197144	20.876648	3.0633895	0.045166187	0.21497442	0.1003375	-2.0213773	0.058285553	0.0009131177	1.8261484	16.989866	-353.05838	19.763071	-353.81177	19.676235	31.0	1755.6255
32	2640000	1.5	0.014914451	-27.0159	3.3666222	-347.9298	1219.0	38.11826	0.28325823	4.949438e-05	1.0	-0.023479378	21.363897	3.2140286	0.02689357	0.2147408	0.10005	-0.60219425	0.04395165	0.0010039725	2.3514252	21.150576	-365.4231	14.115236	-365.66592	14.098419	32.0	1799.8755
33	2720000	1.5	0.01492758	-27.564613	3.6909866	-358.4993	1219.0	46.01263	0.28848785	0.00019458197	1.0	0.04032467	22.271671	3.8079765	0.040792357	0.21451592	0.1473	0.87990135	0.05412085	0.0011161953	2.0080848	23.498423	-381.1507	12.749013	-381.27664	12.843992	33.0	1844.22
34	2800000	1.5	0.014938699	-27.73476	4.6345577	-372.45746	1219.0	63.011497	0.30076632	0.00013225313	1.0	0.13901031	24.156538	5.1321115	0.03766536	0.21425626	0.1402875	3.5412805	0.05209533	0.0011230082	3.1036642	27.570885	-394.73495	22.965193	-394.5269	23.311905	34.0	1888.4443
35	2880000	1.5	0.014948113	-28.742207	5.8334646	-386.78845	1219.0	78.33162	0.3052773	8.000685e-05	1.0	0.14383128	25.915907	6.328322	0.02149317	0.2139873	0.0851875	3.9318914	0.033024088	0.0010300118	2.888194	32.554897	-404.8075	31.76214	-405.23782	31.47881	35.0	1932.7645
36	2960000	1.5	0.014956073	-29.949509	6.799525	-397.10703	1219.0	88.87129	0.3195322	8.470515e-05	2.0	0.13457519	27.22687	7.2780204	0.027152676	0.21346192	0.074075	3.7648811	0.0326951	0.0009476818	2.4136825	37.256676	-414.58328	30.118721	-415.24463	30.330572	36.0	1977.2639
37	3040000	1.5	0.01496282	-31.399185	7.1086564	-405.58878	1219.0	86.18005	0.3196064	0.00017349535	3.0	0.023114173	27.200222	7.19806	0.02082912	0.21267888	0.1725125	0.52657855	0.0077976477	0.00067010766	2.1150143	50.31351	-413.8849	3.9973621	-414.39014	3.9424565	37.0	2022.1602
38	3120000	1.5	0.0149685275	-34.075115	5.616417	-403.39417	1219.0	46.69254	0.31737575	0.0001226964	2.0	-0.38866875	23.416952	4.126981	0.022888489	0.21213913	0.0800375	-9.517566	0.02502636	0.0018641064	4.2921968	81.54257	-424.77386	5.6435223	-424.92676	5.7803555	38.0	2069.0996
39	3200000	1.5	0.014973358	-33.2227	3.709896	-412.42865	1219.0	38.039	0.30944365	0.00015066222	1.0	-0.082203075	22.643456	3.39109	0.01886637	0.21188018	0.0811625	-1.9562364	0.02679746	0.0023579444	1.483898	99.88248	-432.0653	8.523077	-431.36093	8.403045	39.0	2113.414
40	3280000	1.5	0.014977453	-33.252518	3.4432964	-421.62216	1219.0	41.99983	0.32280734	0.0003006877	1.0	0.082289696	23.159954	3.7821453	0.03374087	0.21163413	0.12115	1.990742	0.038305793	0.0029104233	1.4704593	111.098526	-444.2521	13.958165	-444.35388	14.103025	40.0	2157.6982
41	3360000	1.5	0.014980911	-33.641174	4.089009	-433.83517	1219.0	53.540325	0.33873016	0.00020210483	1.0	0.192445	24.469372	4.8699603	0.052707057	0.21140142	0.1676875	4.923419	0.051198848	0.0034988385	2.134279	126.167015	-457.91794	25.430155	-457.76224	25.680696	41.0	2202.0269
42	3440000	1.5	0.014983846	-34.47925	5.3696733	-448.5653	1219.0	70.088295	0.35572815	0.00027445387	1.0	0.2609143	26.316853	6.4081244	0.07197443	0.21116681	0.211875	7.249668	0.06796731	0.0042201937	2.9782934	144.23164	-472.35657	48.303875	-472.67395	49.419937	42.0	2246.3823
43	3520000	1.5	0.014986322	-35.310867	7.3060517	-464.5568	1219.0	93.95868	0.35530236	0.00028269534	1.0	0.32673344	28.967981	8.596	0.09954339	0.21093655	0.258675	9.952587	0.08085707	0.0050234506	3.2991133	158.31317	-488.79684	79.94322	-487.4642	79.866516	43.0	2290.8071
44	3600000	1.5	0.0149884205	-36.35819	9.915523	-483.07764	1219.0	124.652466	0.4046256	0.00020743313	1.0	0.38322616	32.397545	11.39755	0.135575	0.21072148	0.309125	12.987708	0.09862637	0.005983365	3.775456	177.439	-504.60266	118.008766	-503.64206	118.08708	44.0	2335.1375
45	3680000	1.5	0.0149901975	-37.420647	13.119497	-505.68478	1219.0	161.25104	0.43872666	0.00056180725	1.0	0.43019244	36.49344	14.75443	0.16350478	0.21050525	0.3418875	16.713215	0.11490802	0.006927781	4.5495443	201.2155	-519.2195	159.75053	-522.23505	160.33614	45.0	2379.533
46	3760000	1.5	0.0149917025	-38.593098	17.027102	-530.5736	1219.0	203.14297	0.48487902	0.00024894206	1.0	0.40239263	41.257374	18.548002	0.2025438	0.21028782	0.37775	17.672039	0.12676512	0.00800161	4.0652876	228.44243	-546.5033	207.42166	-545.557	207.61514	46.0	2423.9756
47	3840000	1.5	0.014992981	-39.9416	21.037022	-561.5543	1219.0	247.80113	0.5054554	0.00021266697	1.0	0.4112487	46.431774	22.560518	0.24203399	0.21006036	0.40815	20.737595	0.14682202	0.009163576	4.3431683	265.90723	-576.72327	257.86096	-575.6933	257.53238	47.0	2468.3325
48	3920000	1.5	0.014994055	-41.413532	25.402714	-596.49	1219.0	296.44922	0.5527333	0.0003756907	1.0	0.32102665	52.13896	26.533335	0.3038327	0.20984983	0.4429125	17.910044	0.15701656	0.010274873	3.4871023	308.88834	-628.88544	311.05966	-630.7376	312.28223	48.0	2512.741
49	4000000	1.5	0.014994966	-42.794273	29.648026	-651.12	1219.0	349.02704	0.6518451	0.0006243625	1.0	0.31434032	58.41614	30.72585	0.35240573	0.20965669	0.4730125	18.847425	0.18091573	0.01089755	3.383655	404.39346	-725.00916	366.51443	-729.52295	366.7188	49.0	2557.0608
50	4080000	1.5	0.01499574	-45.7786	33.931793	-752.24005	1219.0	401.23837	0.7562438	0.00054355845	1.0	0.27598643	64.7967	34.836945	0.37565172	0.20947842	0.4970125	18.134378	0.18382992	0.010960118	2.559554	742.8472	-899.5408	417.34802	-900.6732	417.33545	50.0	2601.4438
51	4160000	1.5	0.0149963945	-53.763226	36.956394	-945.5367	1219.0	438.76132	1.1365151	0.00045921776	1.0	0.26502207	69.833916	37.79023	0.44691035	0.2093172	0.5241625	19.413515	0.19700283	0.0111511275	2.2715476	1523.0062	-1146.9719	457.78918	-1146.7716	457.8556	51.0	2645.6648
52	4240000	1.5	0.014996949	-69.26296	38.828945	-1205.1156	1219.0	460.29562	1.3646816	0.00041853194	1.0	0.17609753	73.33492	39.321095	0.497533	0.20917177	0.5578	13.093092	0.21725222	0.011201969	2.0843804	2508.9353	-1507.2015	471.41104	-1508.2548	471.59384	52.0	2689.8154
53	4320000	1.5	0.014997421	-89.94053	39.656094	-1517.569	1219.0	470.7933	1.5742033	0.0005511237	1.0	0.12667008	75.77274	39.968452	0.5486157	0.20904087	0.627	9.407521	0.2022305	0.010745658	1.1837426	3266.3042	-1887.2557	479.02356	-1887.6979	479.10196	53.0	2733.8987
54	4400000	1.5	0.014997812	-115.35746	40.1614	-1872.1595	1219.0	478.23108	2.0959015	0.0004733596	1.0	0.097506	77.93474	40.38529	0.5216888	0.20892291	0.659225	7.761649	0.1778681	0.009172422	1.125841	3502.9312	-2281.4595	482.91858	-2282.0486	482.96683	54.0	2777.814
55	4480000	1.5	0.014998151	-144.51123	40.449326	-2232.7864	1219.0	481.84973	2.5138307	0.0005780272	1.0	0.059510484	79.72544	40.567535	0.4816458	0.20881699	0.628525	4.170683	0.14518946	0.00846142	0.8328591	3101.3616	-2682.7183	485.3089	-2682.7034	485.3352	55.0	2822.6204
56	4560000	1.5	0.014998434	-174.25746	40.594814	-2586.5898	1219.0	484.12048	2.988988	0.00041598355	1.0	0.04075866	81.39044	40.673676	0.5324178	0.20872168	0.5268125	2.7163122	0.12588581	0.008265533	0.68443185	2467.0396	-3069.587	486.6869	-3068.8958	486.67517	56.0	2866.7102
57	4640000	1.5	0.0149986725	-203.91151	40.68392	-2944.2947	1219.0	485.34277	3.4218318	0.0004466298	1.0	0.024822772	82.95451	40.730614	0.4000369	0.20863625	0.3994	1.452759	0.07173856	0.004500333	0.6205078	1900.7588	-3383.003	487.30823	-3383.4058	487.30154	57.0	2910.56
58	4720000	1.5	0.014998881	-234.45563	40.732647	-3233.4282	1219.0	485.76736	3.5724437	0.0005284703	1.0	0.008155969	84.44041	40.751183	0.13499321	0.20855927	0.2904375	0.32137716	0.028267423	0.0010135233	0.5816858	1170.461	-3568.606	487.5453	-3567.3086	487.54962	58.0	2954.533
59	4800000	1.5	0.014999048	-260.12646	40.751846	-3383.6965	1219.0	485.98483	3.482364	0.00032813684	1.0	0.00042576564	85.90622	40.759895	0.02341779	0.20849136	0.174325	-0.045291144	0.00727939	0.00013408675	0.5556178	487.92874	-3644.9353	487.6333	-3644.8198	487.63318	59.0	2998.3726
60	4880000	1.5	0.014999196	-274.40558	40.75987	-3430.4	1219.0	486.02698	3.3797812	0.00027705272	149.0	-0.0026555662	87.355484	40.761456	0.0071823266	0.22189572	0.08715	-0.2363934	0.0024397573	2.2495072e-14	0.53338253	247.9983	-3689.0298	487.68777	-3689.03	487.68777	60.0	3072.3013
61	4960000	1.5	0.014999316	-279.627	40.760616	-3450.7039	1219.0	486.01926	3.245833	0.0003038792	149.0	-0.0029206194	88.79994	40.76062	0.0021221219	0.26433945	0.0183625	-0.2898583	5.2664755e-06	5.852811e-14	0.5171681	202.3601	-3689.03	487.68777	-3689.03	487.68777	61.0	3146.271
62	5040000	1.5	0.014999421	-281.76666	40.760548	-3441.533	1219.0	485.9448	3.2434578	0.000260222	149.0	-0.0035990658	90.23678	40.75747	0.00039445487	0.28374627	0.000875	-0.33263612	-0.00034003615	2.2236434e-14	0.5046323	193.9325	-3689.0298	487.68777	-3689.0298	487.68777	62.0	3220.2012
63	5120000	1.5	0.01499951	-281.29626	40.75782	-3436.9766	1219.0	485.96494	3.2041504	0.00026781167	149.0	-0.0019903583	91.68392	40.757328	7.5055745e-05	0.29028702	0.0	-0.18484075	-0.00011413965	1.8804514e-14	0.49543828	190.32104	-3689.0298	487.68777	-3689.0298	487.68777	63.0	3294.4495
64	5200000	1.5	0.014999585	-280.8693	40.761982	-3435.4727	1219.0	485.94568	3.0737078	0.00026023615	149.0	-0.0032532893	93.12622	40.756138	0.0014684836	0.3236408	0.0089375	-0.3199051	-0.0006685234	1.8950885e-14	0.48874614	190.66681	-3689.0298	487.68777	-3689.0298	487.68777	64.0	3368.6924
65	5280000	1.5	0.014999655	-280.73416	40.747833	-3426.0386	1219.0	485.83978	3.0869176	0.00041579438	149.0	-0.0011683279	94.559425	40.75079	0.00034165382	0.3432388	0.0010625	-0.11528635	-0.0004943434	1.9024072e-14	0.48205665	190.39551	-3689.0298	487.68777	-3689.0298	487.68777	65.0	3443.0176
66	5360000	1.5	0.014999704	-280.0796	40.757465	-3420.3586	1219.0	485.8214	3.1414006	0.0002486029	149.0	-0.002917146	96.002304	40.75083	-3.9951877e-07	0.34517306	0.0	-0.28294373	-4.12241e-05	1.9196733e-14	0.47900626	188.71147	-3689.0298	487.68777	-3689.0298	487.68777	66.0	3517.7297
67	5440000	1.5	0.014999748	-279.55487	40.763046	-3419.9626	1219.0	485.85052	3.067926	0.00019011248	149.0	-0.003723361	97.450226	40.75189	0.00040312205	0.372334	0.005225	-0.3740369	-0.00058354187	1.9421976e-14	0.47601846	190.28238	-3689.0298	487.68777	-3689.0298	487.68777	67.0	3593.7498
68	5520000	1.5	0.014999791	-279.5068	40.74725	-3412.8901	1219.0	485.7546	3.1006303	0.00021532425	149.0	-0.0015704652	98.883606	40.746918	0.0008116517	0.34730628	0.002025	-0.1642894	0.00035246488	1.9517187e-14	0.47171026	189.3201	-3689.0298	487.68777	-3689.0298	487.68777	68.0	3670.317
69	5600000	1.5	0.01499982	-278.98404	40.73476	-3419.3232	1219.0	485.79855	2.9658577	0.00030225958	149.0	0.002776876	100.33341	40.747322	0.0009004264	0.3749277	0.00535	0.2739906	-0.00072892883	2.0421709e-14	0.4689026	189.91988	-3689.0298	487.68777	-3689.0298	487.68777	69.0	3746.2073
70	5680000	1.5	0.014999851	-279.41016	40.744534	-3410.964	1219.0	485.80707	3.1157634	0.00031945272	149.0	3.0560423e-05	101.77744	40.74791	6.6925386e-06	0.37686557	0.0	0.0031884674	-4.500346e-05	2.0554581e-14	0.46717745	191.76991	-3689.0298	487.68777	-3689.0298	487.68777	70.0	3821.5764
71	5760000	1.5	0.014999868	-278.7877	40.75847	-3409.3042	1219.0	485.78513	3.0418918	0.00022509701	149.0	-0.0031474396	103.21994	40.74853	4.4572278e-07	0.3779798	0.0	-0.32801044	-2.6681233e-05	2.110454e-14	0.46663004	190.7968	-3689.0298	487.68777	-3689.0298	487.68777	71.0	3896.9966
72	5840000	1.5	0.014999894	-278.62366	40.767113	-3412.185	1219.0	485.72287	3.1805992	0.00024951476	149.0	-0.0060149576	104.6568	40.746807	3.4107812e-05	0.38369033	0.0	-0.63567626	-0.00010796308	2.23082e-14	0.46538788	187.83322	-3689.0298	487.68777	-3689.0298	487.68777	72.0	3972.8657
73	5920000	1.5	0.01499991	-278.86862	40.728493	-3411.0237	1219.0	485.73868	2.9279559	0.00044321213	149.0	0.0036045664	106.10259	40.743683	0.00066835305	0.41179374	0.0055	0.3809178	-0.0008627711	2.2723156e-14	0.46116236	189.15324	-3689.0298	487.68777	-3689.0298	487.68777	73.0	4048.2102
74	6000000	1.5	0.014999923	-278.79047	40.729404	-3400.0886	1219.0	485.69064	3.0593636	0.00030701	149.0	0.0027203984	107.541824	40.74218	0.0048324214	0.47980216	0.04555	0.26069343	0.0004937874	5.908092e-14	0.45936173	186.32079	-3689.0298	487.68777	-3689.0298	487.68777	74.0	4123.694
75	6080000	1.5	0.014999928	-277.98798	40.730362	-3384.4722	1219.0	485.68457	3.1046865	0.0001775609	149.0	0.0025986515	108.98541	40.741756	-4.3658315e-06	0.47615626	0.0	0.28547993	8.4822466e-05	5.9179685e-14	0.45809492	186.48393	-3689.0298	487.68777	-3689.0298	487.68777	75.0	4199.433
76	6160000	1.5	0.014999942	-276.67352	40.71923	-3382.501	1219.0	485.612	3.1321063	0.00021561142	149.0	0.004215624	110.420975	40.73782	0.00012752198	0.46818545	0.0	0.46913028	0.00017548284	5.878462e-14	0.45565268	179.53046	-3689.0298	487.68777	-3689.0295	487.68777	76.0	4275.2637
77	6240000	1.5	0.014999954	-276.4272	40.749863	-3386.5269	1219.0	485.6403	3.075913	0.0003325071	149.0	-0.0019497484	111.86831	40.74191	0.00011951032	0.47780225	0.0	-0.22045454	-0.00025818023	2.2362202e-14	0.4575275	186.28317	-3689.0295	487.68777	-3689.0295	487.68777	77.0	4351.37
78	6320000	1.5	0.014999957	-276.74	40.71905	-3385.2769	1219.0	485.6573	3.2731233	0.00021657844	149.0	0.005188358	113.313385	40.739338	0.002024645	0.5218076	0.019725	0.5822771	-0.00087203045	2.2789237e-14	0.4544585	188.73978	-3689.0295	487.68777	-3689.0295	487.68777	78.0	4427.232
79	6400000	1.5	0.01499997	-276.63235	40.766464	-3374.3525	1219.0	485.5817	3.1144397	0.00026514588	149.0	-0.007113172	114.749084	40.74075	0.0018615385	0.47814414	0.01565	-0.83682764	0.0014565531	2.31978e-14	0.4575528	188.16751	-3689.0295	487.68777	-3689.0295	487.68777	79.0	4503.4907
80	6480000	1.5	0.014999973	-275.83054	40.75525	-3382.819	1219.0	485.61057	3.2837632	0.00023636718	149.0	-0.0031247465	116.19636	40.741398	0.0014113327	0.51855284	0.0175125	-0.37583712	-0.0005300084	2.1545787e-14	0.45615712	186.47304	-3689.0295	487.68777	-3689.0295	487.68777	80.0	4579.4707
81	6560000	1.5	0.014999973	-276.3687	40.79312	-3374.167	1219.0	485.5719	3.348137	0.00023990303	149.0	-0.013030412	117.63569	40.7432	0.0042071273	0.45280558	0.0421875	-1.5746037	0.0028669618	5.84258e-14	0.46035844	185.21834	-3689.0295	487.68777	-3689.0295	487.68777	81.0	4655.206
82	6640000	1.5	0.014999983	-275.84106	40.75629	-3390.5518	1219.0	485.63187	3.1584606	0.00028329273	149.0	-0.003472775	119.08569	40.741604	0.0005584855	0.4745207	0.0021375	-0.4197673	-0.00051610556	5.839027e-14	0.45471123	185.55103	-3689.0295	487.68777	-3689.0293	487.68777	82.0	4730.988
83	6720000	1.5	0.014999985	-277.03406	40.719696	-3383.0828	1219.0	485.6654	3.1659753	0.0003297823	149.0	0.0052053197	120.5317	40.738983	0.0015770583	0.43399	0.0128875	0.62279	0.00070767745	2.4249403e-14	0.451194	182.01369	-3689.0293	487.68777	-3689.0293	487.68777	83.0	4806.4155
