Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
33	2720000	1.5	0.01492758	-30.88401	0.2720762	-360.80905	1219.0	3.4875417	0.2851099	2.7421635e-05	1.0	0.0019790635	17.733376	0.2554529	0.03747659	0.18649578	0.1066	0.045780763	0.03007798	0.00041453482	0.12857896	86.00123	-333.4599	41.536537	-334.24957	41.42123	33.0	1899.1252
34	2800000	1.5	0.014938699	-28.851538	0.24029702	-335.60822	1219.0	9.94616	0.28028214	3.295399e-05	1.0	0.1363786	18.400394	0.79201925	0.019618908	0.18641958	0.0733125	2.662681	0.02040545	0.00042684632	1.4728729	69.03035	-308.36935	70.10379	-309.07715	69.84579	34.0	1943.3987
35	2880000	1.5	0.014948113	-26.919935	0.8512318	-320.91666	1219.0	14.988624	0.26606542	2.2625909e-05	1.0	0.11095033	18.93558	1.3045106	0.015848868	0.18634391	0.0626	2.2287834	0.016922465	0.00035405628	1.432127	49.70559	-287.9608	93.86805	-288.235	94.00338	35.0	1987.6472
36	2960000	1.5	0.014956073	-25.76049	1.3908783	-306.92395	1219.0	19.588625	0.26582748	1.5298065e-05	6.0	0.11410379	19.441368	1.8587383	0.044597156	0.18603477	0.0698875	2.2048438	0.04049442	0.0007781154	1.8461354	38.306183	-306.14014	76.50763	-306.06262	76.399666	36.0	2032.8674
37	3040000	1.5	0.01496282	-25.40719	1.7619674	-325.6888	1219.0	13.615357	0.26457813	1.9540512e-05	1.0	-0.12633541	18.8843	1.2229835	0.02461159	0.18599583	0.0713375	-2.541821	0.03557638	0.0009519169	1.7957145	58.162407	-324.99628	56.976955	-325.61578	56.940388	37.0	2077.062
38	3120000	1.5	0.0149685275	-26.797848	1.1662207	-338.7275	1219.0	8.982118	0.2751207	1.5025912e-05	1.0	-0.09107928	18.450436	0.77560323	0.035887554	0.18595767	0.08905	-1.8333529	0.044182256	0.0011301305	0.8933961	75.86743	-347.00574	32.491566	-346.892	32.053577	38.0	2121.3396
39	3200000	1.5	0.014973358	-28.081678	0.7158232	-355.8929	1219.0	3.723862	0.3039445	1.2564761e-05	1.0	-0.09703797	17.938742	0.3099983	0.046437483	0.18592048	0.11315	-1.9082628	0.051698595	0.0013343942	0.7809962	101.071045	-371.50745	10.1608305	-372.10275	10.030026	39.0	2165.5989
40	3280000	1.5	0.014977453	-29.557026	0.27393135	-377.2158	1219.0	2.6744418	0.313185	4.5261688e-05	1.0	-0.012126211	17.839128	0.221099	0.05937626	0.18588153	0.1403375	-0.26009223	0.060495332	0.0015872009	0.1244641	127.75356	-398.16052	4.660657	-399.30984	4.7068796	40.0	2209.8005
41	3360000	1.5	0.014980911	-31.39125	0.29027414	-401.8196	1219.0	5.704212	0.33076406	0.00014441684	1.0	0.06319119	18.153778	0.5459811	0.029849466	0.18583766	0.1244125	1.2227597	0.04169123	0.0017387469	0.5400947	161.94557	-419.20346	8.140804	-417.50372	7.947085	41.0	2254.212
42	3440000	1.5	0.014983846	-33.24336	0.7224556	-420.73904	1219.0	11.44279	0.3419156	0.00032287306	2.0	0.11625017	18.757277	1.2021039	0.027680414	0.18575215	0.1202875	2.3186083	0.033342607	0.0019131454	1.3524736	171.41396	-436.75848	12.434827	-436.19766	12.24377	42.0	2298.7244
43	3520000	1.5	0.014986322	-34.849583	1.3224096	-437.1041	1219.0	15.150904	0.35726064	0.00023112302	3.0	0.11279589	19.157858	1.7702996	0.018285336	0.18563138	0.11855	2.1752083	0.01805867	0.0014361792	1.70225	205.05856	-417.73477	9.135241	-417.5787	9.3607855	43.0	2343.8804
44	3600000	1.5	0.0149884205	-35.785416	1.4191672	-423.56082	1219.0	10.543576	0.34402448	0.00013292253	2.0	-0.032900468	18.722849	1.2595364	0.0636787	0.18555738	0.150225	-0.7808359	0.043858547	0.0011316778	0.73425686	186.75536	-386.6988	8.678619	-386.97836	8.479989	44.0	2388.3008
45	3680000	1.5	0.0149901975	-34.51103	0.93127024	-397.7044	1219.0	4.6607857	0.3337236	9.3752766e-05	1.0	-0.099207595	18.152636	0.49177998	0.025156735	0.18552446	0.100225	-1.9872451	0.025865145	0.0013127798	1.0480953	164.3313	-369.46204	17.431293	-368.95157	16.890871	45.0	2432.5112
46	3760000	1.5	0.0149917025	-32.482952	0.3546839	-383.5874	1219.0	2.6162505	0.33358997	8.7766966e-05	1.0	-0.024668707	17.954493	0.22997794	0.029283753	0.18549243	0.0958625	-0.5029278	0.0240066	0.0011859827	0.16501497	137.54027	-349.45816	35.386524	-350.1309	34.866615	46.0	2476.8396
47	3840000	1.5	0.014992981	-31.173285	0.21067978	-368.17374	1219.0	2.3089564	0.30488896	3.1134536e-05	1.0	-0.0016369226	17.926962	0.18542816	0.031445894	0.18545914	0.08455	-0.04131165	0.029822312	0.0010448683	0.05995338	114.640175	-331.55215	55.672394	-331.92673	55.80007	47.0	2521.1133
48	3920000	1.5	0.014994055	-29.9217	0.20058708	-352.06006	1219.0	5.21972	0.29943967	1.7166802e-05	1.0	0.052738987	18.227055	0.40468466	0.022644874	0.1854209	0.0707125	1.0162611	0.024055768	0.0009622859	0.28684202	96.9244	-315.2429	74.58019	-314.70386	74.97244	48.0	2565.4807
49	4000000	1.5	0.014994966	-28.568384	0.42843232	-339.61267	1219.0	9.322785	0.30840263	3.303337e-05	2.0	0.087345526	18.65532	0.7790278	0.02131111	0.18536131	0.0653375	1.7377094	0.02306055	0.00080669957	0.74036235	76.042404	-299.08606	92.11877	-298.50717	92.3049	49.0	2609.844
50	4080000	1.5	0.01499574	-27.646381	0.83366513	-327.3602	1219.0	13.929058	0.30187932	3.763911e-05	5.0	0.09427657	19.146162	1.2220591	0.029566905	0.18519211	0.0699625	1.8559898	0.03567983	0.0012996908	1.0519284	65.077614	-315.58905	75.18966	-316.2583	75.03159	50.0	2654.892
51	4160000	1.5	0.0149963945	-26.913675	1.163453	-340.62643	1219.0	9.2709875	0.32589683	3.3497472e-05	2.0	-0.08947773	18.705763	0.7800239	0.037011802	0.18514769	0.0845375	-1.8397049	0.049092833	0.0014283144	0.8582022	80.36946	-335.26566	53.210686	-335.32727	53.31333	51.0	2699.3794
52	4240000	1.5	0.014996949	-27.787859	0.6963645	-356.61087	1219.0	4.432517	0.31543365	2.3943625e-05	1.0	-0.07941393	18.237806	0.36083588	0.017830683	0.18513203	0.0718375	-1.5582165	0.026581775	0.0014912554	0.5556562	96.642715	-348.09973	39.772316	-348.2741	39.667988	52.0	2743.7703
53	4320000	1.5	0.014997421	-29.212238	0.34362242	-365.98022	1219.0	2.8057864	0.30979043	2.4700537e-05	1.0	-0.027239066	18.081917	0.22512451	0.023802051	0.18511653	0.0890875	-0.5680921	0.03077309	0.001746999	0.090905905	108.068634	-362.80038	24.799065	-364.02985	24.628988	53.0	2788.1118
54	4400000	1.5	0.014997812	-29.726341	0.20730586	-378.90234	1219.0	2.227573	0.33210722	5.72676e-05	1.0	-0.0018558574	18.02882	0.19324186	0.018903082	0.18510255	0.0899625	-0.06842488	0.025541717	0.0018467922	0.070680186	121.54131	-375.7482	14.972785	-377.51712	15.083611	54.0	2832.293
55	4480000	1.5	0.014998151	-30.807306	0.2326353	-390.76913	1219.0	3.8152463	0.33291617	0.00011836613	2.0	0.025468102	18.19128	0.33020258	0.021472713	0.18506694	0.0995125	0.472125	0.026723135	0.0019377487	0.12857448	132.71248	-389.88718	9.540329	-392.20993	9.683447	55.0	2876.746
56	4560000	1.5	0.014998434	-31.441454	0.43093675	-404.25934	1219.0	5.8394876	0.34315655	0.00020248508	4.0	0.03312237	18.404247	0.5610612	0.019190123	0.18498841	0.090875	0.58051157	0.019192062	0.0015045877	0.24870862	146.20787	-376.349	14.746284	-377.82755	14.615232	56.0	2922.0352
57	4640000	1.5	0.0149986725	-33.806362	0.45076308	-391.69232	1219.0	3.854132	0.32379898	0.00014442194	2.0	-0.017284004	18.219364	0.36904916	0.04255311	0.18494797	0.1088	-0.40964252	0.029261624	0.0013028813	0.16971177	127.28085	-355.5059	31.69861	-356.77478	31.475815	57.0	2966.5032
58	4720000	1.5	0.014998881	-32.95404	0.28419575	-373.70227	1219.0	2.1114163	0.32920843	6.168372e-05	1.0	-0.024454279	18.043516	0.17327513	0.016280908	0.18492612	0.0703625	-0.48427242	0.0125269275	0.001320149	0.0924317	107.63197	-343.8732	44.098946	-345.2711	43.995827	58.0	3010.7373
59	4800000	1.5	0.014999048	-31.004063	0.17372428	-363.42102	1219.0	3.1146336	0.31710505	2.2381884e-05	1.0	0.020610915	18.148157	0.25321522	0.017555207	0.18490076	0.0689625	0.39227638	0.01573882	0.0012351614	0.06552516	82.192665	-329.43466	59.286488	-329.93832	58.655773	59.0	3055.0906
60	4880000	1.5	0.014999196	-30.373707	0.29082692	-352.51328	1219.0	5.383419	0.30678886	1.8689456e-05	1.0	0.03754107	18.384481	0.4431125	0.020567304	0.18487367	0.0655	0.7233451	0.017148014	0.0010762765	0.18556012	72.44144	-315.2842	74.91561	-315.51825	74.6921	60.0	3099.503
61	4960000	1.5	0.014999316	-29.516447	0.4880167	-340.3579	1219.0	9.45241	0.33281857	3.6797377e-05	2.0	0.07903333	18.810095	0.8143042	0.021467913	0.18483344	0.06485	1.6202817	0.02294176	0.0009218088	0.6739741	65.31667	-299.2959	91.65436	-300.1148	91.14478	61.0	3143.9072
62	5040000	1.5	0.014999421	-28.70944	0.8897116	-328.68912	1219.0	13.649333	0.3155003	3.949897e-05	149.0	0.09193009	19.25933	1.2719451	0.0069670724	0.15814103	0.0780375	1.8215647	0.007497722	0.0005700397	0.9976701	61.08455	-305.436	75.772484	-306.0075	75.45763	62.0	3218.0928
63	5120000	1.5	0.01499951	-26.458515	1.206709	-330.95547	1219.0	11.151878	0.31217736	2.7830265e-05	3.0	-0.0300578	19.037727	1.0780624	0.015299537	0.15747142	0.0735	-0.6621314	0.02137858	0.00065309275	0.323679	59.125088	-323.8919	54.030384	-324.6707	53.907158	63.0	3262.932
64	5200000	1.5	0.014999585	-26.158962	0.9233103	-346.73477	1219.0	5.935836	0.3059094	2.2752622e-05	2.0	-0.0900281	18.537159	0.5436811	0.028313827	0.15722428	0.106925	-1.816227	0.042998068	0.0007257633	0.7609862	77.6023	-351.43927	25.348951	-350.90143	25.269056	64.0	3307.3708
65	5280000	1.5	0.014999655	-26.90505	0.42166054	-368.2269	1219.0	1.7430997	0.32682484	4.1354488e-05	2.0	-0.06848551	18.12499	0.13892044	0.043639775	0.15700889	0.1450375	-1.3686434	0.05872501	0.00089492084	0.3433721	105.992966	-385.21457	4.475852	-385.60648	4.5248957	65.0	3351.972
66	5360000	1.5	0.014999704	-28.029007	0.21348928	-394.28094	1219.0	4.9671082	0.3341964	0.00013217046	2.0	0.05351182	18.45568	0.42257628	0.021828672	0.15680848	0.1072125	1.0420918	0.027013596	0.0009513049	0.26023585	146.98694	-406.27856	5.9541073	-406.5451	5.971034	66.0	3396.4417
67	5440000	1.5	0.014999748	-30.65806	0.65142757	-414.08847	1219.0	9.6795845	0.33806497	0.00074438984	5.0	0.07826393	18.94541	0.96763563	0.018141914	0.15635562	0.1328	1.4974631	0.019756848	0.0006706584	0.68553126	156.19676	-376.30576	12.400248	-376.96298	12.277122	67.0	3441.6013
68	5520000	1.5	0.014999791	-36.162655	0.64077777	-394.7469	1219.0	4.320972	0.32580715	0.0001486137	2.0	-0.051604874	18.421253	0.43048817	0.02954982	0.15614738	0.1213375	-1.0605377	0.021960398	0.00058357505	0.35190123	133.93578	-352.76755	35.35245	-353.29996	35.276875	68.0	3486.0625
69	5600000	1.5	0.01499982	-34.765007	0.28456977	-372.64133	1219.0	1.6663239	0.3147877	5.190121e-05	2.0	-0.034460794	18.160173	0.1367797	0.03043739	0.15593886	0.1047125	-0.66762424	0.017030554	0.0005546393	0.1199978	118.74544	-328.0597	64.020584	-327.41245	63.71547	69.0	3530.7556
70	5680000	1.5	0.014999851	-32.43791	0.13994308	-352.68265	1219.0	4.6095176	0.33445555	2.7974975e-05	7.0	0.05617025	18.462051	0.36251244	0.020779863	0.15530992	0.06935	1.0522075	0.018212225	0.00090586575	0.28370443	97.74644	-345.0128	53.6081	-344.54553	53.227272	70.0	3576.2957
71	5760000	1.5	0.014999868	-27.860462	0.30324438	-368.18915	1219.0	2.2937808	0.32977372	2.822166e-05	2.0	-0.028297074	18.233364	0.1854085	0.032800507	0.15516162	0.1086	-0.59913075	0.04440613	0.0011272	0.09051492	89.51244	-369.4012	34.137447	-369.1993	34.373985	71.0	3620.6946
72	5840000	1.5	0.014999894	-28.435518	0.18507484	-388.08902	1219.0	3.321486	0.35713673	8.468735e-05	2.0	0.026406748	18.34106	0.28887126	0.019913737	0.15503216	0.098225	0.49619302	0.028684376	0.0011864955	0.15321894	127.16345	-386.53976	24.067005	-387.3642	23.58441	72.0	3665.3606
73	5920000	1.5	0.01499991	-29.630424	0.421731	-405.06787	1219.0	5.938917	0.32446784	0.00012298397	6.0	0.061788812	18.613377	0.671375	0.02752258	0.15471019	0.1161875	1.1407505	0.02479605	0.0009138034	0.4371145	142.66167	-365.042	44.611984	-365.2714	44.007828	73.0	3710.7205
74	6000000	1.5	0.014999923	-35.792973	0.5336963	-386.8899	1219.0	3.2549329	0.32457727	9.7101736e-05	8.0	-0.053465176	18.351658	0.30587035	0.018269127	0.15440951	0.095025	-1.0774707	0.014250433	0.0011478553	0.35949576	122.34228	-382.82108	34.510025	-382.64786	34.617218	74.0	3756.449
75	6080000	1.5	0.014999928	-30.362131	0.4028445	-401.52075	1219.0	5.2933803	0.3349553	8.8098765e-05	5.0	0.051838834	18.565828	0.60804373	0.03558519	0.15427446	0.1171125	0.9353653	0.028853076	0.0009451283	0.31221488	121.35946	-358.41537	55.697548	-358.8216	55.046375	75.0	3801.7625
76	6160000	1.5	0.014999942	-36.170223	0.47558135	-380.92435	1219.0	2.756696	0.32545418	7.44234e-05	2.0	-0.054357734	18.317547	0.24583074	0.0255567	0.15419807	0.087775	-1.0764217	0.017518023	0.00086437084	0.30818415	139.26787	-337.72888	72.14292	-337.57855	72.07431	76.0	3846.1555
77	6240000	1.5	0.014999954	-33.70268	0.22910869	-364.13672	1219.0	3.4719005	0.32472834	4.7673337e-05	149.0	0.01493955	18.394152	0.28095427	0.0016396877	0.13923395	0.0191	0.2673583	0.0014068811	0.0008827893	0.090486765	101.45049	-338.49356	73.98044	-339.0918	73.32259	77.0	3920.3433
78	6320000	1.5	0.014999957	-30.458677	0.28721985	-364.9151	1219.0	3.1809628	0.33237064	2.502354e-05	4.0	-0.0072649578	18.369686	0.25817105	0.025620444	0.13878262	0.0980875	-0.18540737	0.024783919	0.0011222657	0.033058114	47.771584	-359.7997	58.76519	-359.0994	58.598736	78.0	3965.4294
79	6400000	1.5	0.01499997	-26.95638	0.22172469	-383.20248	1219.0	2.8960178	0.33566165	6.0130482e-05	3.0	0.006694437	18.345694	0.24949221	0.017477358	0.13859475	0.0953375	0.10803362	0.024140919	0.0012319594	0.11910487	117.3723	-376.4986	48.140617	-377.24362	47.563095	79.0	4010.1929
80	6480000	1.5	0.014999973	-29.313128	0.33499888	-397.62482	1219.0	4.807707	0.34218666	9.9096986e-05	5.0	0.046152186	18.54565	0.51920307	0.021035455	0.13841403	0.0872625	0.84301287	0.018474832	0.0009815714	0.26042414	122.65558	-358.17838	56.960888	-358.61423	56.512917	80.0	4055.1982
81	6560000	1.5	0.014999973	-34.66266	0.41060004	-382.13107	1219.0	2.7235143	0.30404347	8.471916e-05	149.0	-0.036668263	18.34195	0.2563655	0.0021171279	0.11523402	0.0218625	-0.7305272	0.0016436583	0.0009270294	0.20646177	104.550385	-356.00137	71.51468	-355.73413	72.02072	81.0	4129.7905
82	6640000	1.5	0.014999983	-32.58337	0.25847602	-382.62997	1219.0	3.128103	0.29305547	7.502609e-05	5.0	0.009079129	18.386932	0.28890762	0.017232118	0.114385605	0.073325	0.14026782	0.011267787	0.0007478275	0.06687282	57.32141	-335.55627	79.72315	-336.0017	79.54649	82.0	4174.8564
83	6720000	1.5	0.014999985	-33.44631	0.25341713	-367.28888	1219.0	2.6700504	0.2950352	4.712076e-05	149.0	-0.007122218	18.345058	0.21962483	0.006195303	0.08828163	0.0471625	-0.16229445	0.0033996864	0.0010242136	0.0712375	98.164314	-347.9492	63.18043	-348.26694	63.44795	83.0	4249.2266
