Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
18	1520000	1.5	0.014117749	-21.806978	3.427937	-258.77997	1219.0	37.35743	0.15156189	2.0621985e-05	149.0	0.0870783	17.115152	3.79395	0.00060418714	0.24797678	0.0022	1.5785758	-0.0036617077	1.0488297e-11	4.676366	7.064775	-4.19491	332.81638	-4.1989574	332.81586	18.0	1143.7705
19	1600000	1.5	0.014253196	-20.904583	3.8135781	-253.257	1219.0	38.316875	0.1489029	1.5867754e-05	149.0	0.07001841	17.309994	4.106029	0.00090540707	0.2172704	0.005025	1.2828978	-0.004115041	2.7260533e-10	4.3055496	5.6210866	-5.9596844	332.6582	-5.9454193	332.65826	19.0	1217.1945
20	1680000	1.5	0.014367847	-20.390705	4.1818686	-248.90007	1219.0	39.65403	0.15623078	1.4506493e-05	103.0	0.06725608	17.55421	4.4631095	0.016901927	0.25428817	0.0678125	1.2131056	0.023608085	4.0233535e-05	3.92974	5.103835	-246.45227	157.35852	-247.43904	157.63495	20.0	1281.3644
21	1760000	1.5	0.014464887	-20.181826	4.2521825	-270.12524	1219.0	35.87693	0.18918891	2.042529e-05	3.0	0.0012860517	17.28248	4.256316	0.027107209	0.25523353	0.071	-0.0642405	0.030096594	0.00010357155	2.724857	8.968519	-292.1042	77.76386	-291.069	77.3324	21.0	1325.6614
22	1840000	1.5	0.014547037	-21.776579	4.114271	-290.9523	1219.0	31.999582	0.2084612	2.6339194e-05	2.0	-0.051443037	16.992931	3.8941402	0.05531914	0.25559092	0.1334	-0.94843125	0.06700606	0.00015941326	2.473769	13.15495	-316.58295	30.309065	-317.0744	30.222046	22.0	1369.8076
23	1920000	1.5	0.014616577	-23.613688	3.687082	-323.28854	1219.0	28.015627	0.24421278	5.327142e-05	1.0	-0.13512737	16.680222	3.1157362	0.020798855	0.25570464	0.103875	-2.4171035	0.039750066	0.00015076227	5.8104267	21.924713	-339.14505	15.855844	-339.51996	15.791301	23.0	1414.0259
24	2000000	1.5	0.014675439	-26.210587	3.276014	-346.33652	1219.0	31.068361	0.27414232	0.00012748188	1.0	-0.07006329	17.088764	2.9693396	0.032654352	0.25576022	0.1558625	-1.3088638	0.056109484	0.00031655183	3.5900629	24.505138	-370.15707	4.214286	-370.36853	4.246627	24.0	1458.9951
25	2080000	1.5	0.014725265	-28.29311	3.6767762	-374.35144	1219.0	47.737984	0.30156952	0.0001811032	2.0	0.061182976	18.892036	3.9069211	0.03487441	0.25578475	0.1192	1.2205172	0.048610564	0.0004399398	4.8382053	31.904081	-399.9723	1.7430935	-400.00845	1.8189623	25.0	1503.203
26	2160000	1.5	0.014767439	-30.493591	4.806499	-400.67133	1219.0	67.32198	0.3211041	7.272194e-05	4.0	0.20672186	21.056273	5.6228657	0.024250137	0.25549313	0.250125	4.418923	0.011878879	0.00024050825	2.5362	47.203167	-383.27487	1.3656348	-382.86197	1.3980491	26.0	1547.8723
27	2240000	1.5	0.014803143	-31.42885	3.1966565	-375.73358	1219.0	19.259727	0.29424974	4.251661e-05	4.0	-0.37773734	16.30305	1.6413556	0.03012606	0.25470498	0.0633125	-6.5711493	0.034882538	0.00082856463	3.7607312	62.599613	-397.18295	1.8751111	-397.29636	1.9091218	27.0	1592.4385
28	2320000	1.5	0.014833362	-30.816904	1.1475512	-388.79294	1219.0	9.858648	0.3020873	4.629606e-05	2.0	-0.06928132	15.397118	0.8669743	0.045908157	0.25424382	0.1097	-1.1386985	0.0603176	0.0013341293	0.58194333	104.805885	-417.06342	5.4917684	-416.8543	5.4658704	28.0	1636.6586
29	2400000	1.5	0.014858946	-32.29071	0.9958464	-411.63306	1219.0	14.741384	0.3303298	0.00013952157	1.0	0.09506858	15.922505	1.4004972	0.02647248	0.25401926	0.1086625	1.6121799	0.04063028	0.0015776097	1.2243292	140.22609	-433.17334	9.813109	-433.0295	9.85583	29.0	1680.5498
30	2480000	1.5	0.0148806	-34.07533	1.5433825	-429.00424	1219.0	21.765709	0.35074762	0.00021329816	1.0	0.15481493	16.689692	2.1787007	0.044300422	0.25380516	0.149025	2.7473872	0.053973492	0.0019337841	2.2065382	159.0596	-453.68533	16.62718	-454.00775	16.771866	30.0	1725.4813
31	2560000	1.5	0.014898927	-35.711155	2.6714985	-450.38495	1219.0	39.348293	0.3762571	0.00023213708	1.0	0.2996996	18.540787	3.8910344	0.064350925	0.25359634	0.1948375	5.842825	0.066091366	0.0023340366	4.5916557	179.95421	-479.17773	29.176998	-477.35623	29.178268	31.0	1769.5044
32	2640000	1.5	0.014914451	-37.55199	4.876289	-475.5455	1219.0	64.573204	0.4041277	0.00015891083	1.0	0.3596335	21.226854	6.324167	0.0699735	0.25335023	0.213825	8.219614	0.07188106	0.002736798	5.362897	201.40761	-499.41486	45.85364	-500.54654	45.94973	32.0	1813.4464
33	2720000	1.5	0.01492758	-39.640697	7.6483603	-500.6881	1219.0	92.31047	0.41662082	0.00017806764	1.0	0.34696588	24.245441	9.042958	0.04612786	0.25308087	0.180325	8.910716	0.052248646	0.0030411275	5.656123	225.00577	-515.52435	61.802967	-518.1881	61.554947	33.0	1857.5385
34	2800000	1.5	0.014938699	-41.691048	10.322018	-522.60535	1219.0	116.635826	0.44989577	0.000108528904	1.0	0.2975286	27.007507	11.50861	0.018814648	0.252799	0.1233	8.427331	0.026835965	0.0031715564	5.208639	241.05208	-529.8765	75.12899	-529.5101	75.53118	34.0	1901.5339
35	2880000	1.5	0.014948113	-43.413258	12.261188	-536.1333	1219.0	129.42227	0.44934788	0.00017852786	2.0	0.1715602	28.63302	12.936611	0.027151095	0.25223204	0.1224375	5.108102	0.029754257	0.0036170974	3.938641	255.9444	-544.17084	84.86733	-543.9357	84.76962	35.0	1945.747
36	2960000	1.5	0.014956073	-44.64053	13.608629	-554.80304	1219.0	140.59912	0.47422695	0.000119973134	3.0	0.17807502	30.141708	14.317339	0.04086686	0.25143716	0.237575	5.000226	0.033957843	0.002885417	4.5541697	290.2375	-520.592	62.43623	-521.624	62.528313	36.0	1990.059
37	3040000	1.5	0.01496282	-45.17609	11.481479	-542.3734	1219.0	101.71932	0.4484474	6.7608395e-05	2.0	-0.08431658	26.576214	11.16801	0.015412938	0.25088477	0.140475	-2.618021	0.012076465	0.0035033424	4.15724	311.69745	-512.96173	54.685677	-512.32336	54.176094	37.0	2034.3566
38	3120000	1.5	0.0149685275	-44.852657	9.4367485	-536.7168	1219.0	80.667175	0.44643587	4.0863062e-05	2.0	0.0130054075	24.709736	9.474596	0.018546589	0.25032663	0.1136125	0.3838349	0.022581808	0.004709416	4.2279344	326.60504	-527.2449	61.47273	-526.65	61.58583	38.0	2078.8164
39	3200000	1.5	0.014973358	-45.043953	10.118965	-549.9885	1219.0	89.06743	0.45965776	5.030015e-05	1.0	0.10346712	25.809296	10.514717	0.022502778	0.2500577	0.1358375	2.8025134	0.025529666	0.005175462	4.7915273	338.83966	-542.0288	69.23975	-542.7822	69.21027	39.0	2122.9624
40	3280000	1.5	0.014977453	-46.122536	11.585727	-563.3686	1219.0	101.54221	0.49504575	0.00017282082	1.0	0.06968731	27.352839	11.837517	0.03965355	0.24980451	0.17015	2.0602534	0.03832659	0.00568617	4.806621	342.214	-561.8243	78.73699	-562.4945	79.06402	40.0	2166.9067
41	3360000	1.5	0.014980911	-47.23036	13.316172	-581.5845	1219.0	118.908195	0.49179697	0.00011114385	1.0	0.015650949	29.416075	13.344317	0.0491562	0.249517	0.18905	0.7707718	0.04824513	0.0062094913	4.9697514	345.779	-585.1272	89.78113	-585.4416	90.205025	41.0	2210.904
42	3440000	1.5	0.014983846	-48.956192	15.223808	-602.916	1219.0	140.48712	0.57254755	0.0003196624	1.0	-0.011223659	31.969019	15.138161	0.07252413	0.24923992	0.2212375	-0.076768845	0.066532254	0.006777221	4.881716	355.53537	-616.15094	111.52182	-615.32996	113.288536	42.0	2254.8572
