Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
10	880000	1.5	0.01165305	-39.687885	16.246332	-422.01584	1219.0	138.69289	0.35297078	0.00038754058	149.0	-1.1286163	26.115345	11.846931	0.0073973234	0.7284928	0.0641	-30.683075	-0.008356197	3.9615125e-10	27.26963	42.9118	-7.986636	332.48438	-8.102495	332.47836	10.0	557.4848
11	960000	1.5	0.012166867	-34.205063	9.701394	-387.80762	1219.0	102.98669	0.30133623	0.00042408932	149.0	-0.33851475	22.886131	8.344164	0.0059918044	0.649058	0.0593375	-8.161581	-0.0077652372	2.4711296e-11	6.957389	20.951397	-5.9160447	332.66394	-5.9212713	332.66507	11.0	631.5789
12	1040000	1.5	0.012601807	-31.297997	6.7870827	-361.27936	1219.0	78.50427	0.2679691	0.00048870104	149.0	-0.11659717	20.690475	6.317968	0.0061151143	0.57115215	0.057525	-2.5841374	-0.007877584	1.131756e-11	4.7981105	16.53219	-5.1630073	332.73288	-5.135909	332.73566	12.0	705.757
13	1120000	1.5	0.012969971	-29.149853	5.225127	-338.4341	1219.0	62.292553	0.24380168	0.00035159377	149.0	-0.0535774	19.264112	4.9950566	0.00627401	0.49407628	0.057125	-1.1223395	-0.0075386786	7.029267e-12	3.5192854	12.743719	-4.45841	332.79138	-4.454493	332.79318	13.0	780.7273
14	1200000	1.5	0.0132816145	-27.131325	3.916911	-314.99594	1219.0	46.86316	0.21688333	0.00019222265	149.0	-0.040606767	17.84017	3.717039	0.00601066	0.4175168	0.0559625	-0.80006087	-0.007277643	6.719205e-10	3.3057508	11.4205885	-7.335738	332.53336	-7.34307	332.53333	14.0	854.9411
15	1280000	1.5	0.013545423	-25.220388	3.0787046	-294.79718	1219.0	38.75292	0.18296552	0.00010156168	149.0	0.022054119	17.146877	3.1429288	0.005093086	0.34342238	0.05125	0.38009468	-0.008057014	1.7800299e-10	3.631051	9.309527	-6.317538	332.62314	-6.207206	332.63348	15.0	928.95013
16	1360000	1.5	0.013768726	-23.64345	2.8091063	-275.22034	1219.0	35.771038	0.16528559	6.6387795e-05	149.0	0.061425567	16.951532	3.0416083	0.0024320362	0.29045296	0.0251625	1.0968331	-0.0066473875	1.7383367e-10	4.2311983	8.8769	-6.0687485	332.64673	-6.1189094	332.6411	16.0	1003.10345
17	1440000	1.5	0.013957752	-22.171492	2.9795923	-264.27225	1219.0	36.57783	0.15491043	4.792335e-05	149.0	0.07574774	17.135689	3.2731578	0.0017995697	0.25137523	0.0125375	1.3715293	-0.004588797	4.2233933e-07	4.3650355	6.72661	-62.18809	317.1108	-62.13563	317.01074	17.0	1077.2347
18	1520000	1.5	0.014117749	-21.28492	3.277895	-256.0973	1219.0	37.71544	0.15347448	3.64472e-05	149.0	0.068783656	17.353024	3.5502567	0.00035463317	0.24050805	0.001275	1.2621	-0.0024539558	6.703445e-12	4.242703	6.3119707	-2.5559635	332.97235	-2.565483	332.97116	18.0	1151.5767
19	1600000	1.5	0.014253196	-20.684406	3.5682344	-253.28572	1219.0	38.677822	0.15548392	3.2943575e-05	149.0	0.07559343	17.560219	3.8748372	0.0016450592	0.2838521	0.0203375	1.3884944	0.006940403	1.5400588e-13	3.7006302	5.4955072	0.0	333.04065	0.0	333.04065	19.0	1225.7904
20	1680000	1.5	0.014367847	-20.600834	3.8103096	-262.91672	1219.0	37.201267	0.17622134	3.8203587e-05	149.0	0.032996733	17.516813	3.940686	0.00022686296	0.27297357	1.25e-05	0.6120091	-0.0015992622	1.6059226e-13	2.788423	6.1023397	0.0	333.04065	0.0	333.04065	20.0	1300.0533
21	1760000	1.5	0.014464887	-21.131239	3.992623	-258.21735	1219.0	37.93772	0.17552201	3.2093674e-05	149.0	0.052914523	17.697458	4.2122016	0.0032076966	0.21665911	0.0301	0.9851813	-0.006852848	3.3510372e-13	2.9721816	5.456392	0.0	333.04065	0.0	333.04065	21.0	1374.5228
22	1840000	1.5	0.014547037	-20.743095	4.312311	-247.94637	1219.0	39.473564	0.16153955	2.2530618e-05	149.0	0.056595568	17.961636	4.554036	0.00035045965	0.19788313	0.0003875	1.0748285	-0.0026850104	3.687637e-13	3.3693922	5.0801353	0.0	333.04065	0.0	333.04065	22.0	1449.9392
23	1920000	1.5	0.014616577	-20.045612	4.6678424	-244.10738	1219.0	40.693146	0.1587162	1.5406837e-05	149.0	0.042387363	18.197111	4.856045	0.00045822468	0.17380023	0.001375	0.8154834	-0.003498468	1.3205601e-13	3.1092257	5.323909	0.0	333.04065	0.0	333.04065	23.0	1524.2262
24	2000000	1.5	0.014675439	-19.723524	5.0313272	-235.96324	1219.0	43.608246	0.15242085	1.8092544e-05	149.0	0.057259202	18.610214	5.281585	0.0035222874	0.23304868	0.0379625	1.1013914	0.010419353	1.6491169e-13	3.2402332	4.8425355	0.0	333.04065	0.0	333.04065	24.0	1598.5443
25	2080000	1.5	0.014725265	-19.290873	4.9324274	-249.18039	1219.0	39.028263	0.178417	1.6336886e-05	149.0	0.030638056	18.267097	5.0747275	3.2359458e-05	0.23000073	0.0	0.59071445	-0.00047362671	1.4595204e-13	2.6613812	6.0604057	0.0	333.04065	0.0	333.04065	25.0	1672.8063
26	2160000	1.5	0.014767439	-20.203726	5.1408877	-247.51836	1219.0	39.75877	0.17908505	1.2798121e-05	149.0	0.02211829	18.453346	5.24735	0.0007609188	0.25515008	0.003775	0.4248142	0.0037337556	1.9230364e-13	2.3021283	5.2350674	0.0	333.04065	0.0	333.04065	26.0	1748.2765
27	2240000	1.5	0.014803143	-20.153658	5.0443172	-253.78342	1219.0	38.12573	0.18780327	1.5508738e-05	149.0	0.03558364	18.401342	5.2078123	0.0005650077	0.2790976	0.0027125	0.68577695	0.0032780536	1.469818e-13	2.351101	5.6688776	0.0	333.04065	0.0	333.04065	27.0	1822.7548
28	2320000	1.5	0.014833362	-20.612518	5.0675015	-258.42368	1219.0	36.944283	0.20396057	1.5517671e-05	149.0	0.02295815	18.387892	5.176028	0.0005173419	0.30438712	0.003675	0.43980834	0.003914355	5.6184078e-14	2.2625299	5.445024	0.0	333.04065	0.0	333.04065	28.0	1896.9546
29	2400000	1.5	0.014858946	-21.058283	4.99168	-265.19373	1219.0	36.08311	0.22031322	2.5349073e-05	149.0	0.03580287	18.40509	5.145214	0.00021146612	0.2898667	6.25e-05	0.69625574	-0.0019931092	4.472076e-14	2.6069396	6.7744107	0.0	333.04065	0.0	333.04065	29.0	1971.2083
30	2480000	1.5	0.0148806	-21.525377	5.149153	-265.59805	1219.0	36.20952	0.20659609	3.184987e-05	149.0	0.00752894	18.520676	5.181159	-1.7408304e-06	0.28571275	0.0	0.14753461	-0.0005902222	4.9279557e-14	2.4586673	5.528215	0.0	333.04065	0.0	333.04065	30.0	2045.5984
31	2560000	1.5	0.014898927	-21.57864	5.2089486	-263.021	1219.0	36.33682	0.21516553	2.3273999e-05	149.0	0.0038259884	18.640032	5.224452	0.00012718562	0.27213624	2.5e-05	0.076748155	-0.0019445369	7.658922e-14	2.3315954	5.693098	0.0	333.04065	0.0	333.04065	31.0	2120.0186
32	2640000	1.5	0.014914451	-21.391497	5.445541	-258.18024	1219.0	37.413536	0.20988798	2.573542e-05	149.0	-0.024112582	18.849247	5.3464336	0.008513075	0.36697578	0.073875	-0.51463264	0.01865703	1.1747447e-13	2.525131	5.9550014	0.0	333.04065	0.0	333.04065	32.0	2194.1047
33	2720000	1.5	0.01492758	-21.169071	4.7559404	-282.89673	1219.0	35.98974	0.2482672	6.540089e-05	149.0	0.103690654	18.812565	5.1887903	0.007255155	0.28573537	0.064625	2.046718	-0.007369091	3.873759e-14	3.907414	9.915139	0.0	333.04065	0.0	333.04065	33.0	2268.3164
34	2800000	1.5	0.014938699	-22.716087	5.588439	-264.37302	1219.0	36.59752	0.21899948	4.0613424e-05	149.0	-0.07582042	18.974596	5.2633944	0.002210071	0.24089096	0.0165125	-1.5126945	-0.0056194784	1.4705366e-13	3.289002	7.35125	0.0	333.04065	0.0	333.04065	34.0	2342.4675
35	2880000	1.5	0.014948113	-21.549498	5.670041	-251.48976	1219.0	38.855785	0.19419874	2.8826209e-05	149.0	-0.04093648	19.308344	5.5039916	0.0013165999	0.20709367	0.0066625	-0.82887346	-0.0045676758	7.3283724e-13	2.7590985	6.6807384	0.0	333.04065	0.0	333.04065	35.0	2417.9375
36	2960000	1.5	0.014956073	-20.569534	5.6904893	-245.86441	1219.0	40.36744	0.17791279	1.6453263e-05	149.0	-0.0043629752	19.570658	5.679618	0.006570205	0.29067993	0.0636	-0.12054197	0.01676062	1.0215459e-12	2.3056207	4.8209467	0.0	333.04065	0.0	333.04065	36.0	2492.1887
37	3040000	1.5	0.01496282	-20.225763	5.07341	-264.2168	1219.0	36.42461	0.21459417	3.2781252e-05	149.0	0.06478445	19.284317	5.346211	0.0002921324	0.30822638	0.000575	1.3111167	0.0025782506	9.20255e-13	3.5807211	7.5782	0.0	333.04065	-0.7051018	333.0236	37.0	2566.3738
38	3120000	1.5	0.0149685275	-21.516827	5.2903857	-265.64594	1219.0	35.85641	0.23191991	2.617187e-05	149.0	0.0010397636	19.329973	5.2882533	0.0006360359	0.2789545	0.003475	0.023537984	-0.0039486396	1.534281e-12	2.5320034	6.283918	-2.0392232	332.99225	-2.00549	332.99332	38.0	2640.5298
39	3200000	1.5	0.014973358	-21.631172	5.628555	-257.28217	1219.0	38.22741	0.20899472	3.1293184e-05	149.0	-0.029925989	19.674175	5.4984736	2.5854048e-05	0.2745938	0.0	-0.61810184	-0.0006149307	3.921016e-11	2.6890705	6.3189473	-3.7580879	332.87872	-3.76933	332.87686	39.0	2714.7695
40	3280000	1.5	0.014977453	-20.979578	5.442399	-258.60773	1219.0	37.423996	0.20908411	3.390715e-05	120.0	-0.0022340175	19.698566	5.4319053	0.022041772	0.23039675	0.0973625	-0.09019269	0.022387795	2.9018202e-05	2.428561	6.290302	-245.0181	109.709175	-244.85068	109.66097	40.0	2784.368
41	3360000	1.5	0.014980911	-21.21916	5.0618443	-281.53574	1219.0	36.308964	0.22417681	6.622846e-05	2.0	0.045268193	19.691933	5.2460546	0.038004603	0.2299104	0.2775875	0.8492999	0.05898674	7.209935e-05	3.1506207	8.731081	-295.65726	40.4724	-295.96234	40.495502	41.0	2828.9868
42	3440000	1.5	0.014983846	-22.870386	5.0235195	-325.12643	1219.0	45.849945	0.26857483	0.0013311674	2.0	0.08008696	20.787096	5.3315797	0.050068054	0.22931196	0.24725	1.6679461	0.063330606	8.920058e-05	7.5208983	18.795794	-350.9655	13.841976	-350.89996	13.912307	42.0	2873.7295
43	3520000	1.5	0.014986322	-26.155575	6.10297	-368.75473	1219.0	71.177704	0.30888563	8.389164e-05	1.0	0.02126636	23.544838	6.1427126	0.026838208	0.22892998	0.1661625	0.4226163	0.044815294	0.00010966103	12.947437	28.22406	-386.08856	22.98261	-386.13553	22.813616	43.0	2918.3755
44	3600000	1.5	0.0149884205	-29.600098	7.4038033	-401.85733	1219.0	98.13485	0.3310269	4.6496265e-05	3.0	0.16947827	26.502115	8.0615015	0.02808375	0.22778392	0.3512375	4.4202113	0.0010675944	8.603454e-05	4.372607	32.21099	-358.14905	7.9275923	-358.61053	7.871585	44.0	2964.0186
45	3680000	1.5	0.0149901975	-32.242043	4.3369317	-363.3003	1219.0	28.318874	0.2948111	4.0444527e-05	2.0	-0.46130985	19.628216	2.4895284	0.023182938	0.22689341	0.208025	-9.58243	0.009715613	9.458873e-05	5.8711243	52.393055	-333.6507	25.359673	-333.55408	25.46032	45.0	3008.8286
46	3760000	1.5	0.0149917025	-29.9231	1.6726098	-328.65436	1219.0	16.305899	0.26392323	2.490114e-05	8.0	0.096402496	18.477821	2.0977776	0.035516076	0.2222929	0.0920625	1.827868	0.046002552	0.0002801995	4.9872007	38.89708	-347.4374	9.172819	-346.44968	9.19119	46.0	3054.8276
47	3840000	1.5	0.014992981	-27.552532	1.745689	-351.89102	1219.0	6.5743775	0.26772028	1.7800527e-05	1.0	-0.26662737	17.530094	0.6229841	0.022621933	0.2217164	0.11305	-4.993717	0.041487742	0.00043880063	5.2288437	68.59464	-372.58865	0.914166	-373.57343	0.9053706	47.0	3100.2334
48	3920000	1.5	0.014994055	-29.14947	0.60213804	-375.16565	1219.0	5.410775	0.28465998	2.09246e-05	1.0	-0.04068902	17.424849	0.42982715	0.05152678	0.2211823	0.175375	-0.79483336	0.06493922	0.00072323304	0.49463516	87.50033	-413.3778	5.0106273	-413.48666	5.0070896	48.0	3144.785
49	4000000	1.5	0.014994966	-31.271416	0.68557316	-409.50238	1219.0	14.957049	0.33424184	0.00013218999	1.0	0.16049369	18.422611	1.354183	0.0912974	0.22064587	0.2554125	3.1723137	0.09182449	0.0012057519	1.5726566	131.77437	-457.46802	18.387556	-457.51675	18.502043	49.0	3189.2305
50	4080000	1.5	0.01499574	-34.312866	2.5418458	-451.89554	1219.0	52.12841	0.40087384	0.00045116647	1.0	0.57565814	22.266321	4.9095526	0.03745132	0.220119	0.1903375	13.617359	0.048924346	0.0013634175	11.085099	173.9083	-482.78723	33.53907	-482.7632	33.433987	50.0	3233.8625
51	4160000	1.5	0.0149963945	-37.600574	6.2956133	-476.67474	1219.0	80.58825	0.4056798	0.0001391832	4.0	0.36376414	25.313242	7.7612963	0.026238535	0.21828845	0.180975	9.347581	0.02358976	0.00083017093	4.7680287	177.63075	-457.5932	19.929003	-457.69577	19.845284	51.0	3279.034
52	4240000	1.5	0.014996949	-38.42641	6.012271	-454.94684	1219.0	51.08909	0.36900592	0.00010994339	1.0	-0.18840179	22.51682	5.229746	0.033339642	0.21787454	0.161	-4.6358795	0.028265387	0.0006528975	1.9299914	164.76524	-427.643	10.125488	-426.3068	10.089272	52.0	3323.5896
53	4320000	1.5	0.014997421	-36.735752	3.6763496	-428.26312	1219.0	24.8919	0.3427806	0.00012867602	1.0	-0.24785027	20.001726	2.6435163	0.038892623	0.21745351	0.1578875	-5.3516846	0.031768	0.0004576561	2.9297576	142.78079	-383.82272	2.6552932	-382.76877	2.6828396	53.0	3368.1672
54	4400000	1.5	0.014997812	-34.314655	1.4754205	-394.98383	1219.0	7.10554	0.31471628	9.3863266e-05	2.0	-0.19296178	18.257921	0.66574913	0.02291477	0.21657893	0.1279625	-3.7375789	0.018956045	0.0003551251	2.0848563	115.33749	-353.23553	1.3594173	-351.8557	1.3816563	54.0	3413.3608
55	4480000	1.5	0.014998151	-31.76912	0.47243255	-370.13522	1219.0	2.3476636	0.29620326	3.574612e-05	3.0	-0.0668236	17.783686	0.19019508	0.037890263	0.21545842	0.1123375	-1.2744484	0.039361976	0.00075948157	0.22870025	89.920685	-376.9248	3.564544	-379.6265	3.6453948	55.0	3458.4185
56	4560000	1.5	0.014998434	-31.096952	0.29305756	-398.3949	1219.0	6.5898185	0.31516016	9.5604606e-05	1.0	0.07216344	18.227892	0.59771717	0.023101749	0.2151277	0.1166125	1.3962497	0.030988006	0.0010385745	0.47149122	130.8089	-398.23734	8.443341	-400.86108	8.450219	56.0	3503.036
57	4640000	1.5	0.0149986725	-33.250008	0.80144703	-420.134	1219.0	12.586383	0.32962257	0.00014661867	1.0	0.1338109	18.868893	1.3507571	0.039617505	0.21482278	0.1519625	2.6473124	0.042329818	0.0014307547	1.6100223	154.06633	-423.21094	15.529832	-425.4798	15.546423	57.0	3547.55
58	4720000	1.5	0.014998881	-35.240276	2.099002	-446.69974	1219.0	25.916836	0.35216218	0.00013896257	2.0	0.19392	20.238182	2.8960304	0.030209472	0.21420762	0.1411875	4.224064	0.038943112	0.0017328337	2.75375	191.47043	-444.0697	22.964785	-447.0892	23.069221	58.0	3592.292
59	4800000	1.5	0.014999048	-37.444786	3.8239264	-467.6338	1219.0	41.41597	0.3913702	0.00017802414	17.0	0.18316486	21.902178	4.5771456	0.015013363	0.2020388	0.156	4.0583158	0.011614505	0.0013769128	2.8216882	214.77515	-438.62732	20.085457	-439.53537	20.176231	59.0	3640.1824
60	4880000	1.5	0.014999196	-38.301258	3.0174716	-462.7725	1219.0	22.363846	0.37698787	3.9783958e-05	8.0	0.011395551	20.055273	3.0627759	0.02122028	0.19499397	0.0687	0.09280718	0.020809261	0.001478385	2.1534846	273.69305	-417.36093	15.443238	-418.40106	15.485069	60.0	3686.1997
61	4960000	1.5	0.014999316	-38.260033	2.9162288	-445.27646	1219.0	18.978798	0.36831364	4.330062e-05	2.0	-0.09182928	19.775587	2.5285761	0.04989977	0.19344816	0.1350875	-2.1103861	0.031564165	0.0008080854	1.7198147	210.94705	-385.71945	6.974576	-386.6953	7.047851	61.0	3730.865
62	5040000	1.5	0.014999421	-36.19287	1.5998915	-413.96515	1219.0	8.555685	0.33328635	9.594778e-05	1.0	-0.11189755	18.767797	1.1282881	0.022595914	0.19274816	0.1141625	-2.3476439	0.022113338	0.0006262929	1.3404734	168.63094	-364.91052	5.17795	-364.7938	4.9584627	62.0	3775.4888
63	5120000	1.5	0.01499951	-33.780464	0.7370769	-390.9848	1219.0	3.6271093	0.3439103	8.903034e-05	1.0	-0.09184731	18.288622	0.3476127	0.023153426	0.19210634	0.11335	-1.8810515	0.024210436	0.00045496045	0.78498137	128.65166	-341.35605	10.918997	-342.15536	10.67565	63.0	3820.0825
64	5200000	1.5	0.014999585	-31.781866	0.28079638	-369.30417	1219.0	1.519785	0.31949505	4.4118595e-05	2.0	-0.036577314	18.081396	0.12331788	0.020745985	0.19099545	0.098325	-0.7104913	0.01814711	0.00032009152	0.13465075	100.68302	-318.0123	28.895638	-318.0975	28.996344	64.0	3864.724
65	5280000	1.5	0.014999655	-29.825325	0.11122323	-347.46677	1219.0	4.8010206	0.30023426	4.8358215e-05	4.0	0.079345696	18.418139	0.44448563	0.024976436	0.1893197	0.1250625	1.5085266	0.03149509	0.0005373088	0.6203366	77.667816	-342.72437	5.473703	-342.44147	5.5935636	65.0	3909.681
66	5360000	1.5	0.014999704	-28.862415	0.3900525	-369.67435	1219.0	1.6085743	0.30171585	2.5467114e-05	2.0	-0.061245922	18.102026	0.13067132	0.068171166	0.18864956	0.1900375	-1.1779869	0.06836159	0.00082383165	0.33192265	95.528114	-377.51126	4.84816	-376.99548	4.8607655	66.0	3954.4053
67	5440000	1.5	0.014999748	-30.960516	0.2350042	-407.42566	1219.0	7.6577983	0.31405637	0.00010784676	1.0	0.118789926	18.720266	0.72951	0.030785633	0.18833256	0.1563375	2.3503165	0.0402228	0.0009882146	1.0608568	144.53702	-400.7328	11.210696	-400.9463	11.180854	67.0	3998.9023
68	5520000	1.5	0.014999791	-34.153286	1.5247865	-432.04025	1219.0	19.102886	0.33065596	0.00035198196	1.0	0.16441597	19.909647	2.1978269	0.01528649	0.1880289	0.1195875	3.5211675	0.022261271	0.0010862136	1.7229426	157.32323	-417.338	17.445436	-418.03378	17.565487	68.0	4043.3743
69	5600000	1.5	0.01499982	-36.22555	3.0493937	-448.5286	1219.0	30.9354	0.35756096	0.00271622	6.0	0.120708674	21.161333	3.543516	0.04708777	0.18651438	0.168975	2.4042256	0.03612594	0.00058533595	1.2811669	167.21068	-385.81458	7.0128703	-385.74033	7.0098453	69.0	4088.9238
70	5680000	1.5	0.014999851	-36.334106	1.9866574	-418.01096	1219.0	11.489384	0.35312796	0.00023373045	1.0	-0.13708864	19.261318	1.4123964	0.018122528	0.18628845	0.11455	-2.8997924	0.015410139	0.0005655514	1.328258	139.07674	-368.5468	3.1986573	-368.01575	3.1893892	70.0	4134.399
71	5760000	1.5	0.014999868	-34.216637	0.810436	-396.8017	1219.0	5.2069597	0.33064073	0.000115134775	1.0	-0.06994995	18.651884	0.5143629	0.016005563	0.18602648	0.1033375	-1.4508408	0.017762952	0.00046994304	0.56860065	115.23649	-350.96158	1.9393067	-350.6411	1.9136249	71.0	4179.2485
72	5840000	1.5	0.014999894	-32.307713	0.3748491	-378.33325	1219.0	2.3450134	0.32890213	5.739941e-05	8.0	-0.041278098	18.373383	0.19785401	0.051335167	0.1842927	0.1797875	-0.79416543	0.054510217	0.00084632786	0.17426805	97.770966	-379.72284	5.4485927	-380.41354	5.53985	72.0	4225.26
73	5920000	1.5	0.01499991	-31.931005	0.40659824	-411.00156	1219.0	9.553742	0.33377987	0.00012232103	3.0	0.12732883	19.113499	0.9354168	0.01598859	0.18364525	0.1311375	2.5935152	0.027343677	0.00091145287	1.1491189	131.81523	-397.71216	10.2558775	-397.22955	10.153061	73.0	4270.2314
74	6000000	1.5	0.014999923	-34.498493	1.5627844	-428.24783	1219.0	18.432419	0.356608	0.0001336913	3.0	0.1269163	20.043388	2.084147	0.025115883	0.18301907	0.1353875	2.5221896	0.023458121	0.00053055555	1.2063067	137.29124	-373.9838	3.999946	-374.16946	3.9217408	74.0	4315.175
75	6080000	1.5	0.014999928	-34.883755	1.1602781	-403.81238	1219.0	7.7378993	0.32708845	0.00013334393	2.0	-0.08663421	18.996542	0.7970804	0.038043305	0.18254304	0.152025	-1.8845723	0.030609155	0.00035180047	0.7468938	112.68681	-344.71344	1.534686	-344.49316	1.5065138	75.0	4359.7744
76	6160000	1.5	0.014999942	-32.62871	0.4397137	-372.96225	1219.0	2.2524364	0.33011192	4.5666297e-05	8.0	-0.061013546	18.457714	0.18255693	0.039501302	0.18077016	0.1587625	-1.1814914	0.0404974	0.0007052742	0.27854377	88.89237	-371.84662	3.6734684	-371.61197	3.789327	76.0	4405.811
77	6240000	1.5	0.014999954	-31.215034	0.31090572	-401.70935	1219.0	6.542523	0.31619877	0.00011946622	2.0	0.07142873	18.900923	0.60807747	0.03482418	0.1802969	0.1689	1.4436699	0.04441063	0.00089255924	0.47259033	116.49933	-397.66986	10.542155	-398.56143	10.535754	77.0	4450.552
78	6320000	1.5	0.014999957	-33.940823	1.190639	-428.5281	1219.0	19.30209	0.34557056	0.00015485547	6.0	0.20843253	20.220402	2.0534046	0.028659558	0.17871974	0.1479	4.2894664	0.027020752	0.00050007214	2.4140575	135.74626	-372.0355	3.7158833	-372.1819	3.7544975	78.0	4496.519
79	6400000	1.5	0.01499997	-34.852448	0.99816424	-402.0869	1219.0	6.281998	0.32507992	0.000120502315	2.0	-0.084970035	18.936136	0.64185804	0.028910229	0.17795046	0.14155	-1.7946342	0.023916814	0.00036100904	0.5813411	110.73923	-347.24167	1.2706708	-347.60287	1.3054305	79.0	4541.2046
80	6480000	1.5	0.014999973	-32.514442	0.35087645	-374.72147	1219.0	2.0593069	0.33441937	5.836396e-05	7.0	-0.043666903	18.52185	0.16621333	0.020760644	0.17563638	0.114275	-0.8476119	0.027460046	0.0006539945	0.16964906	91.10222	-366.4538	2.9459026	-366.317	2.92754	80.0	4587.039
81	6560000	1.5	0.014999973	-31.227144	0.224648	-394.21353	1219.0	4.429964	0.33923718	8.830261e-05	2.0	0.040228054	18.76913	0.39172515	0.024207247	0.17505464	0.132275	0.8092437	0.030988034	0.0008113731	0.21927641	109.2255	-386.67545	7.4144616	-387.38272	7.5280576	81.0	4631.6445
82	6640000	1.5	0.014999983	-33.253765	0.717913	-417.76727	1219.0	12.076331	0.33355814	0.00015044706	6.0	0.13254587	19.556555	1.2668223	0.02644349	0.17338362	0.1284875	2.6135914	0.023137465	0.0004665032	1.2875167	130.3041	-364.15317	2.631731	-364.53903	2.640033	82.0	4677.1533
83	6720000	1.5	0.014999985	-33.97695	0.6517149	-392.61676	1219.0	3.8848803	0.3337449	0.00011622624	3.0	-0.069334455	18.749237	0.3596353	0.017434487	0.17242002	0.1085875	-1.4308408	0.013688436	0.0003855774	0.46627378	105.6433	-345.43774	1.5529897	-345.3151	1.5783764	83.0	4722.0024
