Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
10	880000	1.5	0.01165305	-41.269974	19.127695	-434.1469	1219.0	154.26631	0.37016305	0.00049741025	149.0	-1.488698	27.827904	13.432341	0.0064069587	0.7561236	0.0663	-43.062176	-0.008120247	43.01703	50.69415	-11.864097	333.5967	-11.947162	333.4867	10.0	1507.4125
11	960000	1.5	0.012166867	-35.04794	11.171079	-396.65372	1219.0	110.52111	0.32226786	0.0005514389	149.0	-0.5313027	23.851662	9.157631	0.006617601	0.6760604	0.06045	-13.286314	-0.008083545	11.605056	23.350945	-5.927545	332.66223	-5.9164925	332.6636	11.0	1676.4553
12	1040000	1.5	0.012601807	-32.093468	7.81596	-371.79562	1219.0	87.27466	0.28904095	0.0005392545	149.0	-0.22707567	21.792274	6.939348	0.0061388025	0.5978808	0.0579375	-5.217629	-0.008000978	6.2831287	15.724348	-4.5680323	332.78137	-4.622832	332.77533	12.0	1844.468
13	1120000	1.5	0.012969971	-29.982779	5.9092717	-349.34152	1219.0	69.806076	0.25586694	0.0005227501	149.0	-0.09830691	20.28408	5.5260224	0.0068034776	0.520657	0.0580625	-2.1368823	-0.007875811	4.5809493	13.662224	-4.017453	332.83807	-4.0216627	332.83658	13.0	2013.0566
14	1200000	1.5	0.0132816145	-27.952665	4.167698	-321.41296	1219.0	48.98358	0.22319241	0.00038585335	149.0	-0.06917294	18.332062	3.8651452	0.005007812	0.4440083	0.054775	-1.374681	-0.00784455	4.626553	13.130684	-3.7986114	332.87054	-3.808771	332.86758	14.0	2181.5466
15	1280000	1.5	0.013545423	-25.847446	3.06116	-302.07547	1219.0	38.990185	0.1941135	0.00034630802	149.0	0.04326729	17.479881	3.2158177	0.0042445404	0.38113877	0.0389875	0.78812814	-0.0069440445	3.5036597	9.697665	-6.0521274	332.64868	-6.0304365	332.64902	15.0	2349.2273
16	1360000	1.5	0.013768726	-24.348583	3.0016415	-281.82358	1219.0	35.684937	0.18022525	0.00031530543	149.0	0.02657448	17.226086	3.094396	0.0024478321	0.32964703	0.024575	0.4784887	-0.005935959	4.535394	9.864118	-12.102751	333.0074	-12.4874525	334.02423	16.0	2517.2515
17	1440000	1.5	0.013957752	-22.718763	3.0649261	-272.2348	1219.0	35.675724	0.17044695	0.0003131067	149.0	0.058919773	17.32134	3.3061237	0.0023133708	0.27837512	0.0232125	1.0746655	-0.006412161	3.9486008	6.862558	-4.7334075	332.76544	-4.710019	332.76917	17.0	2684.5623
18	1520000	1.5	0.014117749	-21.909288	3.3813453	-262.35858	1219.0	36.751747	0.15428829	0.00015963148	149.0	0.055496037	17.531834	3.6080484	0.0015199812	0.24028707	0.0096375	1.0276451	-0.0049255076	4.381288	5.8906565	-3.6429908	332.90012	-3.6420972	332.8969	18.0	2852.6414
19	1600000	1.5	0.014253196	-21.16298	3.6780958	-254.34204	1219.0	38.100063	0.15380344	0.00011075976	149.0	0.07176052	17.775106	3.9682856	0.0018087027	0.20452285	0.0083375	1.3474835	-0.0050166785	4.308084	5.6222625	-2.9789245	332.95276	-2.9724894	332.95285	19.0	3020.0789
20	1680000	1.5	0.014367847	-20.42575	4.090734	-244.54301	1219.0	40.561028	0.15030713	0.000120709556	149.0	0.07973436	18.131664	4.4301696	0.003163373	0.14906526	0.0289	1.5208832	-0.006950774	4.706829	5.4644217	-3.2647228	332.9314	-3.2563121	332.9337	20.0	3188.0527
21	1760000	1.5	0.014464887	-19.733305	4.600488	-233.41771	1219.0	44.687195	0.13594288	4.7956215e-05	149.0	0.10022718	18.666828	5.0136333	0.00056390435	0.17276677	0.0031625	1.9652157	0.003506765	5.2580895	5.349195	-2.9126415	332.95694	-2.903917	332.95667	21.0	3355.7188
22	1840000	1.5	0.014547037	-19.017262	5.071167	-238.1605	1219.0	42.65451	0.14844877	0.00020671674	149.0	-0.0051707756	18.584087	5.0459123	0.003967944	0.23742557	0.043725	-0.12745689	0.011730591	3.2585514	4.578286	-3.3602345	332.9241	-3.3782973	332.92072	22.0	3524.0532
23	1920000	1.5	0.014616577	-19.364107	4.7240195	-251.64108	1219.0	38.61581	0.17467614	0.00018928971	149.0	0.027569596	18.29605	4.8498945	-7.3341727e-07	0.23664616	0.0	0.53213865	-0.00017443848	2.6122868	6.076778	-3.3928297	332.9216	-3.419281	332.91898	23.0	3691.3752
24	2000000	1.5	0.014675439	-20.324112	4.763683	-250.44556	1219.0	38.72767	0.17684516	5.1525625e-05	149.0	0.047767065	18.417458	4.9660616	0.0013248728	0.20451665	0.0059375	0.9285635	-0.004219533	3.0966105	5.366764	-3.5434237	332.90973	-3.5426736	332.9088	24.0	3859.085
25	2080000	1.5	0.014725265	-20.24653	5.257721	-243.54285	1219.0	40.95804	0.16928613	4.3439686e-05	149.0	-0.00042409476	18.755291	5.247043	0.0026475703	0.26082873	0.035275	-0.027928187	0.009589272	2.8410697	4.922025	-3.1250725	332.94177	-3.1481144	332.94016	25.0	4026.492
26	2160000	1.5	0.014767439	-19.864893	4.794117	-254.8631	1219.0	37.810516	0.19142213	5.5451103e-05	149.0	0.058419168	18.550669	5.037746	0.00056328275	0.2847958	0.002925	1.1374711	0.0032736214	3.134927	5.7320194	-2.8641243	332.95914	-2.8818803	332.9591	26.0	4195.015
27	2240000	1.5	0.014803143	-20.655832	4.8416376	-262.41827	1219.0	36.60276	0.20575885	7.977653e-05	149.0	0.029116705	18.538538	4.9536967	0.002082104	0.2432344	0.013675	0.5695287	-0.005424109	2.8318732	6.471082	-3.2393703	332.9333	-3.2495718	332.93265	27.0	4362.5513
28	2320000	1.5	0.014833362	-21.183691	5.171548	-253.66833	1219.0	38.477478	0.19070347	0.00010755125	149.0	0.002958496	18.83095	5.1722174	0.0034821075	0.18385291	0.0335	0.056251604	-0.006840001	3.1025698	6.2530947	-3.1668375	332.9387	-3.1855834	332.9373	28.0	4531.1567
29	2400000	1.5	0.014858946	-20.538673	5.442312	-240.19777	1219.0	41.99637	0.17179243	0.000120421384	149.0	0.02693931	19.298561	5.550294	0.00042626305	0.16298413	0.0006125	0.54863524	-0.0027858152	3.763577	5.8498683	-3.1037178	332.94333	-3.0894036	332.94522	29.0	4698.8013
30	2480000	1.5	0.0148806	-19.57258	5.798473	-236.24673	1219.0	43.583767	0.1637175	9.747717e-05	149.0	-0.010514094	19.577253	5.761994	0.00028062743	0.17999743	0.00065	-0.21947007	0.0023693321	3.1200733	4.2509413	-2.1123343	332.98932	-2.132225	332.98865	30.0	4867.1377
31	2560000	1.5	0.014898927	-19.26393	5.6503606	-241.17346	1219.0	41.59084	0.16913073	7.881443e-05	149.0	-0.00035207474	19.499813	5.6529493	0.00024704926	0.16363692	0.0001625	-0.005541638	-0.0023090253	2.3324573	5.0461097	-2.40247	332.97812	-2.4194646	332.97702	31.0	5034.1533
32	2640000	1.5	0.014914451	-19.616096	5.6205983	-236.40714	1219.0	43.283604	0.16780904	0.00013013458	149.0	0.057017054	19.789972	5.8612185	0.002050463	0.20865297	0.022	1.1732668	0.00770726	3.4037528	4.6250434	-2.223866	332.98508	-2.2006624	332.9869	32.0	5202.3335
33	2720000	1.5	0.01492758	-19.38725	5.554282	-246.08052	1219.0	40.25193	0.18531331	0.00031982642	149.0	0.019868512	19.603825	5.6329	0.0010168313	0.17784604	0.005125	0.41139024	-0.0040703905	3.9484515	5.5704365	-2.9260228	332.95624	-2.8651834	332.95734	33.0	5370.347
34	2800000	1.5	0.014938699	-19.901476	6.160078	-238.141	1219.0	42.819904	0.17379215	0.00019761888	149.0	-0.06451635	19.981241	5.8903956	0.00015286847	0.16647768	0.0	-1.3522469	-0.0015943603	4.006062	4.5840726	-4.0279255	332.8355	-4.030429	332.83725	34.0	5538.2314
35	2880000	1.5	0.014948113	-19.46235	5.864216	-237.23584	1219.0	43.116684	0.16449158	0.0002282619	149.0	0.025676373	20.131126	5.976263	0.00054370606	0.14070082	0.002	0.5448788	-0.0034574666	3.099691	4.506619	-3.4371953	332.91815	-3.4962115	332.91382	35.0	5705.6343
36	2960000	1.5	0.014956073	-19.323076	6.483932	-230.53325	1219.0	45.693146	0.16372643	0.00018959492	149.0	-0.055313513	20.517637	6.2750273	0.004875297	0.20999815	0.0485375	-1.2118429	0.012705172	3.1911423	4.590502	-3.7682533	332.87537	-3.7703457	332.87296	36.0	5873.7
37	3040000	1.5	0.01496282	-18.958376	5.6577444	-245.66873	1219.0	40.328182	0.18556084	0.00013908635	149.0	0.03327315	20.101358	5.806097	0.00024556374	0.19228029	0.0003	0.7039966	-0.002520772	3.0237832	6.0520787	-4.075797	332.82968	-4.0752096	332.82968	37.0	6041.4443
38	3120000	1.5	0.0149685275	-19.980654	5.9779854	-241.99947	1219.0	41.141216	0.17382228	9.2633876e-05	137.0	-0.010096668	20.299421	5.9365306	0.01514398	0.31899738	0.0958625	-0.2767158	0.028126653	2.1022673	5.5640845	-33.487732	336.01328	-34.095543	336.09357	38.0	6209.265
39	3200000	1.5	0.014973358	-19.9311	4.7776475	-271.69647	1219.0	35.82459	0.24156284	0.00030595862	17.0	0.13794115	19.881502	5.352994	0.015504488	0.32223177	0.0251125	2.8644698	0.01009301	7.435617	10.569416	-237.36964	182.6341	-238.33952	182.4055	39.0	6365.831
40	3280000	1.5	0.014977453	-22.028368	5.440846	-279.73544	1219.0	36.360447	0.25431937	0.00046475395	3.0	-0.025105974	20.038546	5.3296304	0.044627633	0.32216212	0.05695	-0.6639643	0.061428502	2.8998115	9.211681	-305.0142	77.03503	-304.28073	76.82646	40.0	6521.3774
41	3360000	1.5	0.014980911	-22.678085	5.0715985	-305.33887	1219.0	35.01626	0.28298917	0.0005627227	1.0	-0.022245632	20.001492	4.9809732	0.024832815	0.32215574	0.0698125	-0.46868867	0.039415423	2.785792	17.584486	-317.34854	45.939335	-317.97403	45.70003	41.0	6678.0864
42	3440000	1.5	0.014983846	-24.713404	4.467522	-325.94873	1219.0	41.137962	0.30180514	0.00059011515	1.0	0.14721912	20.748756	5.058975	0.05356145	0.3220992	0.269675	3.1279638	0.07079327	6.492256	15.070898	-349.2861	24.348114	-349.1204	24.314735	42.0	6833.843
43	3520000	1.5	0.014986322	-25.970951	5.755264	-361.50293	1219.0	78.86743	0.3415512	0.0006561524	1.0	0.33698	24.76749	7.0325837	0.12662393	0.32203245	0.529325	8.133701	0.12779668	14.234275	20.904432	-393.6969	71.90639	-393.99664	71.45259	43.0	6989.777
44	3600000	1.5	0.0149884205	-27.403843	10.291708	-408.3175	1219.0	155.0247	0.3840736	0.00062725396	1.0	0.58433896	32.836815	12.417378	0.032290466	0.32195833	0.219225	19.917171	0.04906433	18.267149	40.301697	-416.71567	111.63449	-416.7755	111.99519	44.0	7144.985
45	3680000	1.5	0.0149901975	-30.20865	14.512881	-430.38092	1219.0	190.84558	0.3963801	0.0010104444	3.0	0.3366484	36.947636	15.687184	0.03899035	0.32165673	0.2340125	12.440705	0.023385426	6.2669964	36.476192	-394.7889	32.570877	-395.12427	32.632175	45.0	7302.1455
46	3760000	1.5	0.0149917025	-34.996033	11.945304	-392.98624	1219.0	97.56736	0.37412113	0.001345323	1.0	-0.9342433	27.897984	8.392154	0.0218361	0.3215342	0.1953	-27.183275	0.007175533	17.75531	44.12947	-372.14438	7.162232	-372.19543	7.074542	46.0	7458.386
47	3840000	1.5	0.014992981	-33.37354	6.985507	-371.13153	1219.0	63.199566	0.3285312	0.0006922626	1.0	-0.36855608	24.672224	5.62334	0.024136454	0.32139537	0.16765	-9.537476	0.010408176	4.517471	28.465631	-347.7084	14.603233	-348.1666	14.426359	47.0	7615.626
48	3920000	1.5	0.014994055	-31.79115	3.7468605	-345.76196	1219.0	33.940506	0.30215645	0.0009355995	2.0	-0.110184275	21.847746	3.4102993	0.016429909	0.32087657	0.092175	-2.5080864	0.0027887605	3.1553988	28.072315	-336.74792	23.448076	-336.11758	23.569057	48.0	7771.167
49	4000000	1.5	0.014994966	-30.096422	2.944365	-325.8864	1219.0	25.134665	0.28035945	0.00036546146	2.0	-0.048054967	21.042337	2.7625844	0.015932223	0.32019562	0.0565375	-1.085712	0.019064393	1.4996822	24.227018	-346.29138	16.990105	-346.03403	17.03778	49.0	7927.023
50	4080000	1.5	0.01499574	-27.814579	2.7022204	-330.64233	1219.0	19.761955	0.2730221	0.00050700194	1.0	-0.15883787	20.571163	2.046247	0.016139094	0.31987235	0.0606125	-3.472902	0.028916676	2.094073	28.4104	-359.30353	9.851888	-359.47278	9.732708	50.0	8082.232
51	4160000	1.5	0.0149963945	-27.953997	2.079697	-342.41788	1219.0	17.351276	0.2853518	0.00055090827	1.0	-0.09725755	20.37024	1.681123	0.029516473	0.31949142	0.0796625	-2.0791225	0.04030774	1.6189373	35.629795	-375.7914	3.1097727	-376.75198	2.8835826	51.0	8238.197
52	4240000	1.5	0.014996949	-28.649557	1.7227998	-362.79855	1219.0	13.948665	0.3131623	0.0006835355	1.0	-0.131245	20.078773	1.1907865	0.036437932	0.3190727	0.099	-2.8022072	0.04793933	2.4291248	56.041664	-392.389	1.088022	-391.18674	1.1084205	52.0	8393.623
53	4320000	1.5	0.014997421	-29.716309	1.380065	-387.3935	1219.0	16.86654	0.33828884	0.00035999605	2.0	0.0012005176	20.410185	1.3880244	0.017500341	0.31821272	0.0712125	0.027873162	0.029184915	0.83745974	82.44643	-400.38824	2.3099365	-398.9745	2.293961	53.0	8549.089
54	4400000	1.5	0.014997812	-31.405027	1.3651001	-397.02786	1219.0	16.012825	0.3498775	0.00066696655	94.0	0.014849855	20.376724	1.4389045	0.0151066175	0.23461868	0.13775	0.26350063	0.0036271855	0.91915554	105.41588	-358.74445	2.511716	-359.38135	2.551217	54.0	8712.611
55	4480000	1.5	0.014998151	-33.764576	0.6571422	-382.94705	1219.0	2.9479215	0.2830098	0.00034644298	98.0	-0.087788306	19.079697	0.30614737	0.01520606	0.19760522	0.0505625	-1.7849859	0.006534084	0.387916	137.83765	-351.06186	0.99128395	-351.25647	1.0109848	55.0	8878.412
56	4560000	1.5	0.014998434	-30.970997	0.2971027	-370.2858	1219.0	1.5482308	0.2725485	0.00056239526	149.0	-0.03847719	18.941477	0.13557789	0.002573911	0.17178226	0.02615	-0.7722807	-0.00029625453	0.09444541	116.950386	-344.98447	0.91757244	-347.1639	0.9253382	56.0	9047.46
57	4640000	1.5	0.0149986725	-31.435455	0.12777942	-368.3326	1219.0	1.0071943	0.26281518	0.000435087	149.0	-0.01224208	18.937449	0.0812399	0.0012743912	0.15026224	0.0156625	-0.24627012	-0.0005974242	0.018348651	110.02414	-344.99512	1.0756972	-347.3927	1.0957196	57.0	9216.762
58	4720000	1.5	0.014998881	-29.511368	0.08243856	-365.76035	1219.0	0.9727959	0.26322603	0.0003726675	149.0	-0.0023231173	18.935825	0.07716268	0.00076939224	0.13238657	0.008025	-0.047378328	-0.00053307496	0.012138885	126.574265	-343.35638	0.97431165	-344.75668	0.9740463	58.0	9387.432
59	4800000	1.5	0.014999048	-30.430937	0.06761111	-366.93826	1219.0	1.0519135	0.2410829	0.00031828592	149.0	0.0026435913	18.934515	0.082638845	0.0009934736	0.116645455	0.0143625	0.050531525	0.00046976737	0.013221669	121.23657	-344.9371	1.0061101	-346.61038	0.9960312	59.0	9555.855
60	4880000	1.5	0.014999196	-30.599472	0.08314534	-363.9959	1219.0	0.9614758	0.24355999	0.00024301065	149.0	-0.0014420818	18.93278	0.08128258	0.00068181264	0.10790563	0.0032	-0.029756006	0.000554738	0.008233768	112.6643	-345.13138	1.0326539	-348.22745	1.0811591	60.0	9729.054
61	4960000	1.5	0.014999316	-29.249031	0.09705391	-363.81088	1219.0	0.99252623	0.24995628	0.00014102066	149.0	-0.004997226	18.931242	0.081156895	0.0012006449	0.09373069	0.0086	-0.10089339	-0.0002954173	0.013808475	118.44498	-344.9949	1.0758283	-346.69452	1.040663	61.0	9900.651
62	5040000	1.5	0.014999421	-30.625946	0.074992396	-371.8531	1219.0	1.4739342	0.26292613	0.00014369092	149.0	0.01029683	18.931541	0.11732905	0.0012648162	0.09272301	0.0103	0.20322327	0.0003707881	0.032651983	127.4303	-343.40088	1.0214816	-345.3741	1.0574734	62.0	10069.223
63	5120000	1.5	0.01499951	-30.608694	0.122276016	-371.26862	1219.0	1.3878069	0.25239554	0.0001449448	149.0	-0.002279124	18.930668	0.11313291	0.0028781728	0.0842495	0.0334625	-0.047064513	-8.87537e-06	0.024505695	117.57676	-341.58127	0.9745674	-343.08664	0.95165837	63.0	10239.551
64	5200000	1.5	0.014999585	-30.78705	0.113447145	-363.06058	1219.0	0.9310706	0.24934714	6.823476e-05	149.0	-0.008081975	18.928919	0.079342544	0.0011878721	0.06268537	0.01095	-0.1623383	-0.0003029839	0.012091797	113.38424	-342.58594	1.022289	-344.5497	1.0337586	64.0	10412.153
65	5280000	1.5	0.014999655	-29.902637	0.087431714	-360.13977	1219.0	0.9996333	0.24769752	5.027899e-05	149.0	-0.0012157516	18.927439	0.08417819	0.00057930703	0.06916678	0.001675	-0.0251617	-1.1575258e-05	0.007718154	124.23173	-342.86237	1.0338678	-343.56717	0.98649037	65.0	10582.975
66	5360000	1.5	0.014999704	-28.833712	0.06529509	-363.285	1219.0	0.94321495	0.25672308	0.00015748528	149.0	0.0023742493	18.92566	0.076241806	0.00047859683	0.060299754	0.0008875	0.047362324	-0.00046242194	0.009437483	129.17267	-341.99844	1.0087398	-345.23593	1.0544043	66.0	10752.914
67	5440000	1.5	0.014999748	-30.808287	0.094738826	-363.18176	1219.0	0.9418706	0.23176634	8.041771e-05	149.0	-0.0048366482	18.92394	0.07734573	0.0008697144	0.044188857	0.0053625	-0.0971108	-4.2633343e-05	0.008846656	125.9907	-342.69968	1.0290242	-344.71347	1.0356047	67.0	10921.014
68	5520000	1.5	0.014999791	-29.887398	0.076664835	-362.57767	1219.0	0.9657227	0.2230906	5.0916606e-05	149.0	4.0946386e-05	18.922321	0.07798634	0.00085297343	0.024220943	0.0057875	0.0008224681	-0.0008319246	0.0068857307	121.02859	-343.1073	1.0421515	-343.85266	1.0317149	68.0	11089.715
69	5600000	1.5	0.01499982	-29.503857	0.06936434	-359.802	1219.0	1.0140765	0.22913685	8.3257924e-05	149.0	0.0024478608	18.92084	0.08248886	0.00014574657	0.017632246	0.000225	0.048504304	0.00012947111	0.01015365	121.772934	-343.27295	1.0567034	-345.31778	1.0964086	69.0	11259.328
70	5680000	1.5	0.014999851	-29.889196	0.08640318	-364.39883	1219.0	1.141009	0.22189459	7.8202705e-05	149.0	0.0021008535	18.91979	0.09321526	0.0006834146	0.00990665	0.0019	0.041631263	-0.00066330715	0.016664717	134.4993	-342.5646	1.0270159	-344.4744	1.0531626	70.0	11428.139
71	5760000	1.5	0.014999868	-29.95428	0.09169504	-360.49374	1219.0	0.94181234	0.25578713	6.297535e-05	149.0	-0.0033595506	18.917948	0.07755174	0.0011078926	-0.012084842	0.007075	-0.067057565	-0.00066077645	0.009194955	133.69	-343.6851	1.040236	-343.35037	1.0131916	71.0	11598.425
72	5840000	1.5	0.014999894	-29.69046	0.07272158	-356.9796	1219.0	1.0767708	0.25487703	6.700736e-05	149.0	0.003564985	18.916763	0.08804799	0.00091243256	-0.02609837	0.010775	0.07002146	-0.0006319152	0.008752315	130.38185	-344.2026	1.1097933	-344.12692	1.1172558	72.0	11768.939
73	5920000	1.5	0.01499991	-29.650953	0.09172086	-366.63696	1219.0	1.3612098	0.26282963	9.84838e-05	149.0	0.0039800997	18.916431	0.10891461	0.0012381928	-0.024207115	0.0097625	0.079844326	0.00020610285	0.023100372	147.6144	-344.27692	1.2333854	-343.941	1.25409	73.0	11938.086
74	6000000	1.5	0.014999923	-30.317532	0.092754476	-363.40796	1219.0	1.3245738	0.28218594	4.4671477e-05	149.0	0.0057203113	18.915565	0.11469349	0.0015414717	-0.04026687	0.0118125	0.11299437	-0.0004803005	0.017818274	135.3755	-343.21405	1.7263724	-342.14447	1.6811886	74.0	12107.163
75	6080000	1.5	0.014999928	-29.311478	0.16185996	-358.3977	1219.0	1.1481707	0.2649109	9.0485104e-05	149.0	-0.0140273	18.914457	0.10295929	0.0010875965	-0.055600047	0.00495	-0.27974147	-0.00035302783	0.019866873	130.3959	-342.98807	2.8084087	-343.66742	2.8546035	75.0	12276.293
76	6160000	1.5	0.014999942	-30.582928	0.107705116	-353.23093	1219.0	1.322506	0.26774183	6.6456676e-05	149.0	0.00042304848	18.914038	0.11086659	0.0031463916	-0.08449638	0.03095	0.0057400577	-0.0002660433	0.013210364	134.5714	-343.8671	4.7141275	-342.01135	4.63718	76.0	12447.273
77	6240000	1.5	0.014999954	-28.743837	0.11693739	-360.68387	1219.0	1.134229	0.27982473	6.615968e-05	149.0	-0.006621726	18.912718	0.089649715	0.0019888738	-0.111373544	0.018275	-0.13468456	5.143862e-05	0.016409894	151.79526	-343.7146	3.744528	-344.99747	3.3152723	77.0	12616.614
78	6320000	1.5	0.014999957	-29.778221	0.10618798	-357.01007	1219.0	0.9681426	0.24488942	4.9331902e-05	149.0	-0.00548881	18.91108	0.08378638	0.0010978987	-0.12704384	0.0084	-0.10960652	-0.00049068575	0.0107014	144.15619	-344.73035	5.9637194	-344.96338	6.254717	78.0	12787.568
79	6400000	1.5	0.01499997	-30.946821	0.076583326	-357.23077	1219.0	0.99814993	0.28128237	4.7337617e-05	149.0	0.0012925379	18.909555	0.08225843	0.001428117	-0.15298581	0.0093125	0.025053501	-0.00038001055	0.008950648	150.9155	-343.22253	4.714879	-343.53903	4.567968	79.0	12956.366
80	6480000	1.5	0.014999973	-29.36219	0.083495475	-352.70145	1219.0	1.4376136	0.2715711	4.0807972e-05	149.0	0.008435051	18.909708	0.122392185	0.0023100893	-0.1506337	0.0264625	0.16503394	0.0013316458	0.02157601	121.12647	-343.07162	2.6277153	-343.1929	2.4741745	80.0	13124.736
81	6560000	1.5	0.014999973	-27.383963	0.13838416	-363.8613	1219.0	1.2897835	0.30213946	8.2694925e-05	149.0	-0.0069973757	18.908587	0.1104005	0.0027021908	-0.1316005	0.0389	-0.14176227	0.0019483608	0.026051246	154.20447	-340.5434	3.0595617	-341.39438	3.2105103	81.0	13294.804
82	6640000	1.5	0.014999983	-30.52104	0.09042621	-360.0852	1219.0	1.053065	0.27195683	3.7745405e-05	149.0	-0.0001490335	18.9072	0.09074953	0.0012466682	-0.13850379	0.015225	-0.0046873274	0.000118994714	0.0107039	133.38988	-339.7277	3.5124328	-340.48657	3.6514268	82.0	13467.862
83	6720000	1.5	0.014999985	-30.423607	0.08320127	-352.30658	1219.0	1.1152982	0.29131126	5.3219217e-05	149.0	0.0025497505	18.906057	0.09387214	0.0014082423	-0.15701199	0.009425	0.04974744	-0.00047199364	0.007472434	136.13954	-342.1682	4.4037685	-342.85352	4.411015	83.0	13639.892
84	6800000	1.5	0.014999987	-28.006315	0.08699607	-352.57086	1219.0	1.2294046	0.28693792	3.5220095e-05	149.0	0.0029091537	18.905241	0.099442646	0.0020053033	-0.19064894	0.016025	0.056463037	0.00016359596	0.010230189	112.53454	-341.783	4.3100286	-341.44226	3.910053	84.0	13809.161
85	6880000	1.5	0.014999988	-29.450941	0.10560086	-361.29297	1219.0	1.1314896	0.29161847	5.3900876e-05	149.0	-0.002323386	18.90397	0.0967427	0.000664363	-0.19360362	0.0043	-0.046821482	-0.0002554434	0.014807324	142.28275	-340.7934	5.6188416	-339.97165	5.76771	85.0	13979.5625
86	6960000	1.5	0.014999988	-30.155252	0.0902174	-351.69684	1219.0	1.0717218	0.26420385	5.0856557e-05	149.0	-4.553474e-05	18.902637	0.08986039	0.0008212078	-0.20895095	0.00335	-0.0012725036	-0.00014499322	0.007105414	141.91054	-340.2903	4.9692087	-339.49527	4.5946665	86.0	14150.23
