Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
19	1600000	1.5	0.014253196	-19.5302	4.345651	-239.04208	1219.0	42.2488	0.14137557	0.000104762825	149.0	0.066959396	16.650768	4.6220098	0.0005998824	0.1627574	0.0011375	1.1830461	-0.0030097382	4.6400013	4.7318516	-3.1390028	332.94104	-3.119027	332.9428	19.0	1060.174
20	1680000	1.5	0.014367847	-19.361101	4.6759424	-237.44366	1219.0	43.13685	0.13828754	0.00010324111	149.0	0.061390664	16.861786	4.9314814	0.0031828436	0.108183615	0.0286625	1.0924516	-0.0061679436	4.280767	4.608832	-2.0994852	332.98987	-2.105203	332.99036	20.0	1118.4716
21	1760000	1.5	0.014464887	-19.128351	5.2750716	-222.91046	1219.0	49.15013	0.12752867	0.000107258595	149.0	0.107962936	17.599644	5.7327733	0.0007229228	0.08070958	0.0026	2.0093763	-0.0037765678	5.640613	4.775366	-10.923199	332.28693	-10.920954	332.28885	21.0	1176.7025
22	1840000	1.5	0.014547037	-18.177334	5.810823	-220.87195	1219.0	50.537712	0.12467055	0.00011938682	26.0	0.063220315	17.87656	6.0878563	0.025798634	0.07617128	0.0391125	1.0903498	0.01722963	4.2977343	3.6999824	-179.02794	188.03554	-178.58835	187.95375	22.0	1224.4683
23	1920000	1.5	0.014616577	-18.074253	5.673428	-238.7184	1219.0	45.801376	0.14180967	0.00010457251	2.0	0.01697675	17.539764	5.7651553	0.01588723	0.0758816	0.0913625	0.29551312	0.03310954	2.9657366	7.1544414	-231.71002	114.409065	-231.79007	114.662415	23.0	1270.0968
24	2000000	1.5	0.014675439	-19.251402	4.9380736	-266.37903	1219.0	40.000492	0.16559106	0.00015335287	149.0	0.067359485	17.082367	5.224636	0.008175029	0.09532952	0.106925	1.2075777	-0.0064406907	3.9603214	11.132722	-154.33424	205.70923	-152.98502	205.51575	24.0	1328.3687
25	2080000	1.5	0.014725265	-22.022476	6.114153	-247.85803	1219.0	45.20127	0.15491727	0.00011547003	8.0	-0.10248346	17.728546	5.701702	0.033976726	0.09636259	0.2671625	-2.0534823	0.056655433	4.8602567	12.074459	-271.3608	59.837746	-271.53647	59.765026	25.0	1374.5774
26	2160000	1.5	0.014767439	-20.075829	4.3216176	-289.91562	1219.0	31.738712	0.19118516	0.00016044047	1.0	0.02696534	16.492163	4.433435	0.023070095	0.09643865	0.2224125	0.3797781	0.043334033	6.470965	29.460674	-313.2716	31.027142	-313.7345	30.939125	26.0	1420.1667
27	2240000	1.5	0.014803143	-23.891989	3.6299386	-324.38007	1219.0	30.613274	0.23294559	0.00025183428	1.0	0.04533482	16.4715	3.8117855	0.017098082	0.09650481	0.1746875	0.8285297	0.033421673	6.318191	27.43118	-345.2497	16.474085	-344.8342	16.462784	27.0	1465.9877
28	2320000	1.5	0.014833362	-26.85766	3.8653364	-355.75525	1219.0	39.868694	0.25218838	0.00034935237	4.0	-0.031167878	17.521832	3.7159743	0.019264733	0.09664166	0.23315	-0.6143069	-0.0012399231	7.736831	34.309155	-310.14783	31.54603	-309.94852	31.646341	28.0	1511.9502
29	2400000	1.5	0.014858946	-28.989582	2.6120071	-317.0089	1219.0	22.670012	0.22776537	0.0002552122	2.0	0.042781424	15.858445	2.7921853	0.015261737	0.09657347	0.1716125	0.71651804	-0.0017824627	7.253	29.174809	-260.6736	65.825455	-261.1609	65.63689	29.0	1557.8268
30	2480000	1.5	0.0148806	-26.513103	2.98207	-280.18887	1219.0	29.852482	0.18562323	0.00020757275	3.0	0.16882528	16.654772	3.7022634	0.021222772	0.0964514	0.103225	2.893307	0.015882952	6.386855	21.103315	-300.67615	35.16444	-299.32883	34.93782	30.0	1606.2333
31	2560000	1.5	0.014898927	-23.83628	3.3877387	-305.94458	1219.0	18.8677	0.2010084	0.00014274272	1.0	-0.20686987	15.6169615	2.517534	0.029129932	0.09641814	0.1367625	-3.5369954	0.036518365	4.938721	37.28328	-347.45938	9.627388	-347.3856	9.672246	31.0	1651.6569
32	2640000	1.5	0.014914451	-25.809103	1.8628728	-346.8973	1219.0	5.89968	0.23836319	0.0001435569	1.0	-0.3060606	14.35277	0.5584825	0.069857456	0.09638643	0.197375	-4.9914412	0.07869048	9.860935	83.0359	-406.7869	3.1557603	-406.84702	3.182928	32.0	1696.8489
33	2720000	1.5	0.01492758	-28.80548	0.606342	-402.3011	1219.0	10.206895	0.28468984	0.00030790226	1.0	0.057435565	14.807331	0.8676085	0.025260422	0.09635603	0.1282	0.9228199	0.03755602	0.52340984	167.09534	-434.68082	9.971485	-434.55658	9.91141	33.0	1742.1488
34	2800000	1.5	0.014938699	-33.122208	1.1625712	-429.292	1219.0	23.3432	0.31450957	0.0005089622	4.0	0.2560421	16.181606	2.2383285	0.070353515	0.09622896	0.2594125	4.2499323	0.062871695	3.7198157	183.70323	-382.2746	1.5860044	-382.2491	1.5610987	34.0	1787.6376
35	2880000	1.5	0.014948113	-34.46581	1.0493296	-383.66864	1219.0	2.5864472	0.26690918	0.00027126708	1.0	-0.18794483	14.121687	0.24990362	0.033113126	0.09619403	0.144675	-2.8817573	0.03258434	2.0869458	145.0685	-341.6974	11.988342	-342.71426	11.97112	35.0	1832.893
36	2960000	1.5	0.014956073	-31.291107	0.20368083	-351.37497	1219.0	2.8754106	0.24192795	0.00012224463	5.0	0.008113456	14.152729	0.2400708	0.018267795	0.09603059	0.0535375	0.09892265	0.016750928	0.08264066	94.06988	-359.26407	9.707195	-359.78906	9.213165	36.0	1878.4229
37	3040000	1.5	0.01496282	-29.00397	0.21676475	-366.8792	1219.0	1.1856524	0.24967591	9.710438e-05	5.0	-0.029599983	14.018256	0.09467344	0.017386697	0.09592723	0.1162125	-0.44833344	0.02231013	0.10013572	125.20416	-338.2446	36.591778	-337.0482	37.060944	37.0	1924.0072
38	3120000	1.5	0.0149685275	-29.797796	0.075626485	-348.65625	1219.0	3.8278756	0.2497786	8.4686486e-05	149.0	0.056398444	14.254781	0.31909603	0.0033656445	0.09343624	0.0238125	0.853874	0.0018072645	0.30058113	110.467926	-332.0354	49.901577	-332.72522	49.67083	38.0	1981.3604
39	3200000	1.5	0.014973358	-28.601772	0.3225947	-351.35205	1219.0	3.5456378	0.24175611	6.593298e-05	149.0	-0.0076800464	14.230311	0.29444283	0.0010458943	0.09363842	0.014175	-0.121219456	0.0017701199	0.11358391	128.8803	-338.34134	37.229256	-338.8753	36.874577	39.0	2041.1671
40	3280000	1.5	0.014977453	-28.708994	0.28486437	-356.17157	1219.0	2.5319307	0.26018363	6.710958e-05	149.0	-0.018822288	14.133391	0.2078735	0.00088613527	0.07851529	0.010375	-0.2888854	0.0012186187	0.05702151	124.0772	-340.87823	35.275394	-341.49805	35.04634	40.0	2099.1023
41	3360000	1.5	0.014980911	-29.136713	0.20440543	-358.09494	1219.0	2.1820283	0.2665838	5.394835e-05	149.0	-0.006728585	14.100871	0.17806594	0.0009512292	0.07085574	0.01095	-0.10491306	0.0009157812	0.027123837	126.46285	-343.8918	31.525274	-344.80023	31.47836	41.0	2156.8152
42	3440000	1.5	0.014983846	-29.360294	0.17479506	-360.96646	1219.0	1.7214264	0.27492368	5.117858e-05	149.0	-0.008295565	14.05627	0.14108646	0.0014560488	0.052718878	0.0108875	-0.12706888	-0.00036423426	0.01904705	128.29956	-344.70938	39.206985	-344.5933	39.46412	42.0	2214.6194
43	3520000	1.5	0.014986322	-29.689734	0.14660758	-361.7977	1219.0	1.8167428	0.25633755	5.1099632e-05	149.0	0.0003250265	14.066483	0.14916416	0.001749184	0.042039394	0.0206875	0.0009016487	0.0004206748	0.016843216	131.2007	-347.91177	19.67721	-348.07346	19.262	43.0	2272.2114
44	3600000	1.5	0.0149884205	-29.583954	0.14320476	-364.0211	1219.0	1.4594375	0.26770696	4.69922e-05	149.0	-0.0056857346	14.037248	0.11947515	0.000857253	0.035822153	0.0089125	-0.087396234	0.00048719023	0.017777953	126.80077	-350.0365	16.315042	-350.298	16.128082	44.0	2329.9539
