Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
18	1520000	1.5	0.014117749	-23.409348	3.005816	-279.27365	1219.0	36.67894	0.18764806	4.546959e-05	12.0	0.060728043	19.594664	3.2261777	0.021237219	0.3565628	0.069925	1.1954143	0.02486233	4.4503668e-05	3.538242	7.4861765	-255.57257	114.31502	-255.56561	114.34843	18.0	1055.7084
19	1600000	1.5	0.014253196	-22.905123	3.6985168	-310.90073	1219.0	45.898994	0.22165522	7.931619e-05	18.0	0.07265793	20.651766	3.9524918	0.025609665	0.3496137	0.0635375	1.4585054	0.005977197	0.00011149802	3.0368145	12.504848	-295.1213	80.71541	-292.9539	80.90692	19.0	1102.9153
20	1680000	1.5	0.014367847	-24.47531	3.356354	-300.1952	1219.0	32.8085	0.22589803	3.975522e-05	2.0	-0.08969472	19.43931	2.9705687	0.04991551	0.34883878	0.080975	-1.9467403	0.046485864	0.00028886882	2.092012	13.936272	-322.3993	38.174934	-322.576	38.13396	20.0	1147.0049
21	1760000	1.5	0.014464887	-24.443874	3.095068	-323.57083	1219.0	30.733616	0.2636582	5.3428812e-05	20.0	-0.09780223	19.320698	2.6681688	0.023434158	0.3432522	0.0475	-2.0657449	0.018980563	0.00034698582	3.2837715	20.21923	-300.06595	80.21818	-300.05325	80.28803	21.0	1195.0078
22	1840000	1.5	0.014547037	-26.009367	2.3060386	-323.2829	1219.0	20.982613	0.26943	3.6888443e-05	149.0	-0.1093713	18.416483	1.8433012	0.002186455	0.3177838	0.018125	-2.1420257	0.0014180371	0.00031367916	1.0982546	36.529633	-274.77728	115.65386	-274.44586	115.725	22.0	1268.6157
23	1920000	1.5	0.014616577	-26.313395	1.7929674	-324.33286	1219.0	19.468557	0.26479927	3.3779586e-05	149.0	-0.015946144	18.315357	1.7215984	0.003657708	0.28206924	0.023875	-0.33008385	0.0020292292	0.00025561303	0.7148536	33.53773	-263.34662	154.53511	-264.2323	154.46317	23.0	1342.2478
24	2000000	1.5	0.014675439	-26.283016	1.6138259	-322.87384	1219.0	16.709099	0.25364462	2.7829748e-05	149.0	-0.025541928	18.08751	1.5060141	0.002535369	0.27076364	0.0319	-0.50117904	0.0050965864	0.00017360353	0.73439455	47.322163	-233.49055	186.85434	-233.35358	187.11613	24.0	1415.8795
25	2080000	1.5	0.014725265	-26.420671	1.4893657	-328.46286	1219.0	14.291061	0.26977783	2.2600801e-05	3.0	-0.04681027	17.888786	1.2965274	0.03523479	0.2705092	0.0901625	-0.9810369	0.050460454	0.00025006357	0.7593596	46.39463	-269.4581	149.97499	-269.75632	149.74896	25.0	1460.0356
26	2160000	1.5	0.014767439	-27.170706	1.1950835	-367.8294	1219.0	4.9120464	0.3019092	4.3129614e-05	2.0	-0.19039509	16.97335	0.39762574	0.015029213	0.27032617	0.075675	-3.4176981	0.030732067	0.00028551597	3.1974416	113.347984	-296.0364	123.448456	-297.17838	122.2544	26.0	1504.0969
27	2240000	1.5	0.014803143	-30.28295	0.3385922	-391.18073	1219.0	4.8423295	0.32290554	0.00010359869	149.0	0.020822642	16.97588	0.43399715	0.00096030586	0.2485323	0.0064875	0.36647323	-0.00040712065	0.00027079936	0.31056508	147.70335	-301.6053	117.10577	-301.9572	116.38391	27.0	1577.5322
